#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
20	-7797506	-7874505	-7886312	-7833797	-7794288	-7812339	-7831237	-7898854	-7734351	-7844109
21	-7797692	-7874447	-7886447	-7834521	-7794263	-7812076	-7829209	-7900086	-7734900	-7843416
22	-7797996	-7872695	-7885087	-7834550	-7795406	-7810073	-7828360	-7900933	-7735734	-7842175
23	-7799648	-7872273	-7884464	-7833962	-7795672	-7809644	-7829057	-7901500	-7735884	-7840048
24	-7801688	-7871833	-7884022	-7832986	-7794212	-7810391	-7827890	-7900571	-7736271	-7838010
25	-7804013	-7871073	-7883249	-7833294	-7793049	-7812507	-7826514	-7901183	-7736555	-7837711
26	-7805160	-7870703	-7884422	-7833329	-7792559	-7811969	-7826784	-7901308	-7737336	-7838402
27	-7805366	-7870987	-7883097	-7832388	-7792386	-7812903	-7827706	-7901085	-7737261	-7839290
28	-7806209	-7870028	-7882147	-7831111	-7791743	-7812432	-7827112	-7901451	-7736558	-7839186
29	-7807281	-7869000	-7882068	-7829454	-7791641	-7811957	-7826827	-7900448	-7738079	-7840418
30	-7806254	-7867362	-7882885	-7829093	-7790705	-7810042	-7828660	-7899789	-7738298	-7839478
31	-7806223	-7865025	-7883576	-7828247	-7790020	-7807631	-7828874	-7900576	-7738856	-7839932
32	-7806365	-7864731	-7882468	-7828289	-7789932	-7806058	-7828333	-7901049	-7740210	-7839920
33	-7804607	-7863622	-7881320	-7828288	-7789834	-7804886	-7827922	-7902387	-7742825	-7838308
34	-7804311	-7864594	-7881455	-7827161	-7788636	-7803771	-7827906	-7903670	-7743304	-7837276
35	-7804205	-7863171	-7881920	-7827426	-7786815	-7801761	-7827482	-7903955	-7742770	-7838304
36	-7805810	-7862183	-7881319	-7826499	-7784904	-7800723	-7826692	-7904289	-7743493	-7838112
37	-7806228	-7861317	-7880089	-7826845	-7782215	-7801039	-7825037	-7904077	-7744494	-7838149
38	-7807053	-7860328	-7879935	-7827029	-7780742	-7800798	-7824861	-7902204	-7745905	-7836981
39	-7807604	-7860640	-7880631	-7825916	-7779843	-7801307	-7824454	-7902335	-7744583	-7836805
40	-7805316	-7859919	-7880660	-7824790	-7781382	-7801001	-7825166	-7903525	-7744132	-7837418
41	-7804817	-7860402	-7880547	-7826615	-7782129	-7801605	-7824434	-7901490	-7745698	-7836669
42	-7804445	-7858553	-7878167	-7826177	-7780993	-7802274	-7825842	-7901566	-7746426	-7836668
43	-7803147	-7858666	-7876108	-7826188	-7781213	-7802969	-7827501	-7901233	-7746022	-7835519
44	-7803408	-7858902	-7876009	-7824727	-7779583	-7803018	-7828605	-7901321	-7743685	-7834249
45	-7803050	-7857979	-7874694	-7823105	-7780058	-7802370	-7827224	-7901180	-7742974	-7833473
46	-7802983	-7856429	-7875753	-7823121	-7780306	-7800820	-7826815	-7900298	-7742380	-7834346
47	-7803041	-7855724	-7874692	-7822733	-7779753	-7799405	-7826158	-7900203	-7741289	-7833098
48	-7803468	-7855236	-7873772	-7821390	-7779388	-7797551	-7826387	-7899798	-7742709	-7832920
49	-7802245	-7854617	-7874270	-7821109	-7779629	-7796893	-7823871	-7900697	-7743586	-7833716
50	-7802555	-7853738	-7875910	-7822313	-7780725	-7796939	-7821942	-7900933	-7743410	-7834811
51	-7803271	-7853903	-7874489	-7821512	-7782206	-7796781	-7821237	-7901039	-7742236	-7835921
52	-7803792	-7853307	-7872665	-7820784	-7783053	-7797484	-7822970	-7900899	-7740719	-7835516
53	-7804177	-7853339	-7872779	-7819388	-7782598	-7797684	-7824464	-7900633	-7738461	-7835382
54	-7804513	-7852975	-7872040	-7819991	-7783137	-7797125	-7825094	-7900472	-7738603	-7834795
55	-7805016	-7853704	-7873374	-7820653	-7783016	-7797775	-7825469	-7901511	-7738240	-7836026
56	-7804619	-7853042	-7872995	-7820838	-7782231	-7796155	-7824549	-7902142	-7737926	-7837032
57	-7805102	-7853016	-7872977	-7820989	-7781194	-7796285	-7825299	-7904095	-7736325	-7836969
58	-7804918	-7853330	-7872076	-7820610	-7779668	-7795880	-7826484	-7906422	-7736122	-7837508
59	-7804209	-7853950	-7871126	-7819468	-7778849	-7795849	-7826389	-7907846	-7737828	-7837336
60	-7804916	-7853140	-7869224	-7820426	-7778376	-7796767	-7825732	-7909213	-7738231	-7837525
61	-7803025	-7853268	-7869395	-7820140	-7777585	-7796608	-7826680	-7908428	-7739809	-7838035
62	-7799873	-7853396	-7868464	-7819612	-7777416	-7795735	-7827931	-7907420	-7739473	-7839020
63	-7797657	-7852765	-7868507	-7818738	-7778618	-7793781	-7828554	-7907909	-7737688	-7838777
64	-7796183	-7850980	-7869059	-7818438	-7777419	-7791763	-7827163	-7907119	-7738054	-7838231
65	-7796047	-7851636	-7868681	-7816790	-7778714	-7790171	-7827312	-7907197	-7735814	-7837404
66	-7797051	-7851422	-7868296	-7815026	-7779204	-7789046	-7826507	-7906059	-7733698	-7837086
67	-7795510	-7851767	-7867935	-7813393	-7778803	-7788194	-7825529	-7905350	-7731032	-7838060
68	-7795076	-7852402	-7866914	-7812455	-7778960	-7789058	-7824404	-7905893	-7729175	-7839642
69	-7793544	-7853727	-7866148	-7809524	-7779431	-7789104	-7825130	-7905507	-7728829	-7840716
70	-7793155	-7854171	-7865939	-7807400	-7778371	-7789297	-7825466	-7905179	-7728531	-7840641
71	-7791836	-7855671	-7865810	-7806850	-7778417	-7787948	-7826257	-7907616	-7727382	-7839902
72	-7792434	-7855551	-7865481	-7805772	-7778035	-7786708	-7827337	-7908820	-7726220	-7839373
73	-7792114	-7854676	-7864784	-7805066	-7777905	-7785284	-7830313	-7909998	-7725787	-7839028
74	-7792610	-7852036	-7866331	-7804991	-7777551	-7784146	-7832392	-7910418	-7724872	-7837819
75	-7791903	-7850774	-7866196	-7803312	-7776511	-7783585	-7832625	-7912609	-7724183	-7836621
76	-7788930	-7851258	-7865961	-7802655	-7775639	-7783723	-7833726	-7913147	-7724782	-7837926
77	-7788474	-7850399	-7865778	-7802457	-7774838	-7783831	-7835522	-7913603	-7723620	-7839557
78	-7788169	-7850210	-7864945	-7802254	-7775162	-7783241	-7836746	-7913330	-7722215	-7840558
79	-7787795	-7851686	-7863582	-7800608	-7774228	-7783072	-7838291	-7914434	-7722092	-7841326
80	-7788492	-7852884	-7861645	-7801895	-7773600	-7782320	-7838673	-7916656	-7720172	-7841786
81	-7789630	-7853348	-7860884	-7802446	-7772850	-7781533	-7838482	-7917188	-7720748	-7841441
82	-7790967	-7853176	-7861071	-7802583	-7771896	-7779499	-7838650	-7917049	-7721244	-7841210
83	-7789760	-7852356	-7861549	-7803364	-7773145	-7778459	-7838084	-7917590	-7720658	-7841426
84	-7789799	-7852288	-7861946	-7803485	-7774229	-7779284	-7838318	-7917757	-7720969	-7840108
85	-7788966	-7851385	-7862839	-7802575	-7774578	-7779220	-7838262	-7916860	-7719876	-7841530
86	-7788983	-7850499	-7864332	-7801333	-7774100	-7778004	-7839024	-7916733	-7720065	-7841141
87	-7787488	-7849433	-7864836	-7800355	-7773805	-7778054	-7840201	-7915609	-7720629	-7841451
88	-7787653	-7847856	-7865374	-7800044	-7772395	-7776725	-7840489	-7914926	-7721102	-7840316
89	-7787613	-7846602	-7866634	-7800815	-7772088	-7775481	-7840528	-7915043	-7722626	-7840428
90	-7787393	-7845309	-7865784	-7801805	-7772977	-7774471	-7840394	-7914248	-7722766	-7839222
91	-7785960	-7843693	-7866568	-7801386	-7772138	-7773723	-7840796	-7913821	-7724207	-7839607
92	-7786098	-7843485	-7866272	-7800335	-7772256	-7772939	-7841997	-7913174	-7725017	-7840270
93	-7786526	-7842405	-7868160	-7798399	-7771427	-7770788	-7843603	-7912662	-7724992	-7839609
94	-7786048	-7843181	-7867988	-7795856	-7770774	-7768896	-7844308	-7913814	-7726022	-7840640
95	-7786619	-7844989	-7867830	-7793558	-7770219	-7769210	-7844725	-7915632	-7725264	-7840451
96	-7786551	-7847911	-7866338	-7791868	-7769775	-7769911	-7846175	-7917219	-7723646	-7840421
97	-7787041	-7847223	-7866287	-7791936	-7770715	-7770117	-7847419	-7916153	-7723656	-7840204
98	-7786892	-7846861	-7867819	-7792044	-7769586	-7769523	-7848156	-7914301	-7723484	-7840442
99	-7785165	-7848596	-7866879	-7793284	-7769251	-7768550	-7849368	-7913506	-7722275	-7839598
100	-7784035	-7849068	-7867391	-7793419	-7768386	-7768583	-7850121	-7913423	-7722439	-7839191
101	-7782957	-7849357	-7869441	-7793536	-7769510	-7769035	-7850430	-7913395	-7721267	-7837300
102	-7781015	-7849004	-7870605	-7792742	-7770670	-7770611	-7851629	-7913161	-7720905	-7835730
103	-7779735	-7849262	-7871302	-7792624	-7772775	-7768731	-7851606	-7912428	-7721092	-7834645
104	-7779491	-7849286	-7871050	-7791176	-7773099	-7768824	-7852479	-7910780	-7722282	-7834670
105	-7780737	-7848599	-7871055	-7790542	-7771664	-7768929	-7852196	-7912000	-7722561	-7833837
106	-7781238	-7847505	-7871623	-7789981	-7772698	-7768554	-7852459	-7910954	-7723317	-7834321
107	-7783114	-7845942	-7872156	-7791316	-7772575	-7768475	-7853018	-7909187	-7724057	-7834323
108	-7783962	-7844359	-7871203	-7791824	-7770912	-7767814	-7853743	-7909106	-7723475	-7834319
109	-7783672	-7844408	-7870864	-7791448	-7771074	-7767634	-7854948	-7910319	-7724032	-7833683
110	-7783008	-7843812	-7870477	-7790001	-7773117	-7768078	-7856068	-7912668	-7723900	-7832732
111	-7782712	-7842611	-7871096	-7789385	-7772822	-7768191	-7857061	-7912097	-7723017	-7831896
112	-7782227	-7843256	-7871940	-7789007	-7773061	-7768079	-7858275	-7912000	-7723050	-7829860
113	-7781019	-7844017	-7872032	-7787491	-7774895	-7769227	-7859978	-7913036	-7723913	-7831648
114	-7780894	-7842832	-7874522	-7786567	-7776187	-7768648	-7860308	-7913480	-7722912	-7831894
115	-7780910	-7841781	-7875975	-7786991	-7775824	-7767521	-7860797	-7912620	-7722319	-7832938
116	-7781948	-7842283	-7876215	-7788833	-7776631	-7768959	-7860189	-7912089	-7721468	-7833329
117	-7783561	-7842787	-7877603	-7788572	-7776864	-7770576	-7858989	-7911295	-7722018	-7833063
118	-7784733	-7840766	-7877712	-7788363	-7775687	-7768929	-7859196	-7911115	-7723054	-7831883
119	-7785373	-7840658	-7878475	-7788363	-7774708	-7769995	-7858397	-7908784	-7722769	-7831818
120	-7786243	-7840738	-7879136	-7788520	-7775256	-7770185	-7857312	-7907841	-7722532	-7831837
121	-7787852	-7839386	-7879754	-7788055	-7777180	-7769623	-7857310	-7905996	-7720979	-7830512
122	-7787942	-7838308	-7882383	-7787331	-7778309	-7768695	-7857620	-7904135	-7719084	-7829184
123	-7788314	-7837777	-7883205	-7786399	-7777697	-7767971	-7857912	-7904624	-7718547	-7828731
124	-7787786	-7836174	-7884873	-7786889	-7777118	-7768987	-7858474	-7904543	-7718422	-7827528
125	-7785607	-7838244	-7885841	-7787075	-7778480	-7769763	-7858750	-7903518	-7717290	-7826862
126	-7784671	-7837890	-7886733	-7789097	-7777881	-7770105	-7857231	-7903301	-7716245	-7827694
127	-7783980	-7836941	-7886209	-7789029	-7776219	-7771536	-7855898	-7901241	-7716737	-7828015
128	-7782119	-7836412	-7885809	-7788518	-7776462	-7772149	-7855698	-7901507	-7716505	-7829435
129	-7780891	-7837631	-7886251	-7791372	-7777898	-7774602	-7855991	-7899720	-7716005	-7829521
130	-7781983	-7837160	-7885668	-7791148	-7778821	-7776337	-7856562	-7899028	-7715301	-7828725
131	-7781289	-7837265	-7885075	-7791959	-7781376	-7779030	-7856562	-7899563	-7714903	-7829414
132	-7781052	-7837313	-7883928	-7792115	-7784536	-7778233	-7857149	-7900169	-7711935	-7830726
133	-7782018	-7838569	-7883356	-7791342	-7786449	-7778392	-7857420	-7899962	-7711186	-7829517
134	-7782312	-7839606	-7885395	-7792249	-7787925	-7778307	-7857499	-7900132	-7710424	-7827882
135	-7782446	-7839021	-7885364	-7794420	-7787335	-7779584	-7856796	-7899599	-7710123	-7826574
136	-7782078	-7838700	-7885195	-7796012	-7788188	-7779963	-7855539	-7899211	-7709583	-7824497
137	-7781399	-7838588	-7885046	-7798215	-7789563	-7780522	-7856222	-7898497	-7709206	-7823090
138	-7780255	-7838793	-7887855	-7799163	-7789199	-7781277	-7856299	-7898062	-7709217	-7822598
139	-7779143	-7837186	-7889337	-7798837	-7789109	-7782759	-7855484	-7896956	-7711593	-7824204
140	-7778695	-7838094	-7888208	-7798606	-7787651	-7783513	-7856154	-7897599	-7711591	-7824342
141	-7777900	-7838489	-7889757	-7800432	-7786100	-7785294	-7856502	-7896789	-7712269	-7824639
142	-7777248	-7837630	-7890321	-7801432	-7786296	-7784706	-7855975	-7896601	-7712575	-7824876
143	-7778045	-7838422	-7889896	-7801893	-7787372	-7785079	-7855360	-7896346	-7713805	-7826135
144	-7777067	-7837924	-7889977	-7801502	-7787995	-7783331	-7855956	-7894292	-7713386	-7826018
145	-7776996	-7838566	-7887800	-7801754	-7787723	-7783624	-7855657	-7894029	-7713307	-7824823
146	-7779164	-7838845	-7886855	-7801735	-7787516	-7783835	-7852615	-7894072	-7713584	-7824201
147	-7777555	-7839650	-7886678	-7802732	-7788736	-7783842	-7850944	-7894713	-7714409	-7823580
148	-7777650	-7839394	-7887166	-7803783	-7787873	-7783275	-7850036	-7895860	-7714255	-7822576
149	-7777673	-7839999	-7886147	-7803482	-7788140	-7782751	-7848664	-7895453	-7714361	-7822077
150	-7777674	-7841215	-7885158	-7804518	-7788864	-7783830	-7847099	-7896451	-7713946	-7819800
151	-7777709	-7841349	-7886093	-7804739	-7789302	-7784822	-7846848	-7895260	-7713712	-7820040
152	-7778672	-7842586	-7886857	-7804328	-7789764	-7785848	-7844044	-7893628	-7712926	-7819969
153	-7779596	-7843567	-7886967	-7806553	-7791391	-7787144	-7843301	-7892814	-7712096	-7819172
154	-7779102	-7845498	-7885370	-7806524	-7792791	-7787423	-7842804	-7892363	-7712893	-7818919
155	-7778784	-7846754	-7884054	-7806101	-7792380	-7789160	-7842020	-7892851	-7713035	-7818335
156	-7778125	-7848823	-7882883	-7806359	-7792857	-7790317	-7841644	-7892013	-7711025	-7818345
157	-7776186	-7851364	-7881874	-7806536	-7792786	-7790266	-7842106	-7891522	-7711050	-7819759
158	-7775284	-7852745	-7880711	-7806623	-7792966	-7790559	-7841192	-7890895	-7713181	-7820120
159	-7776305	-7853624	-7879216	-7807749	-7792288	-7789622	-7840278	-7888776	-7713269	-7820900
160	-7776670	-7852722	-7880729	-7805631	-7790723	-7789836	-7838842	-7890132	-7712329	-7819855
161	-7777081	-7852188	-7882278	-7804822	-7789178	-7789792	-7837879	-7890199	-7713975	-7820406
162	-7777299	-7852400	-7884370	-7804474	-7789411	-7789555	-7836434	-7890540	-7713775	-7821779
163	-7776730	-7851734	-7885635	-7804731	-7790499	-7790272	-7835231	-7889823	-7714047	-7821697
164	-7778055	-7852771	-7886207	-7805875	-7788873	-7790484	-7835365	-7889693	-7715165	-7821831
165	-7778900	-7853980	-7885508	-7806463	-7785982	-7791276	-7834284	-7890403	-7716404	-7820361
166	-7777792	-7855257	-7885793	-7805357	-7785814	-7792343	-7833434	-7890375	-7717324	-7820164
167	-7777156	-7854608	-7887626	-7805882	-7784905	-7793006	-7833224	-7891253	-7718381	-7819448
168	-7778671	-7855155	-7887134	-7805973	-7782940	-7794524	-7833576	-7890797	-7718300	-7819348
169	-7779065	-7855279	-7886735	-7804505	-7782112	-7795411	-7832869	-7889853	-7716845	-7819407
170	-7780966	-7854936	-7885740	-7804427	-7781099	-7795177	-7833247	-7888451	-7716651	-7818861
171	-7782077	-7854452	-7885393	-7803951	-7781387	-7794565	-7832915	-7888136	-7716021	-7819164
172	-7782114	-7855204	-7884260	-7803967	-7780941	-7794323	-7831338	-7888883	-7716872	-7818809
173	-7781669	-7856548	-7884029	-7803488	-7780163	-7794385	-7830585	-7888884	-7715906	-7818024
174	-7782157	-7857920	-7882010	-7804480	-7779654	-7794983	-7829057	-7888763	-7717276	-7816724
175	-7781473	-7859216	-7882187	-7803805	-7778085	-7795231	-7828773	-7887182	-7718705	-7817345
176	-7780934	-7860674	-7881951	-7803047	-7778640	-7796081	-7829383	-7888016	-7720872	-7815797
177	-7780655	-7860483	-7882160	-7802737	-7778325	-7794824	-7829105	-7886546	-7721113	-7814841
178	-7780065	-7861811	-7884142	-7802559	-7776181	-7794119	-7829344	-7886492	-7719890	-7814708
179	-7779636	-7862084	-7885987	-7802106	-7776280	-7793317	-7829246	-7885750	-7719683	-7814855
180	-7778767	-7862289	-7885586	-7802015	-7776907	-7791050	-7826752	-7884109	-7718429	-7814389
181	-7780810	-7863265	-7885396	-7802195	-7778266	-7789767	-7826504	-7882684	-7717835	-7814134
182	-7782846	-7863102	-7885796	-7802834	-7776848	-7791157	-7824695	-7880759	-7716421	-7814672
183	-7785483	-7863954	-7884143	-7803205	-7776665	-7792362	-7824383	-7880230	-7715298	-7814613
184	-7784823	-7865113	-7881799	-7804431	-7776095	-7794201	-7823710	-7880316	-7715525	-7814150
185	-7784954	-7865402	-7881591	-7806046	-7775694	-7795556	-7823186	-7880755	-7715021	-7814380
186	-7784708	-7866088	-7880793	-7806848	-7775843	-7795623	-7823054	-7881774	-7715994	-7813979
187	-7784101	-7866595	-7881381	-7806610	-7774647	-7796095	-7823597	-7880823	-7716969	-7813017
188	-7785380	-7866494	-7881815	-7807559	-7773970	-7796194	-7822841	-7881722	-7717928	-7812698
189	-7786266	-7865629	-7881024	-7808379	-7774907	-7796122	-7822333	-7882341	-7718997	-7813712
190	-7786406	-7865207	-7880301	-7809089	-7775510	-7796634	-7820456	-7878737	-7720362	-7815168
191	-7785314	-7864741	-7880534	-7809400	-7776462	-7796740	-7819428	-7877181	-7720660	-7814242
192	-7785069	-7865901	-7880506	-7809174	-7776902	-7798073	-7818268	-7875637	-7722064	-7812825
193	-7784691	-7867043	-7881451	-7809152	-7776522	-7797110	-7817199	-7875054	-7723865	-7813144
194	-7785514	-7867465	-7880970	-7810264	-7778375	-7797583	-7816783	-7874547	-7724803	-7813862
195	-7787253	-7867668	-7881581	-7809828	-7778372	-7796728	-7816274	-7873810	-7725784	-7811904
196	-7788788	-7868025	-7881346	-7808250	-7777583	-7796722	-7815734	-7872742	-7726043	-7810735
197	-7788322	-7868962	-7882019	-7806979	-7775618	-7797330	-7815777	-7872643	-7727587	-7809655
198	-7788882	-7868004	-7881097	-7807180	-7774018	-7797884	-7817167	-7871211	-7729611	-7811207
199	-7789625	-7865251	-7880820	-7806748	-7772785	-7798331	-7816900	-7870330	-7732238	-7812421
200	-7789072	-7863489	-7879671	-7807635	-7772303	-7799777	-7817717	-7869244	-7733868	-7813883
201	-7788413	-7863370	-7878416	-7808697	-7772889	-7802068	-7817298	-7868209	-7733696	-7815544
202	-7789128	-7862503	-7876617	-7809678	-7771256	-7802317	-7818202	-7867534	-7735154	-7814442
203	-7789811	-7861796	-7875814	-7808968	-7771924	-7803334	-7817189	-7868509	-7736016	-7814475
204	-7792374	-7861448	-7874499	-7808904	-7771596	-7804658	-7818056	-7867264	-7736734	-7813672
205	-7792306	-7861459	-7874327	-7807326	-7771217	-7805987	-7818123	-7866380	-7737404	-7812866
206	-7791942	-7862578	-7875468	-7806797	-7771942	-7804580	-7817500	-7865284	-7737291	-7813273
207	-7791531	-7861936	-7874655	-7805511	-7771731	-7803865	-7818351	-7864475	-7738786	-7813863
208	-7789957	-7861171	-7874561	-7804464	-7771151	-7805651	-7818263	-7863037	-7737866	-7813244
209	-7789701	-7862509	-7875244	-7801636	-7771505	-7806682	-7819118	-7863472	-7738936	-7814408
210	-7791168	-7861249	-7873785	-7803054	-7770896	-7807504	-7818080	-7862825	-7739270	-7813655
211	-7791310	-7859880	-7872836	-7803856	-7771625	-7807996	-7815299	-7863095	-7740302	-7814135
212	-7790832	-7858529	-7870767	-7804589	-7773289	-7809668	-7813561	-7862665	-7740917	-7814372
213	-7788884	-7857798	-7870828	-7805229	-7774333	-7809933	-7813145	-7863170	-7740705	-7813823
214	-7789477	-7858460	-7869737	-7806859	-7774224	-7808793	-7813310	-7862714	-7741480	-7813561
215	-7789106	-7857349	-7870062	-7806833	-7775755	-7807538	-7811740	-7862184	-7742277	-7814457
216	-7788554	-7857641	-7870256	-7806484	-7775647	-7807464	-7809956	-7862647	-7743003	-7814476
217	-7790504	-7856828	-7870661	-7806135	-7776305	-7807780	-7810406	-7864064	-7743128	-7812722
218	-7791690	-7853941	-7870881	-7804656	-7776067	-7807786	-7810419	-7864087	-7743763	-7812740
219	-7792823	-7851682	-7868698	-7803995	-7775062	-7807748	-7810114	-7864466	-7742398	-7812078
220	-7791159	-7850342	-7866903	-7803574	-7773649	-7806686	-7809682	-7864077	-7741810	-7813094
221	-7791358	-7849059	-7864973	-7803324	-7773265	-7805886	-7808622	-7863968	-7740610	-7814100
222	-7791109	-7848819	-7863212	-7803555	-7772537	-7806657	-7807594	-7865593	-7739906	-7814121
223	-7790874	-7849588	-7862076	-7804673	-7772815	-7803883	-7806506	-7866162	-7737930	-7813711
224	-7789226	-7849585	-7863049	-7804033	-7772534	-7802915	-7806011	-7866473	-7738392	-7816223
225	-7788950	-7848233	-7861785	-7803820	-7770864	-7800026	-7806364	-7868039	-7737899	-7816889
226	-7787774	-7847486	-7862299	-7802223	-7771740	-7800477	-7805505	-7867939	-7736486	-7816654
227	-7787173	-7847125	-7864262	-7799514	-7770751	-7799598	-7802434	-7868548	-7737530	-7815417
228	-7786968	-7845791	-7865897	-7798794	-7769750	-7797377	-7802110	-7868041	-7737247	-7816035
229	-7786763	-7844540	-7866775	-7799594	-7768619	-7797323	-7801907	-7868762	-7736865	-7816355
230	-7786801	-7843702	-7867471	-7799799	-7769343	-7797734	-7800894	-7869744	-7737203	-7816564
231	-7786667	-7841432	-7868072	-7800831	-7770180	-7797655	-7800007	-7869681	-7737970	-7817344
232	-7788023	-7839459	-7868961	-7802774	-7770935	-7797204	-7799645	-7871165	-7736620	-7817139
233	-7788188	-7839996	-7866699	-7802581	-7769960	-7795697	-7799402	-7872764	-7737885	-7819643
234	-7787842	-7840011	-7866706	-7802964	-7768877	-7795943	-7799197	-7873734	-7737783	-7819037
235	-7787658	-7839317	-7866868	-7803132	-7768185	-7794907	-7800195	-7873189	-7737581	-7817808
236	-7786491	-7838733	-7866292	-7802779	-7766419	-7792008	-7800707	-7874202	-7735986	-7817519
237	-7786278	-7839628	-7865138	-7802617	-7766271	-7793097	-7800179	-7875505	-7733346	-7817733
238	-7785458	-7840591	-7865184	-7801470	-7767129	-7792965	-7801665	-7876740	-7732030	-7818229
239	-7784586	-7839309	-7865340	-7800316	-7766996	-7792735	-7801560	-7877415	-7732038	-7817106
240	-7785812	-7837804	-7864397	-7800477	-7766801	-7791792	-7801111	-7879034	-7732582	-7816412
241	-7784875	-7836280	-7861994	-7798745	-7764926	-7791720	-7799763	-7878858	-7733043	-7815877
242	-7783221	-7834654	-7860935	-7797695	-7764884	-7791946	-7798328	-7878232	-7733213	-7816059
243	-7782881	-7833978	-7859066	-7796588	-7763707	-7790164	-7796893	-7877709	-7733143	-7816048
244	-7783358	-7833193	-7857934	-7797118	-7762662	-7789492	-7796575	-7878141	-7733240	-7814447
245	-7783476	-7831756	-7856971	-7796723	-7763297	-7789373	-7796053	-7877351	-7731517	-7813267
246	-7784702	-7831195	-7855386	-7796599	-7763989	-7788234	-7796397	-7877949	-7730920	-7814094
247	-7785125	-7831116	-7854662	-7798704	-7764695	-7787813	-7796268	-7878069	-7729346	-7812074
248	-7785318	-7829063	-7855039	-7797662	-7764527	-7787275	-7796633	-7879987	-7728802	-7812726
249	-7784968	-7828635	-7855669	-7796979	-7764983	-7786253	-7796087	-7881694	-7726422	-7812368
250	-7785864	-7827580	-7855938	-7796728	-7764649	-7783651	-7795787	-7881213	-7723138	-7812547
251	-7784882	-7827704	-7856561	-7795801	-7762710	-7781198	-7794210	-7880896	-7722348	-7812796
252	-7783566	-7826885	-7856210	-7795830	-7761019	-7780439	-7794582	-7880456	-7721157	-7812767
253	-7781655	-7824393	-7854247	-7794906	-7759715	-7778990	-7793119	-7881345	-7720085	-7812423
254	-7780474	-7825174	-7855391	-7792391	-7760817	-7777178	-7791933	-7880941	-7719194	-7812500
255	-7780268	-7826329	-7857059	-7790987	-7759840	-7775993	-7793125	-7881157	-7717454	-7812478
256	-7778287	-7825448	-7856041	-7790047	-7757784	-7773936	-7794189	-7881683	-7716923	-7812083
257	-7777659	-7824901	-7855975	-7788575	-7758160	-7772353	-7793998	-7883128	-7715824	-7810665
258	-7775645	-7825089	-7855292	-7788307	-7758523	-7771939	-7793331	-7883502	-7713193	-7809413
259	-7776113	-7822680	-7855315	-7787652	-7758487	-7771747	-7793290	-7882274	-7711480	-7808825
260	-7775403	-7822250	-7854508	-7786011	-7758727	-7770578	-7793658	-7881756	-7709388	-7808421
261	-7774008	-7823549	-7854284	-7785674	-7758043	-7767909	-7793596	-7881489	-7709194	-7807717
262	-7771243	-7824065	-7854951	-7784840	-7756728	-7765660	-7794677	-7882825	-7708179	-7807108
263	-7771238	-7825477	-7855454	-7783960	-7755425	-7765805	-7795059	-7883028	-7708098	-7806715
264	-7770391	-7826344	-7856178	-7783414	-7755464	-7765407	-7796548	-7882075	-7707508	-7806935
265	-7768965	-7827850	-7857032	-7783558	-7754152	-7764231	-7798387	-7882014	-7706013	-7808724
266	-7769683	-7828837	-7856421	-7782782	-7752411	-7765177	-7799486	-7881060	-7705592	-7808139
