#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
31	-1353949	-1385084	-1319578	-1333944	-1328729	-1337305	-1347699	-1377412	-1329366	-1370167
32	-1354024	-1385524	-1319318	-1333876	-1328553	-1337258	-1347715	-1376690	-1329155	-1370060
33	-1354124	-1385705	-1319260	-1333920	-1328582	-1337476	-1348033	-1376939	-1329758	-1370131
34	-1353743	-1385522	-1318776	-1333926	-1328993	-1337411	-1347953	-1376998	-1329973	-1369903
35	-1353903	-1385243	-1318521	-1333684	-1328848	-1337595	-1347399	-1377543	-1329758	-1370125
36	-1354117	-1385383	-1318739	-1333676	-1328533	-1338039	-1346574	-1377536	-1329290	-1370273
37	-1354189	-1385193	-1318349	-1334262	-1328706	-1337982	-1346752	-1377509	-1328826	-1370425
38	-1353831	-1385318	-1318773	-1334140	-1328832	-1338361	-1346877	-1377523	-1328717	-1370520
39	-1353781	-1384669	-1318717	-1334516	-1329544	-1338551	-1346501	-1377612	-1328497	-1370646
40	-1353786	-1384830	-1318871	-1334617	-1329888	-1339002	-1346539	-1378015	-1329033	-1370693
41	-1354381	-1384387	-1318982	-1334518	-1330357	-1339691	-1346597	-1377628	-1329072	-1370442
42	-1354584	-1384327	-1319394	-1334634	-1330140	-1339489	-1346361	-1377554	-1329703	-1370816
43	-1354710	-1384143	-1319678	-1334276	-1329953	-1339432	-1346168	-1377142	-1329560	-1370464
44	-1354949	-1384244	-1319606	-1334325	-1330247	-1339500	-1345944	-1376961	-1329551	-1371011
45	-1354959	-1383754	-1319052	-1334080	-1329880	-1339051	-1345914	-1377626	-1329619	-1371316
46	-1354945	-1383657	-1319195	-1333935	-1329858	-1339388	-1345699	-1377483	-1329556	-1370971
47	-1355197	-1383801	-1319443	-1333800	-1330368	-1339751	-1345649	-1377428	-1329410	-1371120
48	-1355768	-1383452	-1319536	-1333784	-1330503	-1339823	-1345077	-1377315	-1328902	-1370910
49	-1355600	-1383223	-1319741	-1333652	-1330795	-1340031	-1344505	-1376890	-1328669	-1371127
50	-1355449	-1383566	-1319761	-1333500	-1330971	-1339913	-1344830	-1376874	-1328767	-1370623
51	-1356006	-1383534	-1319630	-1333338	-1331183	-1340033	-1344498	-1376758	-1328830	-1370023
52	-1355993	-1383466	-1319135	-1333218	-1331374	-1340227	-1344606	-1376593	-1328557	-1370496
53	-1355999	-1383231	-1319492	-1333298	-1331769	-1339888	-1344976	-1376791	-1328628	-1370473
54	-1356365	-1383513	-1320006	-1333421	-1331966	-1339786	-1344636	-1377223	-1328383	-1370675
55	-1356204	-1383626	-1319885	-1333754	-1332038	-1339540	-1344964	-1377400	-1328031	-1370796
56	-1356239	-1383991	-1319656	-1333959	-1332200	-1339345	-1344659	-1376725	-1327666	-1370758
57	-1356378	-1384024	-1319926	-1334421	-1332196	-1339329	-1344395	-1376192	-1327625	-1370877
58	-1356735	-1383467	-1320172	-1334366	-1332602	-1339299	-1344011	-1375866	-1327576	-1371114
59	-1357267	-1383016	-1320078	-1333764	-1332239	-1339116	-1344177	-1376230	-1327347	-1370928
60	-1357380	-1383163	-1320257	-1333328	-1331532	-1339196	-1344157	-1376379	-1327470	-1370464
61	-1357922	-1383129	-1320805	-1332884	-1331248	-1339169	-1344376	-1375967	-1327222	-1370250
62	-1357945	-1383314	-1320537	-1332998	-1331508	-1338971	-1344964	-1376352	-1326795	-1370197
63	-1358235	-1383171	-1320753	-1333191	-1331272	-1339152	-1345298	-1376215	-1326981	-1370249
64	-1358274	-1383335	-1320725	-1332901	-1331440	-1339004	-1344941	-1376245	-1326380	-1370014
65	-1357899	-1383426	-1320688	-1332661	-1331350	-1339179	-1344556	-1376178	-1326527	-1369944
66	-1357860	-1383738	-1320886	-1332501	-1331732	-1339399	-1344496	-1376471	-1327273	-1370159
67	-1357815	-1383867	-1320976	-1333226	-1331538	-1339622	-1344070	-1376353	-1327973	-1370478
68	-1357555	-1383465	-1320387	-1333200	-1331595	-1339456	-1343586	-1376701	-1327967	-1370496
69	-1357523	-1383294	-1319745	-1332955	-1331525	-1339265	-1343628	-1376907	-1328028	-1370295
70	-1357467	-1382905	-1319619	-1332333	-1331220	-1339355	-1343342	-1376949	-1327641	-1370590
71	-1357693	-1382448	-1319751	-1332283	-1331498	-1338584	-1343766	-1377082	-1327638	-1370546
72	-1357149	-1382619	-1319838	-1332016	-1331793	-1338325	-1343774	-1376757	-1327543	-1370468
73	-1357203	-1382337	-1319926	-1332114	-1331226	-1338136	-1343989	-1377045	-1327375	-1370678
74	-1357246	-1381955	-1320029	-1332035	-1331294	-1337847	-1343809	-1377009	-1327363	-1370980
75	-1357229	-1381472	-1319940	-1332851	-1331300	-1338199	-1343733	-1377326	-1327488	-1371367
76	-1357303	-1381636	-1319820	-1332662	-1331331	-1338307	-1343969	-1377317	-1327725	-1371156
77	-1357591	-1381801	-1320536	-1332914	-1331679	-1337947	-1344079	-1377171	-1327410	-1371016
78	-1357268	-1382126	-1320534	-1333320	-1331755	-1337677	-1343881	-1377297	-1327222	-1371382
79	-1356930	-1382515	-1321208	-1332783	-1332064	-1337759	-1344098	-1377216	-1327529	-1371869
80	-1356895	-1382528	-1320754	-1332339	-1332071	-1337746	-1344458	-1377021	-1327522	-1372050
81	-1357087	-1382539	-1321148	-1332231	-1331924	-1337609	-1344891	-1377165	-1327727	-1371396
82	-1357444	-1383009	-1321037	-1332146	-1331840	-1337985	-1345033	-1377064	-1327531	-1371480
83	-1357201	-1382912	-1320890	-1331997	-1332033	-1337637	-1344891	-1376943	-1328206	-1371686
84	-1356964	-1382982	-1320942	-1331455	-1331849	-1337595	-1344514	-1376896	-1328074	-1372016
85	-1356844	-1383331	-1320600	-1331362	-1332180	-1338017	-1343907	-1376748	-1328072	-1372083
86	-1357151	-1383403	-1320313	-1331319	-1332096	-1338141	-1344350	-1376784	-1328071	-1372567
87	-1357273	-1383731	-1320257	-1331138	-1331777	-1338031	-1344431	-1376677	-1328308	-1372777
88	-1356993	-1383426	-1320261	-1331242	-1331531	-1337806	-1344764	-1376824	-1327775	-1373310
89	-1357557	-1383517	-1319991	-1331432	-1331594	-1338121	-1344634	-1376356	-1328120	-1373581
90	-1357237	-1383504	-1319705	-1331883	-1331798	-1338090	-1344849	-1375995	-1327739	-1373934
91	-1357019	-1383453	-1319552	-1331717	-1332017	-1337784	-1344976	-1375919	-1327270	-1374308
92	-1356823	-1383548	-1319137	-1331977	-1331996	-1337567	-1344579	-1375995	-1327052	-1374184
93	-1356965	-1383382	-1318770	-1332262	-1332181	-1337659	-1344873	-1375957	-1327166	-1374238
94	-1357246	-1383305	-1318816	-1332391	-1331773	-1337642	-1345130	-1376394	-1326983	-1374175
95	-1356949	-1383647	-1319041	-1332575	-1331698	-1337554	-1344965	-1376226	-1326969	-1374494
96	-1356654	-1383793	-1318863	-1332724	-1331387	-1337520	-1344758	-1375911	-1327230	-1374388
97	-1356522	-1383890	-1318763	-1332796	-1330829	-1337649	-1344798	-1375991	-1327359	-1374543
98	-1356165	-1383738	-1318492	-1332691	-1331012	-1337457	-1345070	-1375742	-1327862	-1374365
99	-1356312	-1383778	-1318807	-1332541	-1331027	-1337541	-1345328	-1375353	-1327849	-1374398
100	-1356401	-1384114	-1318875	-1332761	-1331115	-1337416	-1345452	-1374924	-1327934	-1374747
101	-1356623	-1384009	-1318764	-1333108	-1330950	-1337634	-1345705	-1374836	-1327753	-1374514
102	-1356988	-1384151	-1319108	-1333338	-1331241	-1337481	-1345717	-1374546	-1327823	-1374345
103	-1356870	-1384051	-1319320	-1333438	-1331105	-1337291	-1346095	-1374476	-1327514	-1374839
104	-1356960	-1383531	-1319356	-1333416	-1330909	-1337362	-1345531	-1374631	-1327654	-1374792
105	-1357087	-1383120	-1319519	-1332872	-1330951	-1337451	-1345967	-1374918	-1327176	-1374012
106	-1356973	-1382985	-1319175	-1333690	-1331174	-1337240	-1346105	-1374654	-1326936	-1374357
107	-1357446	-1382709	-1319123	-1333839	-1331214	-1337190	-1346106	-1374652	-1326717	-1374671
108	-1357490	-1382921	-1319413	-1333455	-1331785	-1337426	-1345946	-1374450	-1326610	-1374436
109	-1357317	-1382339	-1318935	-1333128	-1331445	-1337498	-1346291	-1374262	-1326878	-1374264
110	-1356984	-1382342	-1319215	-1333136	-1331439	-1337372	-1346163	-1373904	-1326635	-1374137
111	-1357079	-1382559	-1319400	-1333414	-1331278	-1336975	-1345892	-1373718	-1326783	-1373952
112	-1357262	-1382563	-1319221	-1333932	-1331025	-1337089	-1345668	-1374097	-1327264	-1374165
113	-1357439	-1382698	-1319475	-1333857	-1330740	-1336947	-1345473	-1374153	-1327321	-1374167
114	-1357445	-1383029	-1319864	-1334062	-1330950	-1336989	-1345615	-1374160	-1327045	-1374501
115	-1357232	-1382953	-1320020	-1334339	-1331150	-1337585	-1346159	-1374063	-1326956	-1374785
116	-1357696	-1382693	-1320115	-1333947	-1331589	-1337592	-1346256	-1373846	-1327029	-1374673
117	-1357599	-1382689	-1320509	-1334073	-1331952	-1337288	-1346121	-1374050	-1326593	-1374677
118	-1357670	-1382298	-1320737	-1333989	-1332131	-1337315	-1346313	-1373538	-1326779	-1374883
119	-1358276	-1382472	-1320514	-1333782	-1332430	-1336970	-1346245	-1373613	-1326404	-1375117
120	-1358573	-1381761	-1320212	-1333960	-1332277	-1336623	-1346253	-1373460	-1326074	-1375294
121	-1358351	-1381772	-1319895	-1333935	-1332002	-1336256	-1346228	-1372754	-1325837	-1375262
122	-1358058	-1381804	-1319730	-1333884	-1332083	-1336099	-1346233	-1372784	-1326074	-1375179
123	-1357587	-1382373	-1319903	-1333355	-1332210	-1336209	-1346003	-1372764	-1326246	-1375202
124	-1357836	-1381950	-1319845	-1333508	-1332273	-1336746	-1345604	-1373260	-1326070	-1375176
125	-1358180	-1382037	-1319313	-1333899	-1331775	-1336621	-1345726	-1373051	-1326189	-1375482
126	-1358856	-1382329	-1319408	-1334123	-1331380	-1336763	-1345807	-1373179	-1325721	-1374924
127	-1358756	-1382500	-1319163	-1334960	-1330637	-1336644	-1345652	-1372728	-1325715	-1375021
128	-1358427	-1382620	-1319156	-1334889	-1330119	-1336312	-1345479	-1372943	-1325377	-1375211
129	-1358271	-1382261	-1319194	-1334816	-1330149	-1336853	-1345358	-1372497	-1325725	-1375145
130	-1358413	-1382025	-1319087	-1334619	-1330386	-1337087	-1345205	-1372543	-1325794	-1374817
131	-1358672	-1381771	-1318731	-1334785	-1330277	-1337191	-1345137	-1371910	-1325818	-1374797
132	-1358706	-1381333	-1319133	-1334820	-1329743	-1337578	-1345001	-1371647	-1326097	-1374754
133	-1358653	-1381736	-1319310	-1334958	-1329131	-1337784	-1344580	-1372200	-1326350	-1374738
134	-1358517	-1381895	-1319284	-1335360	-1328969	-1337738	-1344267	-1372100	-1326118	-1374378
135	-1358596	-1381368	-1319077	-1334882	-1329133	-1338158	-1344531	-1371623	-1325957	-1374095
136	-1358792	-1381784	-1318589	-1335016	-1329000	-1337990	-1344570	-1371445	-1326261	-1373632
137	-1359212	-1381200	-1318169	-1334948	-1328567	-1337914	-1344445	-1371647	-1326109	-1373438
138	-1359648	-1381017	-1318226	-1335518	-1328674	-1338371	-1345126	-1371801	-1326017	-1373397
139	-1359310	-1381280	-1318044	-1335393	-1328689	-1337816	-1345151	-1371736	-1325876	-1373491
140	-1359135	-1381158	-1317795	-1335218	-1328588	-1337765	-1345652	-1372115	-1325621	-1373020
141	-1359403	-1380782	-1317673	-1335693	-1328795	-1337656	-1345801	-1372033	-1325459	-1372695
142	-1359314	-1380768	-1317633	-1335308	-1328796	-1337806	-1345713	-1372403	-1325181	-1373364
143	-1359768	-1380319	-1317142	-1335244	-1328467	-1337909	-1345712	-1372081	-1324994	-1373787
144	-1360000	-1380739	-1317076	-1335616	-1328653	-1337907	-1345926	-1372262	-1325152	-1373889
145	-1360174	-1380815	-1316974	-1335631	-1329209	-1338359	-1346273	-1372959	-1325630	-1373845
146	-1359915	-1380615	-1316468	-1335621	-1328956	-1338094	-1346491	-1372905	-1325721	-1373689
147	-1359721	-1380822	-1316596	-1335301	-1329199	-1337740	-1346394	-1373171	-1325659	-1373507
148	-1359655	-1380962	-1316727	-1335524	-1329285	-1338025	-1346811	-1373127	-1325553	-1373396
149	-1359937	-1380861	-1316671	-1335661	-1329415	-1338150	-1347107	-1373947	-1325748	-1373801
150	-1360125	-1381361	-1316351	-1336048	-1329072	-1338235	-1347071	-1374596	-1325803	-1373758
151	-1360365	-1381172	-1316172	-1336285	-1328930	-1338085	-1347210	-1375308	-1325905	-1373865
152	-1360184	-1380832	-1316210	-1336093	-1328565	-1338244	-1347068	-1375284	-1325820	-1373688
153	-1360369	-1380714	-1316197	-1335731	-1328729	-1338597	-1346979	-1375671	-1325969	-1374028
154	-1360255	-1380811	-1316084	-1335864	-1329546	-1338291	-1347408	-1375627	-1325799	-1373813
155	-1360234	-1380467	-1316054	-1335621	-1329755	-1337625	-1347500	-1375849	-1326164	-1373660
156	-1360324	-1380313	-1316139	-1335574	-1329584	-1337451	-1347650	-1375593	-1326207	-1373970
157	-1360557	-1380550	-1316598	-1335298	-1329418	-1337510	-1347501	-1375295	-1325980	-1373666
158	-1360589	-1380647	-1316764	-1334927	-1329265	-1337020	-1348198	-1375278	-1326102	-1373667
159	-1360224	-1380358	-1316142	-1335003	-1329008	-1336822	-1348139	-1375335	-1326235	-1373609
160	-1359709	-1380457	-1316064	-1334987	-1328702	-1336238	-1348385	-1375702	-1326177	-1373886
161	-1359155	-1380054	-1315770	-1334743	-1328609	-1336188	-1348414	-1376332	-1325838	-1373729
162	-1358860	-1380055	-1315387	-1335036	-1328604	-1336048	-1348553	-1376555	-1325623	-1373987
163	-1358208	-1379806	-1315457	-1334516	-1328456	-1336181	-1348505	-1376411	-1325432	-1373518
164	-1358513	-1379928	-1315972	-1334246	-1328304	-1336182	-1348058	-1376086	-1325660	-1373584
165	-1358233	-1379925	-1315960	-1334271	-1328093	-1336450	-1347983	-1376505	-1325897	-1373585
166	-1358170	-1380092	-1315720	-1334460	-1327927	-1336282	-1348106	-1376559	-1326013	-1373422
167	-1357913	-1380330	-1315916	-1333934	-1327528	-1336695	-1348128	-1376541	-1325562	-1373243
168	-1357953	-1380674	-1316420	-1333670	-1327471	-1336946	-1348128	-1376959	-1325123	-1372781
169	-1358024	-1380184	-1316704	-1333536	-1327490	-1336718	-1347931	-1377262	-1325530	-1372967
170	-1357578	-1380214	-1316648	-1333632	-1327783	-1336355	-1348000	-1377309	-1325882	-1373499
171	-1357671	-1380421	-1317096	-1334328	-1327543	-1336718	-1347980	-1377475	-1326135	-1373184
172	-1358125	-1380482	-1316694	-1334197	-1327226	-1337017	-1348064	-1377311	-1326575	-1373423
173	-1357714	-1380625	-1316322	-1333938	-1326843	-1336946	-1348489	-1377294	-1326924	-1373406
174	-1357961	-1380892	-1315751	-1333935	-1326862	-1337405	-1348005	-1377323	-1327413	-1373542
175	-1357745	-1381010	-1315965	-1334080	-1326466	-1337764	-1347972	-1377889	-1327008	-1373484
176	-1357574	-1380734	-1315811	-1333812	-1326340	-1337628	-1347877	-1377925	-1327022	-1373163
177	-1357607	-1380501	-1315586	-1333767	-1326314	-1337636	-1348106	-1377962	-1327042	-1373448
178	-1357186	-1380562	-1315515	-1334063	-1326133	-1337407	-1348289	-1378307	-1327244	-1373605
179	-1356820	-1380428	-1315688	-1334257	-1326243	-1337464	-1348027	-1378394	-1327265	-1374054
180	-1356965	-1380198	-1315245	-1334192	-1326164	-1337209	-1347920	-1378209	-1327385	-1374397
181	-1356481	-1379823	-1315432	-1334167	-1326017	-1337552	-1347781	-1377509	-1327882	-1374785
182	-1356497	-1379942	-1315273	-1333989	-1326112	-1337872	-1347723	-1377572	-1328318	-1374961
183	-1356428	-1379511	-1315598	-1333983	-1326106	-1337952	-1348285	-1377547	-1328471	-1374979
184	-1356389	-1379227	-1315670	-1333637	-1325695	-1337482	-1348360	-1377230	-1328377	-1375251
185	-1356643	-1379219	-1315662	-1333582	-1325893	-1337931	-1348575	-1377620	-1328394	-1375211
186	-1356773	-1379216	-1315517	-1333180	-1326284	-1338135	-1349493	-1377936	-1327985	-1375105
187	-1356787	-1379037	-1316360	-1333034	-1326389	-1338531	-1349914	-1378114	-1327543	-1375070
188	-1356670	-1378937	-1316564	-1332818	-1326239	-1339090	-1349723	-1378301	-1327698	-1375490
189	-1357039	-1379312	-1316613	-1332565	-1326825	-1338605	-1349732	-1377846	-1327644	-1375233
190	-1357212	-1379599	-1316429	-1332170	-1327042	-1339019	-1349770	-1377521	-1327171	-1374833
191	-1357617	-1379276	-1316361	-1332047	-1327023	-1339141	-1349557	-1377166	-1326963	-1375082
192	-1357758	-1379671	-1316792	-1332055	-1327566	-1339402	-1349853	-1377148	-1326957	-1375277
193	-1357695	-1380039	-1317150	-1331577	-1327835	-1339449	-1349880	-1377361	-1326679	-1375552
194	-1357953	-1380116	-1317146	-1331599	-1327985	-1339423	-1349849	-1377079	-1326665	-1374983
195	-1357997	-1380222	-1317867	-1331943	-1328327	-1338861	-1349262	-1377398	-1325794	-1375217
196	-1357643	-1380234	-1318051	-1331527	-1328362	-1339019	-1349274	-1377298	-1325849	-1375610
197	-1357958	-1380233	-1317776	-1331800	-1329116	-1339737	-1349182	-1376914	-1326223	-1375280
198	-1358239	-1380064	-1317573	-1332202	-1329054	-1339881	-1348935	-1377219	-1326182	-1374970
199	-1358721	-1379718	-1318383	-1332307	-1329527	-1339739	-1348460	-1377733	-1326670	-1374603
200	-1358615	-1379754	-1318179	-1332756	-1329272	-1340197	-1348063	-1377551	-1326528	-1374442
201	-1358219	-1380002	-1318794	-1332827	-1329724	-1340070	-1347932	-1377789	-1326842	-1374822
202	-1358122	-1380155	-1319039	-1333299	-1329663	-1340336	-1347833	-1377788	-1326687	-1374792
203	-1358259	-1380217	-1319199	-1333418	-1330333	-1340399	-1347690	-1377877	-1326671	-1375502
204	-1358417	-1380025	-1319617	-1333257	-1330096	-1340488	-1348034	-1377718	-1326440	-1375384
205	-1358616	-1379703	-1319817	-1333118	-1329817	-1340160	-1347715	-1377955	-1326518	-1374985
206	-1358935	-1379834	-1319931	-1333285	-1329721	-1340490	-1348264	-1377921	-1326390	-1374683
207	-1358721	-1380232	-1320138	-1333343	-1329745	-1340514	-1348267	-1377527	-1326451	-1374401
208	-1358423	-1380366	-1320179	-1333245	-1330016	-1340163	-1347792	-1377573	-1326455	-1374458
209	-1358682	-1380733	-1320719	-1332957	-1330228	-1339962	-1347342	-1377790	-1326392	-1374067
210	-1358628	-1380445	-1320823	-1332855	-1330204	-1339940	-1347242	-1377492	-1326215	-1373274
211	-1358525	-1380619	-1320902	-1332419	-1330545	-1340291	-1347125	-1377666	-1325909	-1372897
212	-1358440	-1380707	-1320993	-1331988	-1331068	-1339990	-1347141	-1377092	-1325740	-1372903
213	-1358637	-1380733	-1321178	-1331820	-1331089	-1340378	-1346838	-1377247	-1325802	-1372714
214	-1359021	-1380700	-1320794	-1332098	-1330804	-1340424	-1346798	-1376882	-1326032	-1372722
215	-1359261	-1380505	-1321001	-1332387	-1330346	-1340040	-1346682	-1376528	-1325683	-1372969
216	-1359594	-1380349	-1320737	-1332156	-1330739	-1340369	-1346587	-1376480	-1325493	-1372853
217	-1359604	-1380633	-1320836	-1332071	-1330792	-1340059	-1346300	-1376777	-1325566	-1372816
218	-1359259	-1380445	-1321082	-1331724	-1330612	-1340316	-1346203	-1376801	-1325877	-1372847
219	-1358981	-1380532	-1320572	-1331618	-1330362	-1340296	-1346442	-1377112	-1325898	-1372271
220	-1358937	-1380810	-1321031	-1331808	-1330582	-1340298	-1346800	-1377218	-1326155	-1372440
221	-1358646	-1380742	-1321475	-1331658	-1330766	-1340545	-1346460	-1377196	-1326587	-1372541
222	-1358355	-1380446	-1321435	-1331968	-1330530	-1340994	-1346068	-1377806	-1326459	-1372531
223	-1358309	-1380852	-1321278	-1331869	-1330613	-1340763	-1346264	-1377596	-1326149	-1372007
224	-1358230	-1380697	-1321453	-1331756	-1331013	-1340689	-1346457	-1377605	-1326337	-1372250
225	-1358026	-1381056	-1321826	-1330952	-1331031	-1340404	-1346461	-1378072	-1326405	-1372148
226	-1357339	-1381471	-1321613	-1331083	-1331172	-1340854	-1346459	-1378070	-1327148	-1371917
227	-1357153	-1381349	-1321732	-1331342	-1331201	-1340390	-1346247	-1377754	-1327106	-1371486
228	-1356694	-1381969	-1321899	-1331434	-1331444	-1340665	-1346482	-1378194	-1326886	-1371159
229	-1356700	-1381984	-1322047	-1331372	-1331063	-1340813	-1346726	-1378540	-1326839	-1370606
230	-1356738	-1381967	-1322581	-1330869	-1330963	-1340774	-1347135	-1378231	-1326977	-1370439
231	-1356449	-1382170	-1322684	-1330672	-1331183	-1341014	-1347193	-1378194	-1326786	-1370173
232	-1356694	-1382053	-1322765	-1330950	-1331247	-1341349	-1347483	-1378368	-1326783	-1369857
233	-1357077	-1381399	-1322577	-1330744	-1331331	-1341034	-1347325	-1378726	-1326730	-1369437
234	-1357635	-1381393	-1322740	-1330627	-1331251	-1340788	-1347538	-1378544	-1326756	-1369131
235	-1357659	-1381154	-1322424	-1330965	-1330407	-1341038	-1347094	-1379133	-1326565	-1369024
236	-1357299	-1381116	-1322178	-1331030	-1329635	-1341055	-1347206	-1378522	-1326651	-1368823
237	-1357498	-1381412	-1322387	-1330983	-1329592	-1341028	-1346931	-1378709	-1326204	-1368447
238	-1357969	-1381510	-1322291	-1330967	-1329266	-1341068	-1347153	-1378280	-1326059	-1368026
239	-1358022	-1382323	-1322552	-1331140	-1329025	-1341109	-1347347	-1378240	-1326747	-1368054
240	-1357733	-1382372	-1322888	-1331217	-1328889	-1341928	-1347498	-1378285	-1327190	-1368319
241	-1357406	-1382399	-1323202	-1331492	-1328947	-1342028	-1347756	-1378697	-1327108	-1368630
242	-1356941	-1382468	-1322813	-1331801	-1328665	-1341947	-1347863	-1378594	-1326920	-1368737
243	-1356612	-1382256	-1322687	-1331765	-1328756	-1341571	-1348116	-1378169	-1326809	-1368618
244	-1356471	-1382348	-1322929	-1331449	-1328961	-1341431	-1348286	-1378600	-1326638	-1368856
245	-1356180	-1382161	-1323045	-1331490	-1329100	-1341451	-1348485	-1379006	-1326877	-1368997
246	-1356218	-1382138	-1322794	-1331310	-1329240	-1341298	-1348745	-1378975	-1326576	-1369097
247	-1356387	-1382466	-1322482	-1331305	-1329571	-1340778	-1348902	-1378791	-1326582	-1368895
248	-1356445	-1382837	-1322333	-1331561	-1329460	-1340488	-1348647	-1378500	-1326574	-1369269
249	-1356705	-1382681	-1322244	-1331591	-1329414	-1340448	-1348399	-1378906	-1326479	-1369595
250	-1356789	-1382981	-1322391	-1331865	-1329773	-1340551	-1348543	-1378982	-1326460	-1369737
251	-1357166	-1382786	-1322285	-1332347	-1330187	-1340087	-1348508	-1378868	-1325982	-1370279
252	-1356846	-1382598	-1321855	-1331875	-1330440	-1339967	-1348410	-1378577	-1325892	-1370746
253	-1357190	-1382545	-1321886	-1331925	-1330229	-1340172	-1348529	-1378828	-1326071	-1370936
254	-1357393	-1383251	-1321800	-1332095	-1330069	-1340045	-1348772	-1378712	-1326396	-1370526
255	-1357402	-1383440	-1321871	-1332148	-1330510	-1339716	-1348659	-1378741	-1326370	-1370740
256	-1356999	-1383643	-1321949	-1332426	-1330579	-1339368	-1348553	-1378583	-1326791	-1370569
257	-1356736	-1384105	-1322081	-1332113	-1330659	-1339052	-1347835	-1378380	-1326701	-1370316
258	-1356579	-1384538	-1321794	-1332097	-1330917	-1339397	-1348242	-1378588	-1327039	-1370335
259	-1356678	-1384646	-1321799	-1331982	-1330948	-1339137	-1348051	-1378510	-1327403	-1370395
260	-1356382	-1384869	-1321760	-1331541	-1331233	-1339325	-1348077	-1378951	-1327528	-1370706
261	-1356303	-1384520	-1321751	-1331726	-1331068	-1339089	-1348243	-1378861	-1327309	-1370746
262	-1356726	-1384689	-1322103	-1331934	-1331133	-1338765	-1348543	-1379212	-1327369	-1370885
263	-1356986	-1384257	-1322187	-1332094	-1330960	-1338398	-1348294	-1378875	-1327001	-1371251
264	-1356949	-1384233	-1321935	-1332157	-1330460	-1338226	-1348330	-1378300	-1327040	-1371250
265	-1356971	-1384203	-1321928	-1332738	-1330608	-1337959	-1348455	-1378309	-1326869	-1371486
266	-1357229	-1383973	-1321546	-1333356	-1330679	-1337698	-1348355	-1377516	-1327237	-1371552
