#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
60	-3516603	-3516899	-3543978	-3532669	-3583164	-3505583	-3505182	-3536638	-3499219	-3475992
61	-3517692	-3517421	-3543073	-3532862	-3582528	-3503321	-3504351	-3537042	-3498599	-3475159
62	-3517202	-3516687	-3542117	-3533420	-3582739	-3501049	-3504164	-3538135	-3497473	-3475730
63	-3516687	-3516863	-3541960	-3533609	-3582966	-3501534	-3503808	-3538505	-3497226	-3475587
64	-3516504	-3516690	-3541970	-3533730	-3582341	-3500984	-3503504	-3537626	-3496324	-3474642
65	-3516224	-3516883	-3539940	-3533776	-3581253	-3500399	-3502210	-3537706	-3496241	-3474305
66	-3515236	-3516295	-3539362	-3535174	-3579880	-3501795	-3502279	-3536942	-3496098	-3474730
67	-3515372	-3516057	-3539238	-3535202	-3578652	-3502738	-3502068	-3536710	-3495695	-3474488
68	-3515628	-3515625	-3539038	-3534876	-3578764	-3501911	-3500892	-3536397	-3495517	-3473765
69	-3514858	-3515783	-3537570	-3535798	-3577534	-3502494	-3500000	-3536041	-3494415	-3473679
70	-3514727	-3514906	-3538071	-3535724	-3576930	-3502301	-3499889	-3535708	-3493658	-3474375
71	-3514157	-3514650	-3536787	-3535343	-3576277	-3501771	-3500192	-3536817	-3492978	-3474405
72	-3513949	-3513932	-3536259	-3534239	-3575567	-3500471	-3500191	-3537571	-3492889	-3473468
73	-3513557	-3514378	-3536198	-3533295	-3576156	-3500055	-3500651	-3537516	-3492248	-3473221
74	-3512919	-3514531	-3536410	-3531846	-3576302	-3499140	-3500139	-3537199	-3491107	-3471939
75	-3512859	-3514718	-3536396	-3531300	-3575427	-3499180	-3500494	-3536729	-3491775	-3471792
76	-3512596	-3515592	-3537127	-3530734	-3574631	-3499386	-3500337	-3536097	-3490840	-3471468
77	-3513088	-3514798	-3537601	-3530220	-3573044	-3499564	-3499861	-3536967	-3489635	-3471100
78	-3513850	-3514525	-3537507	-3530162	-3573155	-3499859	-3499262	-3536667	-3489189	-3469855
79	-3514926	-3515170	-3537152	-3529705	-3571891	-3498071	-3499181	-3535941	-3488879	-3469136
80	-3515264	-3515514	-3536795	-3529177	-3570723	-3497545	-3498777	-3534823	-3487470	-3468064
81	-3515732	-3515394	-3535456	-3528743	-3569762	-3496567	-3499119	-3535051	-3486892	-3468037
82	-3515822	-3514269	-3535492	-3529826	-3570033	-3496340	-3498347	-3535273	-3487023	-3467630
83	-3516307	-3512939	-3535328	-3529939	-3570922	-3497094	-3498598	-3535461	-3486157	-3466666
84	-3515535	-3512373	-3534497	-3530476	-3570929	-3496427	-3498924	-3536480	-3485055	-3466524
85	-3514938	-3512549	-3534783	-3529932	-3570993	-3496405	-3498045	-3537014	-3484028	-3466699
86	-3514506	-3512245	-3534894	-3528861	-3569796	-3496397	-3498321	-3537527	-3482178	-3466688
87	-3514916	-3512567	-3534312	-3528414	-3568114	-3496821	-3498143	-3537612	-3481778	-3467333
88	-3515857	-3512654	-3535188	-3527857	-3567701	-3497148	-3498970	-3536932	-3481137	-3467123
89	-3516657	-3513324	-3535657	-3526909	-3566831	-3496819	-3499027	-3536524	-3480735	-3466860
90	-3517795	-3513423	-3536352	-3526219	-3565979	-3496607	-3499148	-3536540	-3479642	-3467440
91	-3517401	-3512736	-3535910	-3526511	-3565453	-3497065	-3499563	-3537693	-3478836	-3468031
92	-3518942	-3511279	-3536653	-3527018	-3565977	-3497053	-3498891	-3537612	-3479302	-3468502
93	-3518996	-3510729	-3536756	-3527797	-3566407	-3497815	-3498427	-3538116	-3479044	-3468594
94	-3518669	-3510119	-3537421	-3527240	-3566848	-3497903	-3499218	-3538176	-3477901	-3468879
95	-3517949	-3509635	-3536257	-3527702	-3568589	-3497394	-3498257	-3538962	-3476914	-3468648
96	-3518014	-3508696	-3536827	-3527173	-3569221	-3496698	-3497208	-3537823	-3474907	-3467705
97	-3518951	-3508448	-3536665	-3526788	-3569827	-3495185	-3497462	-3537315	-3473976	-3467354
98	-3518974	-3508936	-3537250	-3526441	-3570088	-3494704	-3496421	-3536261	-3472987	-3466576
99	-3519116	-3507899	-3537594	-3525609	-3570088	-3494084	-3496424	-3535282	-3473027	-3465093
100	-3519115	-3508140	-3537767	-3525562	-3568984	-3493462	-3496116	-3534516	-3473194	-3465300
101	-3519419	-3507901	-3536999	-3525226	-3566991	-3493774	-3494949	-3534379	-3473022	-3465473
102	-3519905	-3506828	-3535968	-3524659	-3566235	-3494359	-3494356	-3534402	-3472929	-3465328
103	-3520272	-3507273	-3535359	-3524288	-3565525	-3494931	-3493275	-3533177	-3472720	-3465806
104	-3521521	-3506622	-3535722	-3525197	-3565648	-3495788	-3492455	-3533750	-3472379	-3466152
105	-3520524	-3506029	-3535748	-3526431	-3565727	-3497003	-3493134	-3533981	-3471781	-3466377
106	-3520934	-3506123	-3535364	-3526661	-3565982	-3498235	-3494058	-3533526	-3470314	-3466932
107	-3521732	-3506999	-3535790	-3525825	-3566779	-3499084	-3494453	-3534284	-3469742	-3467594
108	-3522984	-3508110	-3535860	-3525775	-3566369	-3501014	-3495025	-3533560	-3468965	-3468283
109	-3522263	-3508521	-3536866	-3525947	-3565677	-3501445	-3495528	-3531890	-3469506	-3467841
110	-3522278	-3508478	-3536351	-3525963	-3565217	-3502268	-3495974	-3531480	-3470120	-3466786
111	-3523311	-3508560	-3536209	-3526455	-3564464	-3502530	-3496107	-3531640	-3470917	-3466151
112	-3523386	-3509772	-3536455	-3526622	-3564581	-3503044	-3496837	-3533110	-3471924	-3465837
113	-3523442	-3509057	-3536249	-3527607	-3563465	-3502862	-3496812	-3532761	-3472033	-3464806
114	-3523642	-3509720	-3536723	-3529364	-3563852	-3502018	-3497605	-3531967	-3471743	-3465173
115	-3523534	-3510149	-3537375	-3528688	-3565630	-3501214	-3498333	-3533519	-3470917	-3465590
116	-3523213	-3509714	-3538367	-3529150	-3565565	-3501146	-3500079	-3533891	-3469695	-3467030
117	-3523035	-3510215	-3537975	-3529146	-3565736	-3501037	-3499730	-3533974	-3468129	-3468109
118	-3522670	-3510804	-3538068	-3528553	-3567128	-3501593	-3500108	-3533176	-3468073	-3468845
119	-3522786	-3510043	-3537277	-3528596	-3567154	-3502423	-3500266	-3531955	-3467424	-3469571
120	-3522997	-3509895	-3536694	-3529085	-3566616	-3502485	-3500300	-3531975	-3467447	-3470347
121	-3523141	-3509175	-3535654	-3529702	-3567427	-3502266	-3500208	-3531581	-3467614	-3470053
122	-3522774	-3508504	-3535962	-3530786	-3567663	-3503375	-3499409	-3532277	-3468043	-3470274
123	-3522280	-3508027	-3535559	-3530463	-3568405	-3504202	-3500619	-3533044	-3467741	-3470321
124	-3522298	-3507946	-3535348	-3531264	-3569734	-3505744	-3501617	-3533117	-3467052	-3471051
125	-3522323	-3509493	-3535253	-3531913	-3569561	-3505660	-3501154	-3532840	-3466450	-3470757
126	-3522259	-3510699	-3534709	-3533782	-3569355	-3507448	-3501059	-3531487	-3466058	-3470668
127	-3521540	-3510781	-3534285	-3535330	-3568927	-3508117	-3501702	-3531558	-3466680	-3470552
128	-3520696	-3511306	-3533536	-3536382	-3568918	-3507670	-3502332	-3531789	-3466675	-3470218
129	-3520494	-3511608	-3533159	-3537267	-3569382	-3507495	-3502308	-3530447	-3467572	-3469739
130	-3519692	-3511667	-3533229	-3538173	-3568688	-3507498	-3501705	-3531242	-3467807	-3469428
131	-3519123	-3511502	-3533807	-3539348	-3568315	-3508281	-3502411	-3531229	-3467816	-3469451
132	-3519296	-3511608	-3533795	-3538862	-3569024	-3508555	-3502442	-3531560	-3467885	-3469681
133	-3519207	-3511403	-3533067	-3539062	-3568681	-3508428	-3503091	-3530846	-3467895	-3470385
134	-3519563	-3510275	-3533666	-3538620	-3569571	-3509371	-3503391	-3531312	-3467366	-3470373
135	-3519276	-3510757	-3534495	-3538426	-3570665	-3508813	-3504818	-3530475	-3467289	-3471235
136	-3519189	-3511075	-3533973	-3538277	-3571191	-3508792	-3504763	-3530026	-3467578	-3471705
137	-3519030	-3511639	-3533522	-3538387	-3570998	-3508308	-3504232	-3531039	-3468337	-3471537
138	-3517928	-3511327	-3533129	-3537555	-3570854	-3508488	-3503877	-3531672	-3467651	-3471790
139	-3517352	-3511516	-3532674	-3538013	-3571092	-3510028	-3503618	-3532157	-3466776	-3471602
140	-3517057	-3512124	-3532828	-3537451	-3571187	-3510465	-3503818	-3532215	-3466587	-3471917
141	-3516853	-3511942	-3533257	-3538173	-3570440	-3510879	-3504364	-3530527	-3466959	-3472668
142	-3516420	-3511974	-3533804	-3539008	-3569849	-3510996	-3505216	-3529721	-3467005	-3473158
143	-3516656	-3511817	-3533769	-3540492	-3569630	-3511078	-3505881	-3527634	-3467819	-3474341
144	-3516685	-3511460	-3533798	-3541757	-3570336	-3511674	-3506525	-3527214	-3469334	-3475007
145	-3517362	-3511292	-3532906	-3542799	-3570667	-3511302	-3506319	-3527074	-3470582	-3475355
146	-3517286	-3511390	-3531342	-3542109	-3570616	-3512167	-3506655	-3526791	-3471159	-3475172
147	-3517384	-3512156	-3531309	-3542006	-3571000	-3513097	-3507007	-3526405	-3471501	-3475814
148	-3516289	-3513011	-3531984	-3542684	-3571733	-3512577	-3508074	-3527101	-3471767	-3475149
149	-3514897	-3514019	-3532484	-3542904	-3572095	-3511864	-3508954	-3526818	-3471927	-3475343
150	-3514588	-3514021	-3532041	-3542214	-3573178	-3512289	-3509815	-3527599	-3471380	-3474854
151	-3514605	-3514262	-3531544	-3542184	-3573234	-3512088	-3510587	-3527048	-3472180	-3475441
152	-3514503	-3514744	-3531816	-3542640	-3573240	-3512359	-3512166	-3527329	-3473120	-3475459
153	-3514123	-3515830	-3531957	-3542027	-3573082	-3512462	-3512166	-3528135	-3473564	-3476705
154	-3513833	-3516248	-3533250	-3542508	-3573350	-3512660	-3512396	-3528511	-3473952	-3478015
155	-3512729	-3516755	-3533425	-3541874	-3575088	-3512135	-3512575	-3529795	-3474743	-3478451
156	-3512772	-3516996	-3533542	-3542393	-3575614	-3511359	-3512488	-3529983	-3474050	-3478435
157	-3511967	-3517479	-3533713	-3541663	-3575336	-3510356	-3513133	-3529801	-3473956	-3478761
158	-3511205	-3517437	-3533956	-3542214	-3576382	-3511071	-3512785	-3529815	-3474809	-3478273
159	-3512212	-3516942	-3534791	-3542822	-3577178	-3510428	-3513314	-3530677	-3474946	-3479602
160	-3512769	-3516324	-3535220	-3542718	-3577029	-3510402	-3513799	-3530103	-3474726	-3480170
161	-3512385	-3516124	-3535408	-3542935	-3575983	-3511525	-3514465	-3529654	-3475276	-3480451
162	-3512768	-3516491	-3535771	-3543746	-3575400	-3511208	-3516094	-3530520	-3476682	-3480812
163	-3513025	-3515761	-3535834	-3543900	-3574620	-3510969	-3516438	-3530866	-3477010	-3480985
164	-3513679	-3515677	-3535662	-3544214	-3574254	-3510508	-3516824	-3531643	-3476727	-3481752
165	-3514145	-3515183	-3537123	-3544069	-3574734	-3510482	-3517082	-3532881	-3476822	-3481308
166	-3514060	-3513397	-3538113	-3543559	-3575492	-3511110	-3517562	-3533864	-3476637	-3480049
167	-3513481	-3512879	-3537982	-3543963	-3576791	-3510305	-3518185	-3534744	-3476571	-3479858
168	-3514165	-3512274	-3538587	-3543587	-3577707	-3510625	-3519052	-3535644	-3477637	-3479725
169	-3515351	-3511506	-3538183	-3543096	-3576953	-3511168	-3519009	-3535441	-3477747	-3479744
170	-3515720	-3511858	-3538678	-3542971	-3576254	-3511144	-3518424	-3534921	-3478124	-3481257
171	-3516110	-3511160	-3540254	-3542425	-3574672	-3512169	-3519032	-3534369	-3479263	-3481430
172	-3516872	-3511450	-3540151	-3542702	-3573781	-3511641	-3518843	-3533271	-3480065	-3481148
173	-3517973	-3511393	-3540487	-3543121	-3573203	-3511306	-3518727	-3533034	-3481042	-3480905
174	-3517440	-3512088	-3541165	-3542175	-3572355	-3510149	-3518627	-3532951	-3481524	-3480697
175	-3517491	-3512351	-3541133	-3542013	-3571911	-3508502	-3519036	-3531808	-3481758	-3480351
176	-3515601	-3512671	-3540504	-3541710	-3571557	-3508329	-3519359	-3531512	-3481884	-3479581
177	-3514828	-3512301	-3541607	-3541006	-3572343	-3508923	-3519246	-3532022	-3482423	-3481221
178	-3514250	-3512234	-3542427	-3540609	-3573070	-3510346	-3519119	-3531850	-3483505	-3482463
179	-3514503	-3511789	-3543254	-3540021	-3573295	-3511166	-3518288	-3531155	-3483998	-3481548
180	-3514034	-3511920	-3544160	-3540188	-3574325	-3512171	-3519795	-3530248	-3484333	-3482565
181	-3514738	-3512919	-3544997	-3538644	-3573252	-3513414	-3520103	-3529569	-3484532	-3482479
182	-3515685	-3512837	-3545992	-3536940	-3572787	-3513140	-3521414	-3529749	-3484840	-3483111
183	-3515781	-3513219	-3546896	-3536223	-3573045	-3513103	-3522138	-3529930	-3484922	-3483109
184	-3515504	-3514063	-3547525	-3536372	-3573602	-3512790	-3522672	-3530010	-3485017	-3482154
185	-3515806	-3514217	-3548492	-3535693	-3574398	-3511251	-3523027	-3530497	-3485102	-3481224
186	-3514984	-3514293	-3549320	-3534860	-3575901	-3510604	-3523523	-3530882	-3485776	-3482354
187	-3514925	-3514144	-3550434	-3534414	-3576608	-3511275	-3524350	-3531932	-3486919	-3482254
188	-3515433	-3513687	-3551569	-3534062	-3575961	-3511723	-3525674	-3533452	-3487278	-3481468
189	-3514540	-3513902	-3552656	-3533456	-3575310	-3511996	-3525964	-3534275	-3486873	-3481816
190	-3515515	-3513823	-3553628	-3532480	-3575663	-3511998	-3525377	-3533780	-3486860	-3481666
191	-3516492	-3514897	-3554571	-3532537	-3576347	-3512479	-3525154	-3533972	-3486948	-3482155
192	-3516121	-3514747	-3554848	-3532747	-3576363	-3511354	-3524202	-3533592	-3487139	-3482841
193	-3517171	-3515282	-3555658	-3533696	-3576384	-3511271	-3524778	-3534409	-3487496	-3483160
194	-3518343	-3515069	-3555643	-3534348	-3576555	-3511702	-3524474	-3535556	-3487235	-3483595
195	-3519217	-3514122	-3555569	-3534722	-3578534	-3511208	-3525266	-3536050	-3488458	-3483400
196	-3519621	-3514471	-3555265	-3535872	-3580100	-3510910	-3526112	-3534730	-3488695	-3483574
197	-3518656	-3513606	-3556176	-3536235	-3580834	-3511008	-3526829	-3535381	-3489546	-3482795
198	-3517919	-3512641	-3556615	-3537131	-3581136	-3510913	-3526925	-3534805	-3489317	-3482629
199	-3518164	-3512201	-3556915	-3538224	-3581778	-3512018	-3527008	-3535855	-3490231	-3482721
200	-3518095	-3512179	-3558674	-3539320	-3582102	-3513275	-3527290	-3536928	-3490453	-3482831
201	-3517433	-3512991	-3558464	-3539588	-3581997	-3513741	-3527410	-3537643	-3490423	-3483939
202	-3518595	-3513752	-3558302	-3539939	-3581158	-3513043	-3526288	-3537622	-3492079	-3484845
203	-3520279	-3514268	-3558254	-3540111	-3581278	-3513210	-3525828	-3537934	-3493382	-3485483
204	-3521209	-3514633	-3557303	-3540380	-3581339	-3512757	-3526700	-3537743	-3494437	-3485607
205	-3521193	-3515035	-3558407	-3540449	-3581960	-3511990	-3526604	-3537231	-3495571	-3485034
206	-3519859	-3516217	-3558519	-3539907	-3584011	-3512254	-3526145	-3537717	-3495878	-3483224
207	-3519765	-3515897	-3558481	-3539950	-3584363	-3512644	-3526304	-3537604	-3495197	-3483489
208	-3519049	-3514109	-3558285	-3540390	-3585072	-3512652	-3525994	-3537274	-3494037	-3482629
209	-3517873	-3515296	-3558276	-3540867	-3585224	-3512742	-3525192	-3537912	-3494402	-3482545
210	-3517591	-3516182	-3558231	-3540490	-3586247	-3512790	-3524971	-3536743	-3495041	-3482266
211	-3515390	-3516894	-3558353	-3540896	-3586914	-3513562	-3525712	-3537447	-3494825	-3482740
212	-3515816	-3517706	-3558784	-3540567	-3586864	-3514416	-3526153	-3537957	-3494552	-3482298
213	-3516273	-3519276	-3558841	-3540092	-3587451	-3515840	-3525018	-3538905	-3494847	-3481972
214	-3516527	-3519149	-3558686	-3538578	-3587631	-3515951	-3526052	-3538724	-3494214	-3481585
215	-3515459	-3519966	-3557545	-3538259	-3588921	-3515850	-3526814	-3538056	-3494424	-3481244
216	-3515211	-3519301	-3557347	-3537802	-3589685	-3516249	-3526539	-3537827	-3494147	-3481641
217	-3514539	-3518446	-3556675	-3537550	-3589079	-3516459	-3526722	-3538262	-3494259	-3481951
218	-3515753	-3518189	-3556221	-3537528	-3589045	-3517087	-3526139	-3539137	-3493663	-3482928
219	-3516015	-3517923	-3555332	-3537204	-3589084	-3516622	-3525434	-3539979	-3493628	-3482979
220	-3516126	-3517411	-3554615	-3537985	-3589533	-3516342	-3525420	-3539861	-3492677	-3482742
221	-3515539	-3516579	-3553733	-3538087	-3589336	-3517280	-3525528	-3539489	-3492704	-3482597
222	-3516041	-3516385	-3554498	-3537787	-3589620	-3516404	-3525016	-3540081	-3492461	-3482220
223	-3516548	-3517402	-3554258	-3536835	-3589809	-3515885	-3524893	-3540287	-3491902	-3481210
224	-3516729	-3517158	-3555231	-3536103	-3590664	-3514713	-3525136	-3540312	-3491540	-3479481
225	-3515568	-3517386	-3555857	-3535691	-3590899	-3514189	-3525759	-3540227	-3491606	-3477767
226	-3514957	-3516974	-3556002	-3535919	-3590625	-3512265	-3525362	-3538616	-3491797	-3476956
227	-3513985	-3515024	-3556785	-3535857	-3591020	-3510669	-3524843	-3537009	-3491898	-3476860
228	-3512815	-3514737	-3556768	-3536858	-3591175	-3509952	-3523777	-3537661	-3491040	-3476489
229	-3512791	-3514462	-3556623	-3537246	-3590800	-3509579	-3523038	-3537710	-3490277	-3476731
230	-3511363	-3514466	-3555386	-3536695	-3590625	-3509677	-3521636	-3537681	-3489051	-3476358
231	-3510667	-3513184	-3555514	-3535764	-3590435	-3510474	-3520041	-3536921	-3487840	-3476616
232	-3510655	-3512762	-3555255	-3534970	-3590752	-3510634	-3518709	-3536997	-3488114	-3477575
233	-3509452	-3512828	-3553733	-3533441	-3591123	-3510621	-3518587	-3537134	-3487582	-3476397
234	-3509001	-3512531	-3551732	-3532814	-3591100	-3510888	-3518050	-3536449	-3487402	-3475883
235	-3507512	-3512483	-3551173	-3532540	-3591658	-3510446	-3516786	-3535438	-3488446	-3474844
236	-3506888	-3512215	-3550473	-3532702	-3592546	-3510388	-3517041	-3536393	-3487796	-3474451
237	-3505325	-3512545	-3550437	-3531921	-3592320	-3510119	-3516189	-3536333	-3487931	-3474447
238	-3505464	-3511861	-3549296	-3531944	-3591942	-3509934	-3515173	-3536903	-3487620	-3473974
239	-3504493	-3511291	-3549328	-3531670	-3591775	-3510364	-3514715	-3536746	-3486699	-3474406
240	-3504432	-3511887	-3549631	-3530762	-3592189	-3511053	-3513986	-3535965	-3486244	-3473867
241	-3505152	-3512539	-3548642	-3530041	-3592066	-3510098	-3514439	-3534708	-3485624	-3473683
242	-3506551	-3512059	-3548986	-3529871	-3592094	-3509160	-3513717	-3534429	-3484566	-3473046
243	-3508297	-3511538	-3548456	-3529615	-3591610	-3507656	-3512663	-3533772	-3484931	-3472377
244	-3507918	-3510660	-3547727	-3528645	-3591948	-3506529	-3512175	-3534370	-3485425	-3472826
245	-3507437	-3510679	-3547215	-3527819	-3593796	-3505856	-3511115	-3533657	-3484267	-3472293
246	-3506936	-3509398	-3547012	-3527422	-3595009	-3504486	-3509300	-3533683	-3482833	-3471237
247	-3505557	-3508652	-3546786	-3526855	-3595350	-3504698	-3507764	-3532618	-3481804	-3471662
248	-3505253	-3507717	-3546392	-3526317	-3595174	-3504602	-3506830	-3532388	-3480810	-3471253
249	-3506050	-3507404	-3545385	-3525116	-3595837	-3504571	-3506894	-3530417	-3479904	-3471610
250	-3504601	-3507082	-3544870	-3524401	-3596298	-3503911	-3505956	-3529314	-3480299	-3470458
251	-3504256	-3507177	-3544935	-3523365	-3594744	-3503705	-3506870	-3528478	-3480458	-3469236
252	-3504386	-3506359	-3544833	-3522827	-3593964	-3504389	-3507154	-3528508	-3481060	-3469532
253	-3504680	-3505975	-3545302	-3523734	-3593224	-3503831	-3507239	-3527068	-3481615	-3469469
254	-3505211	-3504862	-3544158	-3523612	-3593302	-3503637	-3505897	-3526881	-3481639	-3468868
255	-3504511	-3503863	-3544567	-3522996	-3593617	-3503856	-3505536	-3526589	-3482380	-3469523
256	-3503998	-3502562	-3543254	-3522130	-3593483	-3504500	-3504649	-3525897	-3482286	-3470237
257	-3504797	-3501396	-3541994	-3522286	-3594707	-3504743	-3503554	-3525771	-3482041	-3470246
258	-3504315	-3500546	-3541730	-3521872	-3594349	-3504753	-3502974	-3524330	-3480709	-3470452
259	-3503829	-3500177	-3542564	-3522526	-3594411	-3505320	-3502596	-3523573	-3480237	-3470764
260	-3505047	-3500805	-3541634	-3521347	-3594825	-3504792	-3502568	-3525075	-3479597	-3468981
261	-3505513	-3501166	-3540453	-3520253	-3595081	-3503598	-3502096	-3524776	-3478635	-3467482
262	-3505865	-3500916	-3539592	-3519623	-3595513	-3503185	-3501233	-3525618	-3477823	-3466567
263	-3506162	-3500732	-3539620	-3518668	-3594288	-3503136	-3499883	-3525644	-3475965	-3465232
264	-3506495	-3500758	-3540171	-3517389	-3593781	-3502243	-3499215	-3524614	-3474264	-3465274
265	-3507557	-3501230	-3540573	-3517365	-3592890	-3501590	-3498864	-3524903	-3472963	-3464390
266	-3507497	-3501351	-3539711	-3518422	-3592209	-3500914	-3497742	-3525604	-3473041	-3463876
