#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
27	-1272708	-1288885	-1298225	-1263185	-1315799	-1266174	-1265224	-1270896	-1277833	-1235195
28	-1271732	-1288802	-1298417	-1263180	-1316028	-1266151	-1265042	-1271077	-1277549	-1235162
29	-1271565	-1288922	-1298198	-1263035	-1315860	-1266567	-1265072	-1270874	-1277239	-1235223
30	-1270907	-1288643	-1298454	-1262750	-1315233	-1266479	-1264792	-1270721	-1277569	-1235250
31	-1270180	-1288453	-1298783	-1262168	-1315229	-1266690	-1264950	-1271169	-1277323	-1235297
32	-1269903	-1287746	-1299264	-1261981	-1314715	-1267207	-1264816	-1270956	-1277080	-1235873
33	-1270343	-1287430	-1300516	-1261838	-1313881	-1266074	-1263977	-1271141	-1276882	-1236784
34	-1269741	-1287089	-1300414	-1262114	-1313206	-1265764	-1263668	-1271492	-1276061	-1236847
35	-1269940	-1286883	-1300622	-1261547	-1313605	-1266255	-1263496	-1271918	-1276097	-1236913
36	-1270107	-1286592	-1300252	-1260890	-1314008	-1266046	-1262745	-1272414	-1276168	-1236862
37	-1270489	-1286312	-1299831	-1261217	-1313317	-1265520	-1262301	-1273151	-1276395	-1236338
38	-1270126	-1286071	-1299840	-1261686	-1313279	-1265589	-1262350	-1273239	-1275902	-1236488
39	-1269390	-1285698	-1300078	-1261901	-1313178	-1265729	-1262442	-1273092	-1275725	-1236243
40	-1268690	-1285948	-1300804	-1261511	-1312962	-1265288	-1262444	-1273622	-1275601	-1236744
41	-1268757	-1285952	-1301304	-1261825	-1312577	-1264534	-1262309	-1273916	-1275912	-1236584
42	-1268134	-1286266	-1301611	-1261904	-1312998	-1263822	-1261794	-1274043	-1276652	-1236143
43	-1268519	-1286570	-1302053	-1261838	-1313425	-1263808	-1261527	-1274339	-1277004	-1236279
44	-1267995	-1286732	-1302251	-1261754	-1313172	-1263806	-1260849	-1274699	-1277540	-1235932
45	-1267864	-1286056	-1302653	-1261736	-1312742	-1263791	-1260742	-1274913	-1278136	-1235870
46	-1268213	-1285729	-1303081	-1261940	-1312875	-1263373	-1260129	-1274811	-1278261	-1236473
47	-1268431	-1285716	-1303783	-1262424	-1311946	-1263058	-1259803	-1274534	-1279014	-1236873
48	-1268279	-1285883	-1304270	-1262325	-1311324	-1262829	-1259695	-1274262	-1279120	-1237131
49	-1268261	-1285613	-1305072	-1262418	-1311001	-1262933	-1259668	-1273835	-1279028	-1236893
50	-1268575	-1284939	-1305323	-1262231	-1311121	-1263349	-1259783	-1273900	-1279246	-1236915
51	-1268641	-1284886	-1305218	-1262519	-1311437	-1262655	-1259559	-1274039	-1279365	-1237283
52	-1268905	-1284716	-1305178	-1263277	-1312360	-1262704	-1259827	-1274172	-1279690	-1237323
53	-1269196	-1284453	-1305003	-1264164	-1312881	-1262495	-1259531	-1274193	-1280722	-1236746
54	-1269251	-1284183	-1304759	-1264258	-1313871	-1262150	-1259652	-1274186	-1281218	-1236247
55	-1268985	-1284401	-1304899	-1263994	-1314174	-1261411	-1259453	-1274338	-1281413	-1236165
56	-1268956	-1284448	-1305568	-1264319	-1314940	-1261136	-1258920	-1274310	-1281890	-1235631
57	-1268659	-1284711	-1305691	-1264360	-1315819	-1261088	-1258255	-1273974	-1281566	-1235455
58	-1268658	-1284536	-1305788	-1264272	-1315616	-1261251	-1258662	-1274196	-1281562	-1235424
59	-1268909	-1284291	-1306071	-1264577	-1315863	-1260514	-1258983	-1274160	-1281923	-1235667
60	-1268917	-1284011	-1305665	-1264260	-1315090	-1260593	-1259011	-1273786	-1282370	-1235949
61	-1269215	-1283982	-1306096	-1264362	-1314375	-1260246	-1259253	-1273153	-1282722	-1236473
62	-1269235	-1284633	-1306500	-1264483	-1314307	-1260470	-1259820	-1272846	-1283263	-1236783
63	-1269294	-1284771	-1306875	-1264842	-1313920	-1261105	-1260305	-1272191	-1283788	-1236908
64	-1269165	-1285238	-1307235	-1265007	-1314232	-1261511	-1259638	-1271798	-1284562	-1236611
65	-1269518	-1284980	-1308257	-1265702	-1314207	-1261893	-1259340	-1271718	-1285001	-1236762
66	-1269543	-1285068	-1308415	-1266135	-1314748	-1262156	-1259709	-1271497	-1285275	-1237502
67	-1269669	-1285245	-1308381	-1266600	-1314834	-1262215	-1259908	-1271468	-1285046	-1237494
68	-1269034	-1285396	-1308815	-1266454	-1315244	-1262234	-1259702	-1271445	-1284703	-1237310
69	-1268905	-1285317	-1308851	-1266580	-1315381	-1261795	-1258993	-1271108	-1284846	-1236490
70	-1268373	-1285184	-1309219	-1266540	-1315821	-1261150	-1258882	-1271594	-1285130	-1236034
71	-1268710	-1285442	-1308807	-1267129	-1315303	-1260581	-1259356	-1271062	-1285572	-1236277
72	-1268431	-1285101	-1309369	-1267197	-1314715	-1259771	-1259127	-1270902	-1286081	-1236253
73	-1267830	-1284805	-1309199	-1267546	-1315878	-1259641	-1258817	-1270699	-1286072	-1235996
74	-1266861	-1284800	-1309352	-1267976	-1316207	-1260073	-1258120	-1270805	-1286092	-1235931
75	-1266029	-1284302	-1309747	-1267003	-1316335	-1260563	-1257970	-1271112	-1286348	-1236224
76	-1265336	-1284886	-1311116	-1267370	-1316577	-1261316	-1257685	-1271183	-1286521	-1236357
77	-1265011	-1284703	-1312258	-1266963	-1316260	-1261878	-1257530	-1270939	-1286306	-1235777
78	-1265346	-1285299	-1313066	-1267736	-1315959	-1262134	-1257781	-1271010	-1286325	-1235399
79	-1265070	-1285376	-1313159	-1267636	-1315551	-1262512	-1258217	-1271513	-1286721	-1235717
80	-1265659	-1285568	-1313875	-1267710	-1315477	-1262644	-1258410	-1271898	-1287680	-1235398
81	-1265256	-1285660	-1313673	-1268301	-1315599	-1262856	-1257977	-1271779	-1287948	-1234313
82	-1265199	-1285854	-1313532	-1267622	-1315338	-1263888	-1258192	-1271367	-1288419	-1234027
83	-1265398	-1286015	-1313513	-1267655	-1315784	-1264202	-1257520	-1271422	-1289176	-1233661
84	-1264697	-1286156	-1312767	-1267564	-1316472	-1264438	-1256689	-1271890	-1289206	-1233674
85	-1264105	-1286083	-1313153	-1267649	-1316581	-1264225	-1256596	-1272093	-1289889	-1233722
86	-1263965	-1286550	-1313463	-1268232	-1316445	-1263764	-1257054	-1272240	-1290225	-1233550
87	-1263904	-1286573	-1313387	-1268528	-1316130	-1263650	-1256780	-1272188	-1289794	-1234264
88	-1263713	-1286508	-1313654	-1269034	-1316010	-1263924	-1256651	-1271979	-1290644	-1234495
89	-1263547	-1287184	-1314131	-1269189	-1316075	-1263907	-1256109	-1271915	-1290656	-1233962
90	-1263174	-1287060	-1313976	-1268717	-1316317	-1263891	-1256177	-1271197	-1291040	-1233523
91	-1263361	-1287583	-1314436	-1269014	-1316390	-1263782	-1256546	-1270996	-1290954	-1232876
92	-1263267	-1287955	-1314814	-1268814	-1316785	-1264731	-1256961	-1270952	-1291670	-1232298
93	-1262611	-1287918	-1314195	-1268028	-1316594	-1264644	-1257773	-1270800	-1291912	-1232154
94	-1261633	-1287996	-1314070	-1267320	-1315795	-1264600	-1258356	-1270300	-1291593	-1232188
95	-1260958	-1288420	-1313660	-1266807	-1314855	-1264313	-1257925	-1270266	-1291666	-1232166
96	-1261094	-1288445	-1313211	-1266950	-1314277	-1264376	-1257014	-1270521	-1291822	-1231826
97	-1260592	-1288363	-1313222	-1267266	-1314248	-1264465	-1257118	-1270654	-1291830	-1231442
98	-1260045	-1288134	-1313557	-1267303	-1314075	-1264964	-1256647	-1270036	-1292039	-1230724
99	-1260036	-1289061	-1312996	-1267468	-1313997	-1265026	-1256474	-1269758	-1292565	-1231006
100	-1259637	-1289901	-1313182	-1268074	-1314493	-1265184	-1256985	-1269090	-1292854	-1231150
101	-1259482	-1290189	-1313144	-1268147	-1314479	-1265513	-1257384	-1268390	-1292944	-1230497
102	-1259157	-1290740	-1312846	-1268175	-1314539	-1265933	-1257008	-1267477	-1292946	-1230818
103	-1259608	-1290151	-1311887	-1268242	-1314344	-1266267	-1256929	-1267106	-1292602	-1231025
104	-1260039	-1289598	-1311058	-1267991	-1313792	-1266093	-1257090	-1266526	-1293119	-1230834
105	-1259419	-1288748	-1310945	-1267333	-1313209	-1266593	-1256919	-1266898	-1293734	-1231226
106	-1259053	-1288394	-1311202	-1267141	-1313042	-1266323	-1257186	-1266624	-1293548	-1231383
107	-1258847	-1287809	-1311147	-1266704	-1312934	-1265753	-1258378	-1267234	-1294005	-1231360
108	-1258934	-1288122	-1311060	-1267281	-1313249	-1265269	-1257994	-1266535	-1293709	-1231226
109	-1258570	-1287973	-1311607	-1267763	-1313269	-1265116	-1258466	-1266746	-1293197	-1231180
110	-1258401	-1288793	-1311462	-1267582	-1313298	-1265228	-1258566	-1266814	-1293330	-1231027
111	-1257540	-1289438	-1311573	-1268285	-1313308	-1265022	-1259711	-1266680	-1293496	-1230119
112	-1257147	-1289853	-1311615	-1268936	-1313638	-1265185	-1260195	-1266431	-1293539	-1229983
113	-1256727	-1289777	-1311283	-1269675	-1313943	-1265188	-1260362	-1265513	-1293886	-1230197
114	-1257123	-1289733	-1311737	-1269897	-1313674	-1265528	-1260808	-1265018	-1293927	-1231025
115	-1257501	-1289493	-1311860	-1270187	-1313511	-1264918	-1260503	-1265305	-1293499	-1231675
116	-1257764	-1289353	-1311968	-1270338	-1313267	-1264992	-1260242	-1265108	-1293850	-1232404
117	-1257814	-1288955	-1311649	-1270077	-1312486	-1265189	-1260645	-1264925	-1294161	-1232374
118	-1258069	-1289091	-1311812	-1269844	-1311991	-1265612	-1260851	-1265137	-1294534	-1232539
119	-1258198	-1288964	-1311712	-1269509	-1311895	-1265564	-1261044	-1264959	-1294994	-1232762
120	-1258402	-1288862	-1311787	-1268794	-1311870	-1265995	-1261414	-1265135	-1295021	-1232443
121	-1258551	-1289113	-1311702	-1268689	-1311772	-1266000	-1261724	-1264841	-1295018	-1232547
122	-1258228	-1289249	-1311281	-1268149	-1311749	-1265485	-1262630	-1264756	-1295613	-1232487
123	-1258477	-1289204	-1310988	-1268447	-1311993	-1265296	-1263040	-1264421	-1295945	-1232655
124	-1258338	-1289577	-1310180	-1268479	-1311946	-1264676	-1263665	-1263649	-1296345	-1232238
125	-1257759	-1289287	-1309875	-1268424	-1312073	-1264024	-1264327	-1263325	-1296070	-1232695
126	-1257929	-1289196	-1309938	-1268380	-1311403	-1264120	-1264975	-1263692	-1295854	-1233098
127	-1258149	-1289415	-1309359	-1268043	-1311116	-1264303	-1265658	-1263314	-1296076	-1234125
128	-1258090	-1288930	-1309301	-1268511	-1310410	-1264257	-1265958	-1263240	-1296237	-1235347
129	-1258421	-1289404	-1309314	-1268561	-1310287	-1264903	-1266261	-1263572	-1296036	-1236668
130	-1257777	-1290220	-1309257	-1269023	-1310426	-1265763	-1266585	-1263314	-1295576	-1237211
131	-1257418	-1289922	-1309101	-1269515	-1310040	-1266457	-1266404	-1263784	-1295151	-1237090
132	-1257072	-1290051	-1308292	-1269977	-1310332	-1266760	-1266712	-1263869	-1294039	-1237329
133	-1256552	-1290288	-1308682	-1269859	-1311004	-1267137	-1267032	-1263436	-1293593	-1236686
134	-1256320	-1290930	-1308440	-1270061	-1310644	-1266838	-1267074	-1263515	-1292710	-1236709
135	-1256342	-1291566	-1307948	-1270222	-1311549	-1266916	-1267365	-1263526	-1293009	-1236266
136	-1256583	-1292114	-1307676	-1269969	-1312084	-1266916	-1267260	-1263911	-1293129	-1236646
137	-1256151	-1291951	-1307219	-1269567	-1312537	-1266008	-1267464	-1263699	-1293582	-1236873
138	-1255960	-1292093	-1306836	-1269453	-1312794	-1266038	-1266856	-1263860	-1293253	-1237535
139	-1255716	-1291973	-1306724	-1268182	-1312608	-1266492	-1266641	-1262977	-1293574	-1237564
140	-1255581	-1291830	-1306419	-1267792	-1312459	-1267280	-1267049	-1262899	-1292960	-1238190
141	-1256237	-1291650	-1306338	-1267983	-1312428	-1267702	-1267565	-1262811	-1292441	-1238835
142	-1256534	-1291735	-1306303	-1268222	-1312084	-1268234	-1267984	-1262384	-1292691	-1238866
143	-1255997	-1290961	-1306312	-1269094	-1312245	-1268936	-1267828	-1261549	-1292395	-1239344
144	-1256435	-1290819	-1306973	-1268965	-1311757	-1269118	-1268295	-1261607	-1292122	-1239808
145	-1256929	-1290857	-1307185	-1269110	-1311624	-1269419	-1268029	-1261511	-1292102	-1240541
146	-1256785	-1290773	-1307457	-1268964	-1311689	-1270605	-1267930	-1261122	-1291572	-1241209
147	-1257397	-1290425	-1307425	-1268838	-1311826	-1271019	-1267856	-1260917	-1291792	-1241669
148	-1257480	-1290368	-1307405	-1269306	-1311888	-1270419	-1267983	-1261512	-1291991	-1241973
149	-1258023	-1290233	-1307098	-1268874	-1312165	-1270540	-1267463	-1261242	-1291665	-1241855
150	-1258370	-1291031	-1306762	-1268138	-1311870	-1270612	-1266759	-1260929	-1291872	-1241502
151	-1258289	-1291352	-1305811	-1268334	-1312470	-1270649	-1266467	-1260512	-1291874	-1241634
152	-1258232	-1291609	-1304667	-1268334	-1313383	-1271347	-1266205	-1260151	-1292011	-1241195
153	-1258354	-1291444	-1304378	-1267959	-1314274	-1271455	-1266038	-1260217	-1292545	-1241368
154	-1258373	-1291556	-1304258	-1268278	-1314306	-1271587	-1266084	-1260178	-1293390	-1241902
155	-1258825	-1291850	-1304389	-1268269	-1313926	-1271669	-1266043	-1259771	-1293200	-1241881
156	-1258641	-1291107	-1304076	-1267947	-1314070	-1271973	-1265770	-1259112	-1292691	-1241713
157	-1258587	-1291385	-1303963	-1267748	-1314432	-1272162	-1265624	-1259132	-1292626	-1241366
158	-1258470	-1291661	-1303678	-1267484	-1314715	-1272078	-1265420	-1259066	-1292533	-1241874
159	-1258883	-1291272	-1303670	-1267796	-1314548	-1271654	-1265589	-1258651	-1291981	-1241725
160	-1258582	-1291406	-1303503	-1267413	-1314749	-1271886	-1265038	-1257915	-1292308	-1241655
161	-1258203	-1291423	-1302969	-1266533	-1314889	-1272097	-1265181	-1257973	-1291445	-1242000
162	-1258066	-1291848	-1303247	-1266770	-1315623	-1271736	-1265084	-1257891	-1290309	-1241837
163	-1258001	-1292183	-1303072	-1267038	-1316198	-1271666	-1265377	-1258340	-1289356	-1242108
164	-1257564	-1292728	-1302503	-1267426	-1316834	-1271564	-1265156	-1258500	-1288927	-1241960
165	-1257378	-1293266	-1301812	-1267640	-1316886	-1271867	-1265834	-1258671	-1288109	-1241660
166	-1257295	-1293045	-1301908	-1266958	-1317041	-1272394	-1265693	-1259025	-1287909	-1241703
167	-1257410	-1292439	-1301392	-1266887	-1317279	-1272745	-1265065	-1259264	-1287910	-1241794
168	-1257463	-1292275	-1300990	-1266356	-1318170	-1272044	-1264847	-1259052	-1287640	-1241729
169	-1257902	-1292606	-1301103	-1265986	-1318355	-1271302	-1264615	-1259105	-1287718	-1241936
170	-1257730	-1291845	-1301408	-1265916	-1318329	-1271703	-1265211	-1258930	-1287574	-1241825
171	-1258138	-1291460	-1301244	-1265593	-1318437	-1272087	-1265244	-1258876	-1287804	-1241607
172	-1258288	-1292030	-1301274	-1265203	-1317996	-1272198	-1265580	-1259374	-1287050	-1241465
173	-1258896	-1291708	-1301195	-1264582	-1317425	-1272157	-1266130	-1259527	-1286525	-1241791
174	-1259066	-1291520	-1301238	-1264518	-1317248	-1272724	-1266455	-1259441	-1286270	-1241448
175	-1259165	-1291302	-1301035	-1264111	-1316707	-1272112	-1266707	-1259293	-1285835	-1241587
176	-1259761	-1290907	-1301441	-1264191	-1316500	-1271682	-1266909	-1259595	-1285438	-1241166
177	-1260613	-1290957	-1301634	-1263876	-1317158	-1270678	-1266585	-1259360	-1285512	-1241176
178	-1260986	-1291124	-1301220	-1263763	-1317168	-1270610	-1265721	-1259676	-1285196	-1240656
179	-1261208	-1291603	-1302259	-1264009	-1317467	-1270600	-1265052	-1260246	-1285115	-1239744
180	-1261441	-1291669	-1302444	-1263913	-1317453	-1271160	-1264204	-1260404	-1284796	-1239782
181	-1261207	-1291735	-1302959	-1263779	-1317189	-1270924	-1263343	-1260625	-1283661	-1239662
182	-1261681	-1292433	-1303620	-1263572	-1317985	-1270629	-1263328	-1260867	-1283366	-1239323
183	-1262332	-1292125	-1303381	-1263180	-1318300	-1269933	-1263878	-1261451	-1283241	-1239364
184	-1262122	-1292419	-1302827	-1263023	-1317872	-1269311	-1263513	-1261046	-1283105	-1239201
185	-1262225	-1293118	-1302715	-1262895	-1318042	-1269027	-1263198	-1261157	-1283259	-1238860
186	-1262491	-1292848	-1302631	-1262876	-1318170	-1268968	-1263123	-1261616	-1283825	-1238361
187	-1263060	-1293222	-1302298	-1262372	-1318011	-1268851	-1263375	-1261724	-1284412	-1238255
188	-1262969	-1293521	-1302747	-1262667	-1318408	-1269031	-1263554	-1262250	-1285147	-1237862
189	-1263590	-1293375	-1303220	-1262568	-1318212	-1269565	-1263421	-1262831	-1285712	-1237683
190	-1263353	-1293910	-1303362	-1262143	-1318697	-1269660	-1263232	-1263014	-1284997	-1237644
191	-1263058	-1294743	-1302403	-1261933	-1319448	-1269674	-1263289	-1263074	-1284997	-1237042
192	-1263420	-1295355	-1302522	-1262150	-1319154	-1269118	-1263683	-1262878	-1284528	-1236816
193	-1263866	-1295666	-1302556	-1262429	-1319497	-1268604	-1263796	-1263008	-1284331	-1236066
194	-1264382	-1296433	-1302279	-1263337	-1319294	-1268188	-1263663	-1263299	-1283885	-1235897
195	-1264893	-1296001	-1301597	-1263097	-1319219	-1267631	-1264379	-1263240	-1283648	-1235787
196	-1264940	-1295529	-1300787	-1263820	-1319514	-1266966	-1264457	-1263594	-1283188	-1235918
197	-1264567	-1295008	-1300297	-1263494	-1320215	-1267548	-1264351	-1263830	-1283328	-1235894
198	-1265027	-1295156	-1300008	-1263906	-1320599	-1268087	-1264210	-1263257	-1283604	-1235412
199	-1264574	-1294904	-1299928	-1263362	-1320406	-1268042	-1264090	-1263558	-1282415	-1235450
200	-1265068	-1295283	-1300128	-1262986	-1320560	-1268119	-1264628	-1264547	-1282432	-1235678
201	-1265224	-1295605	-1300893	-1263041	-1321246	-1268160	-1264422	-1264757	-1282466	-1234999
202	-1265851	-1296394	-1301541	-1262572	-1320955	-1267930	-1264871	-1264807	-1282061	-1234655
203	-1266365	-1296685	-1301910	-1262048	-1321363	-1267957	-1265245	-1264791	-1282467	-1234944
204	-1266744	-1296636	-1301713	-1261908	-1321239	-1267660	-1264914	-1264964	-1282272	-1235351
205	-1267240	-1296754	-1301993	-1261962	-1321332	-1267438	-1263843	-1265202	-1281877	-1235740
206	-1267307	-1296438	-1302388	-1262094	-1321241	-1267217	-1264207	-1265353	-1282046	-1235466
207	-1267163	-1296144	-1301993	-1262198	-1321403	-1266251	-1264001	-1265382	-1281910	-1235278
208	-1267311	-1295745	-1302283	-1262270	-1321242	-1265941	-1264272	-1265802	-1281715	-1235163
209	-1267441	-1295504	-1302305	-1263046	-1320983	-1265658	-1264464	-1266262	-1281406	-1235020
210	-1267520	-1295325	-1302208	-1263695	-1320824	-1265087	-1264666	-1266186	-1280735	-1234622
211	-1267352	-1295171	-1302596	-1263509	-1320707	-1264302	-1264571	-1266011	-1280345	-1233871
212	-1267931	-1294927	-1303099	-1263856	-1320759	-1264890	-1264202	-1266075	-1280184	-1233757
213	-1268583	-1294891	-1303311	-1264424	-1321109	-1264773	-1264147	-1266081	-1279738	-1233167
214	-1269129	-1294542	-1303582	-1264670	-1320615	-1264667	-1264276	-1266574	-1279537	-1232802
215	-1269787	-1294393	-1304055	-1264755	-1320570	-1264206	-1264571	-1267014	-1279489	-1232822
216	-1270438	-1294235	-1304057	-1264659	-1320196	-1264400	-1264328	-1267403	-1278823	-1232806
217	-1270763	-1293828	-1303823	-1264683	-1320541	-1263786	-1263949	-1268721	-1278715	-1232856
218	-1270508	-1293477	-1304199	-1264580	-1320563	-1263601	-1263973	-1268954	-1278563	-1232280
219	-1271054	-1292870	-1304152	-1263665	-1320383	-1263136	-1263935	-1268804	-1278469	-1231638
220	-1271223	-1292847	-1304337	-1263281	-1320327	-1262511	-1264565	-1268898	-1278454	-1231365
221	-1271280	-1291979	-1304576	-1263858	-1320388	-1261900	-1265064	-1269525	-1279166	-1230906
222	-1271496	-1292004	-1304730	-1264046	-1320335	-1260833	-1265272	-1269032	-1279697	-1230953
223	-1271405	-1292528	-1304776	-1264062	-1320404	-1260947	-1265690	-1268830	-1279480	-1231097
224	-1271698	-1293127	-1304206	-1264591	-1320869	-1260985	-1265613	-1268192	-1279554	-1231190
225	-1271856	-1293918	-1304035	-1263545	-1320949	-1261044	-1265669	-1268578	-1279519	-1231319
226	-1271415	-1293097	-1304014	-1263223	-1320309	-1261831	-1264396	-1268414	-1279557	-1231638
227	-1271177	-1292435	-1303937	-1262630	-1319883	-1261830	-1264585	-1268613	-1280250	-1231412
228	-1270743	-1291966	-1303952	-1261871	-1319948	-1262211	-1264088	-1268626	-1280829	-1231381
229	-1270899	-1290853	-1304098	-1261915	-1320321	-1261509	-1263850	-1268701	-1280604	-1230874
230	-1271831	-1290093	-1304811	-1261583	-1320412	-1261312	-1262497	-1268547	-1280639	-1230882
231	-1271975	-1289362	-1304991	-1261370	-1320584	-1260402	-1262592	-1268515	-1281192	-1230533
232	-1272086	-1289725	-1304922	-1261910	-1320570	-1259844	-1262608	-1269204	-1282057	-1230648
233	-1271701	-1289865	-1304279	-1262279	-1320878	-1259949	-1262294	-1269560	-1282030	-1230479
234	-1271697	-1289671	-1303994	-1261941	-1321489	-1260240	-1262011	-1269188	-1282378	-1230356
235	-1271861	-1289778	-1303822	-1262167	-1320851	-1260729	-1261703	-1269858	-1282231	-1230564
236	-1271505	-1289551	-1303865	-1262818	-1320039	-1260810	-1262028	-1270476	-1282622	-1231034
237	-1270616	-1289696	-1304024	-1263114	-1319768	-1261031	-1261861	-1270731	-1282517	-1231137
238	-1269970	-1289512	-1304029	-1263876	-1320072	-1260924	-1261926	-1270546	-1282117	-1230810
239	-1269668	-1288698	-1304438	-1264340	-1320093	-1260645	-1261955	-1270358	-1282016	-1230741
240	-1269210	-1288648	-1305032	-1265014	-1319677	-1260513	-1261646	-1271444	-1282854	-1230240
241	-1269335	-1288636	-1305438	-1264640	-1319304	-1259924	-1261615	-1271731	-1282395	-1230190
242	-1269870	-1288939	-1306217	-1263913	-1318630	-1259950	-1261650	-1272259	-1281836	-1230446
243	-1269840	-1288410	-1306800	-1263739	-1318389	-1260855	-1260932	-1272536	-1281498	-1230286
244	-1270620	-1288766	-1306492	-1263796	-1318476	-1261336	-1260828	-1273012	-1281677	-1229120
245	-1270988	-1288464	-1306096	-1264368	-1318665	-1261355	-1260726	-1272890	-1282178	-1228249
246	-1269961	-1287965	-1306141	-1264752	-1318964	-1261870	-1260242	-1273413	-1281859	-1227615
247	-1269475	-1287749	-1306271	-1264850	-1318712	-1262080	-1259527	-1273354	-1281810	-1227528
248	-1269117	-1286992	-1305919	-1265191	-1318754	-1261598	-1259419	-1273282	-1281470	-1227407
249	-1269353	-1286803	-1305557	-1265489	-1318176	-1260907	-1259301	-1273061	-1281547	-1227832
250	-1269076	-1286658	-1305611	-1265565	-1318444	-1260084	-1259218	-1273371	-1281716	-1228354
251	-1268998	-1286334	-1305618	-1265338	-1317957	-1260314	-1258901	-1273158	-1282012	-1229006
252	-1268486	-1286214	-1305310	-1264957	-1317920	-1260000	-1258447	-1273348	-1281668	-1229029
253	-1268400	-1286079	-1305448	-1265031	-1318239	-1259815	-1257845	-1273488	-1281876	-1228943
254	-1268648	-1286709	-1306678	-1264763	-1318002	-1260235	-1257186	-1273694	-1281540	-1229481
255	-1268393	-1286883	-1306932	-1264665	-1317866	-1260727	-1257247	-1273390	-1281279	-1229449
256	-1268848	-1286754	-1306917	-1264864	-1318226	-1260589	-1256715	-1273592	-1281536	-1229676
257	-1268020	-1286399	-1307226	-1264914	-1318343	-1260406	-1256617	-1273715	-1282371	-1229632
258	-1267149	-1286176	-1306888	-1265591	-1317674	-1260173	-1256350	-1273919	-1282911	-1229898
259	-1267014	-1286133	-1307150	-1266014	-1317348	-1259803	-1256374	-1273949	-1284015	-1229760
260	-1266223	-1285824	-1307182	-1266441	-1317907	-1259930	-1256239	-1273855	-1284171	-1229783
261	-1265708	-1285932	-1307251	-1266006	-1317872	-1259307	-1255703	-1273638	-1284101	-1229566
262	-1265012	-1286740	-1307357	-1265697	-1317846	-1258738	-1255590	-1273956	-1285108	-1229215
263	-1264048	-1287437	-1307290	-1265727	-1318703	-1258884	-1255544	-1273528	-1285453	-1229484
264	-1263246	-1287401	-1307348	-1265639	-1318866	-1258547	-1256092	-1273254	-1285883	-1229882
265	-1262850	-1287506	-1307661	-1266093	-1318704	-1258001	-1256290	-1272645	-1286591	-1229831
266	-1262126	-1287601	-1307359	-1266670	-1318829	-1257400	-1255896	-1272396	-1286547	-1229835
