#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
31	-177731	-187697	-178472	-186964	-180101	-180996	-176399	-183893	-174852	-187830
32	-177756	-187509	-178215	-187160	-180548	-180998	-176811	-183885	-174511	-187561
33	-177490	-187196	-178130	-187289	-181001	-180881	-176889	-184141	-174237	-187364
34	-177428	-187011	-177949	-187492	-181270	-180761	-177130	-184375	-174209	-187135
35	-177526	-186914	-177884	-187484	-181001	-180703	-177181	-184341	-174033	-186992
36	-177511	-186575	-177848	-187463	-180733	-180667	-177396	-184372	-173780	-187041
37	-177479	-186377	-177675	-187547	-180503	-180632	-177444	-184342	-173502	-186886
38	-177639	-186467	-177761	-187503	-180358	-180552	-177581	-184338	-173407	-186992
39	-177968	-186292	-177802	-187599	-180417	-180621	-177807	-184296	-173281	-187045
40	-178071	-186497	-177819	-187710	-180494	-180675	-177996	-184290	-173308	-187002
41	-178049	-186317	-177722	-187711	-180478	-180544	-178171	-184260	-173333	-187034
42	-178165	-186250	-177566	-187570	-180431	-180699	-178144	-184391	-173558	-187114
43	-178371	-186189	-177544	-187612	-180190	-180507	-178416	-184319	-173500	-187040
44	-178406	-185810	-177535	-187608	-180044	-180650	-178605	-184317	-173546	-187040
45	-178246	-185909	-177531	-187560	-180117	-180696	-178399	-184489	-173348	-187153
46	-178065	-185861	-177518	-187513	-180242	-180661	-178345	-184392	-173471	-187179
47	-178058	-185898	-177487	-187626	-180229	-180390	-178312	-184484	-173303	-186901
48	-178165	-185827	-177498	-187802	-180280	-180393	-178294	-184549	-173111	-187009
49	-177848	-185871	-177489	-187835	-180420	-180097	-178481	-184620	-172794	-186993
50	-177609	-185947	-177645	-187894	-180574	-179836	-178413	-184747	-172682	-186944
51	-177712	-186144	-177541	-187979	-180600	-179676	-178405	-184917	-172444	-187106
52	-177912	-186240	-177398	-188009	-180694	-179540	-178743	-185056	-172122	-186993
53	-177920	-186467	-176960	-188052	-180658	-179391	-178936	-185124	-172034	-187056
54	-178036	-186795	-177028	-188071	-180560	-179254	-179042	-185316	-171941	-186950
55	-178084	-186947	-177174	-188120	-180708	-179093	-179210	-185309	-171948	-186992
56	-178110	-187157	-177130	-188265	-180693	-179195	-179286	-185191	-171829	-187008
57	-177858	-187296	-177222	-188486	-180809	-178927	-179468	-185227	-171845	-186981
58	-177588	-187490	-177240	-188541	-181002	-178639	-179671	-185138	-171995	-186817
59	-177424	-187657	-177176	-188524	-180913	-178748	-179580	-185151	-171994	-186917
60	-177457	-187733	-177162	-188541	-181121	-178632	-179699	-185056	-172067	-186992
61	-177458	-187776	-177146	-188620	-181387	-178626	-179749	-185136	-171971	-186764
62	-177384	-187714	-177258	-188346	-181587	-178602	-180104	-184937	-172019	-186764
63	-177185	-187779	-177124	-188320	-181903	-178271	-180223	-184940	-171862	-186865
64	-177235	-187886	-177138	-188238	-181996	-178046	-180293	-185068	-171855	-186736
65	-177154	-187924	-176804	-188004	-181862	-178036	-180071	-185062	-171751	-186833
66	-176984	-187829	-176519	-187930	-181892	-178237	-179938	-185123	-171720	-186833
67	-177054	-187757	-176567	-188026	-181943	-178286	-179809	-185101	-171667	-186873
68	-177041	-187954	-176345	-187870	-181894	-178351	-179656	-185334	-171384	-186645
69	-176931	-188115	-175994	-187846	-182124	-178307	-179675	-185328	-171241	-186453
70	-177177	-188216	-175794	-187785	-181972	-178065	-179652	-185256	-170910	-186686
71	-177384	-188242	-175688	-187807	-182081	-178026	-179621	-185088	-170688	-187056
72	-177333	-188236	-175581	-187730	-182053	-178052	-179426	-184923	-170542	-187033
73	-177468	-188271	-175684	-187854	-182074	-177775	-179424	-184933	-170629	-187207
74	-177368	-188427	-175579	-187922	-182118	-177529	-179428	-184919	-170818	-187478
75	-177127	-188319	-175831	-187841	-182137	-177362	-179351	-184652	-171075	-187638
76	-176846	-188418	-176351	-187764	-182186	-177212	-179477	-184621	-171188	-187680
77	-176976	-188528	-176720	-187852	-182342	-176984	-179319	-184302	-171276	-188054
78	-177339	-188796	-176808	-187990	-182136	-176797	-179174	-184213	-171325	-188016
79	-177641	-188843	-176723	-187972	-181937	-176731	-179076	-184010	-171188	-188015
80	-177863	-188796	-176493	-187778	-181836	-176835	-179175	-183957	-170921	-188110
81	-178183	-188902	-176234	-187720	-181795	-176789	-179266	-184148	-170722	-187995
82	-178289	-189017	-176218	-187652	-181813	-176699	-179154	-184243	-170596	-187802
83	-178218	-189149	-176057	-187741	-181714	-176537	-178983	-184295	-170390	-187645
84	-178196	-189264	-176250	-187685	-181759	-176311	-178912	-184445	-170429	-187517
85	-178401	-189417	-176175	-187436	-181804	-176303	-178784	-184534	-170525	-187178
86	-178321	-189263	-176368	-187304	-181767	-176328	-178392	-184722	-170498	-187040
87	-178142	-189398	-176399	-187315	-181637	-176204	-178263	-184902	-170574	-187026
88	-178268	-189379	-176563	-187401	-181818	-176187	-178251	-184804	-170580	-186915
89	-178427	-189590	-176667	-187368	-181700	-176167	-178228	-184843	-170661	-186982
90	-178505	-189535	-176695	-187589	-181929	-176110	-178269	-184742	-170672	-186937
91	-178542	-189575	-176606	-187762	-182074	-176057	-178157	-184708	-170445	-186940
92	-178687	-189740	-176312	-187792	-182105	-175952	-178012	-184723	-170239	-186891
93	-178749	-189856	-176260	-187660	-182232	-175808	-177825	-184687	-170328	-186681
94	-178870	-190043	-176228	-187487	-182388	-175847	-177886	-184759	-170372	-186586
95	-178952	-190248	-176510	-187491	-182358	-175692	-178068	-184919	-170280	-186555
96	-179081	-190419	-176604	-187338	-182056	-175810	-178218	-184909	-170407	-186367
97	-178997	-190247	-176621	-187362	-181983	-175829	-178487	-184640	-170441	-186432
98	-178968	-190475	-176521	-187442	-181941	-175568	-178510	-184540	-170489	-186256
99	-179064	-190366	-176540	-187704	-181995	-175568	-178588	-184500	-170461	-186233
100	-178980	-190093	-176683	-187891	-181717	-175485	-178769	-184378	-170416	-186142
101	-179082	-190013	-176648	-187974	-181873	-175168	-178822	-184469	-170704	-185982
102	-179248	-190265	-176636	-187982	-181896	-175160	-178861	-184448	-170662	-186038
103	-179390	-190456	-176599	-187904	-181738	-175312	-178902	-184202	-170600	-186128
104	-179254	-190591	-176618	-187713	-181438	-175452	-178681	-184253	-170625	-186325
105	-179313	-190617	-176620	-187855	-181227	-175702	-178594	-184364	-170501	-186505
106	-179356	-190490	-176737	-187861	-181431	-175809	-178468	-184450	-170650	-186695
107	-179343	-190686	-176707	-187871	-181356	-175991	-178311	-184559	-170877	-186645
108	-179350	-190406	-176759	-188121	-181248	-176157	-178238	-184576	-170539	-186482
109	-179134	-190174	-176957	-188103	-181113	-176152	-178266	-184641	-170518	-186706
110	-179083	-190195	-176708	-188257	-181350	-175964	-178433	-184818	-170377	-186855
111	-179352	-189910	-176873	-188173	-181377	-176199	-178337	-184825	-170387	-186681
112	-179375	-189972	-176692	-188028	-181120	-176124	-178379	-184661	-170389	-186629
113	-179307	-190048	-176573	-187960	-180922	-176177	-178412	-184721	-170716	-186408
114	-179458	-189782	-176644	-188052	-180913	-176383	-178221	-184834	-170723	-186472
115	-179328	-189713	-176584	-188226	-180877	-176505	-178226	-184951	-170775	-186706
116	-179203	-189547	-176602	-188505	-180796	-176496	-178404	-185048	-170919	-186614
117	-179059	-189607	-176471	-188541	-180911	-176368	-178599	-185160	-170880	-186677
118	-178812	-189890	-176466	-188875	-181058	-176280	-178805	-185389	-170929	-186502
119	-178598	-190111	-176186	-188867	-181365	-176166	-178591	-185521	-171019	-186240
120	-178427	-190112	-175900	-188951	-181527	-176102	-178554	-185795	-171128	-186296
121	-178482	-190485	-175903	-189008	-181388	-176201	-178691	-186088	-170952	-186489
122	-178272	-190451	-175715	-188870	-181138	-175981	-178665	-186314	-170771	-186361
123	-178135	-190200	-175817	-188849	-180951	-175902	-178734	-186363	-170688	-186449
124	-177895	-190159	-175709	-188774	-180915	-176129	-178790	-186320	-170353	-186621
125	-177953	-189937	-175817	-188834	-180958	-175982	-178765	-186376	-170247	-186602
126	-177927	-189836	-175630	-188671	-180910	-175924	-178578	-186467	-170091	-186620
127	-177807	-189921	-175671	-188668	-180718	-175963	-178460	-186342	-169968	-186579
128	-177703	-189760	-175494	-188907	-180869	-175724	-178636	-186591	-170104	-186576
129	-177605	-189498	-175412	-189163	-181152	-175546	-178684	-186701	-170250	-186383
130	-177617	-189385	-175253	-188843	-181095	-175791	-178709	-186573	-170150	-186243
131	-177666	-189279	-175264	-188860	-181075	-175684	-178653	-186673	-170313	-186370
132	-177460	-189102	-175416	-188675	-181312	-175858	-178809	-186808	-170433	-186624
133	-177555	-188910	-175602	-188482	-181209	-176026	-178767	-186952	-170382	-186547
134	-177463	-188773	-175463	-188605	-181209	-176199	-178615	-187006	-170034	-186445
135	-177065	-188433	-175521	-188734	-181223	-176169	-178410	-186846	-169780	-186466
136	-176986	-188221	-175606	-188718	-181016	-176047	-178123	-186710	-169779	-186480
137	-176822	-187972	-175551	-188685	-180692	-175961	-178000	-186531	-169747	-186429
138	-176853	-187928	-175655	-188836	-180735	-175861	-177612	-186477	-169974	-186359
139	-176854	-187776	-175643	-188625	-180800	-175769	-177435	-186506	-170233	-186430
140	-176781	-187570	-175782	-188420	-180822	-175633	-177428	-186528	-170639	-186086
141	-176699	-187249	-175982	-188302	-180715	-175491	-177426	-186595	-171007	-186208
142	-176798	-187268	-175774	-188079	-180807	-175489	-177424	-186544	-171258	-186401
143	-176685	-187320	-176065	-187896	-181034	-175566	-177640	-186571	-171182	-186581
144	-176642	-187380	-175868	-187696	-181017	-175801	-177648	-186653	-171220	-186669
145	-176599	-187088	-175507	-187546	-181092	-175771	-177624	-186579	-171294	-186649
146	-176284	-187210	-175546	-187457	-180883	-175754	-177492	-186720	-171141	-186898
147	-176070	-187126	-175413	-187169	-180773	-175650	-177265	-186865	-171200	-186848
148	-175933	-186940	-175433	-187262	-180579	-175480	-176824	-186848	-171022	-186812
149	-175774	-187245	-175305	-187113	-180369	-175301	-176576	-186738	-171005	-186926
150	-175810	-187244	-175121	-186871	-180081	-175342	-176425	-186582	-171354	-186863
151	-175751	-187074	-175381	-186634	-179796	-175182	-176149	-186467	-171524	-187005
152	-175706	-187146	-175266	-186438	-179378	-174941	-175873	-186505	-171667	-186976
153	-175823	-187160	-175269	-185988	-179488	-174851	-175720	-186327	-171603	-187152
154	-175701	-186987	-175484	-185715	-179531	-174929	-175860	-186433	-171659	-187156
155	-175676	-186928	-175392	-185723	-179644	-175013	-175875	-186273	-171982	-187250
156	-175777	-187184	-175365	-185413	-179882	-175081	-175666	-186212	-172215	-187301
157	-175612	-187358	-175600	-185352	-180048	-175132	-175452	-186116	-172376	-187273
158	-175354	-187503	-175575	-185200	-179960	-174874	-175551	-186207	-172386	-187330
159	-174990	-187430	-175572	-185024	-179659	-174809	-175483	-186314	-172341	-187308
160	-174800	-187434	-175704	-184969	-179412	-175115	-175400	-186209	-172163	-187303
161	-174702	-187461	-176192	-185093	-179402	-175210	-175444	-185932	-172010	-187438
162	-174463	-187081	-176273	-184797	-179393	-175563	-175356	-185970	-171832	-187531
163	-174479	-187081	-176433	-184565	-179270	-175872	-175151	-186044	-171787	-187581
164	-174518	-186802	-176316	-184632	-179234	-176048	-175127	-185968	-171831	-187784
165	-174467	-186687	-176190	-184516	-179382	-176323	-175005	-185993	-171598	-187872
166	-174685	-186688	-176131	-184409	-179330	-176454	-174870	-185723	-171711	-188206
167	-174634	-186759	-176310	-184185	-179298	-176374	-174891	-185475	-171687	-188245
168	-174732	-186825	-176108	-184074	-179185	-176539	-174658	-185226	-171803	-188312
169	-174749	-186786	-176104	-184054	-179169	-176818	-174424	-185088	-171902	-188243
170	-174713	-186733	-176305	-183878	-179397	-177096	-174347	-185152	-172017	-188072
171	-174452	-186679	-176398	-183881	-179473	-177191	-174082	-185311	-172195	-188327
172	-174576	-186509	-176759	-183813	-179620	-177366	-173874	-185581	-172371	-188256
173	-174637	-186281	-176756	-183678	-179301	-177472	-173837	-185361	-172516	-188269
174	-174608	-186283	-176774	-183555	-179132	-177703	-173755	-185009	-172799	-188114
175	-174700	-186405	-176885	-183587	-179087	-177766	-173487	-184630	-172926	-187824
176	-174726	-186575	-176891	-183671	-179016	-178033	-173401	-184263	-173058	-187816
177	-174710	-186611	-176961	-183801	-178879	-178144	-173447	-183977	-173080	-187800
178	-175013	-186279	-177075	-183767	-178846	-178365	-173393	-183860	-173206	-187743
179	-174988	-185915	-177090	-183701	-178580	-178185	-173372	-183592	-173273	-187791
180	-175185	-185676	-176862	-183859	-178418	-178398	-173347	-183427	-173431	-187893
181	-175432	-185570	-176746	-184019	-178317	-178513	-173121	-183354	-173553	-187921
182	-175481	-185363	-176952	-184021	-178216	-178545	-173101	-183172	-173909	-187883
183	-175298	-185276	-176905	-184002	-178024	-178665	-173140	-183008	-173905	-187868
184	-175666	-185368	-177005	-184028	-177905	-178746	-173371	-183048	-174217	-187712
185	-175560	-185382	-177160	-184229	-177896	-179013	-173501	-183057	-174300	-187868
186	-175487	-185596	-177259	-184143	-177812	-179042	-173464	-183015	-174238	-187880
187	-175566	-185439	-177679	-184157	-178021	-178948	-173679	-182851	-174462	-187829
188	-175596	-185402	-178102	-184170	-178021	-178660	-173791	-182755	-174625	-187765
189	-175671	-185386	-178373	-184219	-178198	-178608	-173888	-182697	-174968	-187351
190	-175721	-185500	-178385	-184359	-177932	-178666	-173900	-182720	-175209	-187018
191	-175660	-185495	-178616	-184378	-177831	-178657	-174072	-182855	-175501	-187110
192	-175606	-185822	-178616	-184485	-177830	-178728	-174203	-182751	-175568	-186713
193	-175639	-185922	-178881	-184512	-177939	-179044	-174386	-182669	-175476	-186680
194	-175761	-186099	-178594	-184679	-177952	-179163	-174425	-182662	-175270	-186490
195	-175913	-186052	-178309	-184614	-178093	-179188	-174435	-182533	-175095	-186546
196	-176068	-186194	-178240	-184729	-178184	-179177	-174412	-182767	-175114	-186235
197	-175934	-186029	-178276	-184515	-178196	-179295	-174118	-182442	-175303	-186176
198	-175699	-185816	-178608	-184541	-178253	-179228	-173950	-182233	-175361	-186161
199	-175461	-185763	-179018	-184441	-178354	-179173	-173708	-182262	-175411	-186044
200	-175141	-185775	-179166	-184578	-178387	-179482	-173580	-182191	-175484	-185927
201	-175173	-185628	-179073	-184544	-178419	-179493	-173688	-182325	-175760	-185877
202	-175228	-185530	-179020	-184325	-178312	-179681	-173855	-182276	-175989	-185854
203	-175298	-185479	-178806	-184339	-178157	-179759	-173970	-182173	-175988	-185736
204	-175330	-185302	-178658	-184408	-178076	-179766	-174391	-182239	-176005	-185926
205	-175560	-185447	-178565	-184334	-178077	-179787	-174701	-182134	-176138	-186102
206	-175782	-185347	-178245	-184584	-178081	-179877	-174651	-182158	-175964	-186097
207	-175875	-185369	-178090	-184867	-177946	-180002	-174362	-182222	-175822	-186216
208	-176159	-185243	-177739	-185036	-177886	-179908	-174355	-182267	-175703	-186043
209	-176093	-185186	-177778	-184948	-177751	-179782	-174422	-182456	-175752	-186097
210	-176120	-184968	-177814	-185162	-177955	-179872	-174409	-182333	-175600	-186150
211	-176004	-184910	-177922	-185213	-178014	-179975	-174472	-182099	-175479	-186183
212	-175997	-184944	-177931	-185577	-177892	-180192	-174634	-181954	-175501	-186397
213	-176162	-184841	-177932	-185657	-177993	-180076	-174663	-181550	-175452	-186452
214	-176406	-185011	-177773	-185682	-178141	-180069	-174460	-181406	-175477	-186500
215	-176455	-185174	-177704	-185556	-178196	-179872	-174580	-181413	-175603	-186463
216	-176252	-185443	-177709	-185612	-178201	-179898	-174733	-181499	-175604	-186277
217	-176061	-185282	-177741	-185673	-178164	-180118	-174793	-181593	-175407	-186283
218	-175835	-185040	-177822	-185552	-178010	-180289	-174907	-181925	-175209	-186180
219	-175835	-185037	-177847	-185588	-178325	-180117	-174865	-182023	-175022	-186304
220	-175944	-185033	-177903	-185705	-178259	-180048	-174819	-181987	-174820	-186513
221	-176022	-184971	-177694	-185551	-177895	-180206	-174774	-181896	-174527	-186442
222	-176116	-185019	-177715	-185739	-177894	-180426	-174790	-181949	-174617	-186504
223	-176389	-185065	-177759	-185808	-178105	-180409	-175066	-182100	-174459	-186473
224	-176229	-185324	-177801	-185738	-178077	-180127	-175307	-182080	-174411	-186665
225	-176013	-185202	-177594	-185981	-178016	-179921	-175541	-181902	-174134	-186468
226	-175891	-185213	-177686	-186036	-178143	-180058	-175764	-182002	-174003	-186405
227	-175569	-185199	-177513	-185915	-178196	-179819	-175610	-182195	-174214	-186439
228	-175440	-185290	-177106	-186019	-178355	-179793	-175728	-182316	-174081	-186139
229	-175372	-185234	-177152	-186118	-178358	-179882	-175639	-182405	-174048	-185868
230	-175244	-185413	-177016	-186394	-178301	-179864	-175662	-182535	-174043	-185963
231	-174961	-185295	-177168	-186448	-178479	-180067	-175878	-182761	-173947	-186130
232	-175031	-185303	-177107	-186410	-178688	-180030	-176096	-182931	-173807	-186412
233	-174773	-185339	-176976	-186577	-178738	-179823	-176391	-182955	-173753	-186720
234	-174590	-185362	-177088	-186454	-178647	-179424	-176256	-182912	-173478	-186710
235	-174516	-185304	-176997	-186187	-178730	-179220	-176177	-182933	-173142	-187048
236	-174490	-185317	-177131	-186212	-178692	-178956	-176307	-182900	-172949	-187135
237	-174684	-185319	-177118	-186084	-178787	-178834	-176123	-182808	-172873	-187329
238	-174678	-185122	-177029	-185830	-179006	-178660	-176012	-182856	-172817	-187365
239	-174788	-185139	-177020	-185847	-179328	-178319	-176065	-182882	-172447	-187375
240	-174782	-185113	-176914	-185981	-179809	-178156	-175976	-182756	-172484	-187256
241	-174762	-185262	-176862	-186041	-179890	-178014	-175998	-182872	-172665	-187330
242	-174691	-185448	-176604	-186080	-180027	-177879	-175743	-182897	-172670	-187232
243	-174705	-185677	-176339	-186202	-179986	-177563	-175775	-182954	-173002	-187143
244	-174868	-185965	-176147	-186258	-180059	-177392	-175847	-182888	-172933	-187172
245	-174969	-185878	-176033	-186209	-179982	-177416	-175967	-182990	-172886	-187258
246	-175114	-185728	-175853	-186368	-179999	-177300	-176188	-183134	-172872	-187228
247	-175397	-185973	-175990	-186293	-179917	-177179	-176268	-183178	-172759	-187110
248	-175468	-186351	-176196	-186264	-180013	-177041	-176454	-182866	-172434	-187370
249	-175320	-186427	-176317	-186640	-180137	-176786	-176425	-182868	-172264	-187477
250	-175319	-186453	-176262	-186739	-180076	-176647	-176505	-182625	-172281	-187475
251	-175164	-186482	-176214	-186652	-180101	-176502	-176661	-182671	-172261	-187303
252	-174977	-186638	-176139	-186577	-180197	-176397	-176797	-182605	-172440	-187309
253	-175096	-186455	-176083	-186606	-180292	-176169	-177127	-182350	-172555	-187440
254	-175072	-186527	-176093	-186389	-180598	-176248	-177383	-182607	-172571	-187573
255	-175207	-186530	-176189	-186517	-180827	-176207	-177703	-182936	-172868	-187706
256	-175589	-186501	-176193	-186599	-181100	-176237	-177941	-183168	-173001	-187986
257	-175749	-186691	-176153	-186458	-181224	-176101	-178162	-183041	-172898	-188255
258	-175936	-186927	-176267	-186604	-181457	-176032	-178241	-183075	-172629	-188394
259	-176201	-186972	-176314	-186880	-181563	-176132	-178292	-182976	-172405	-188514
260	-176314	-187394	-176194	-187128	-181490	-175899	-178251	-182955	-172165	-188499
261	-176095	-187609	-176047	-187326	-181350	-175787	-178201	-183022	-172242	-188402
262	-176059	-187664	-175878	-187427	-181325	-175818	-178011	-182983	-172302	-188403
263	-175839	-187596	-175946	-187612	-181276	-175586	-177949	-182941	-172280	-188229
264	-175878	-187881	-176117	-187928	-181125	-175532	-178036	-183256	-172070	-187883
265	-176077	-188096	-176173	-188075	-181150	-175662	-178099	-183203	-172084	-187793
266	-176422	-188565	-176106	-188111	-181017	-175532	-178235	-183201	-172210	-187828
267	-176342	-188890	-176049	-187785	-181237	-175765	-178381	-183047	-172326	-187734
268	-176386	-188758	-176203	-187726	-181593	-175670	-178664	-182789	-172188	-188141
269	-176481	-189041	-176393	-187830	-181643	-175593	-178603	-182663	-172011	-188249
270	-176602	-189186	-176208	-187857	-181869	-175748	-178580	-182723	-171939	-188143
271	-176610	-189134	-176270	-187910	-181989	-175711	-178577	-182422	-171990	-188094
272	-176816	-189146	-176551	-187955	-181738	-175757	-178710	-182365	-172082	-187875
273	-177078	-189256	-176360	-188319	-181555	-175910	-178755	-182372	-172023	-187702
274	-177002	-189481	-176590	-188314	-181182	-175965	-178721	-182402	-171587	-187528
275	-177158	-189413	-176753	-188339	-180930	-175929	-178576	-182651	-171353	-187363
276	-177502	-189270	-176583	-188225	-180994	-176033	-178519	-182783	-170972	-187112
277	-177671	-189227	-176463	-187941	-181003	-176086	-178634	-182804	-170818	-187219
278	-177842	-188996	-176534	-187746	-181070	-175940	-178438	-182793	-170944	-187149
279	-178168	-188952	-176505	-187792	-181203	-175942	-178104	-182857	-171069	-186893
280	-178301	-189039	-175962	-187623	-181192	-175979	-177926	-182789	-170929	-187051
281	-178500	-189421	-175674	-187899	-181342	-176060	-177856	-182905	-171083	-187011
282	-178682	-189614	-175712	-187963	-181433	-176032	-177753	-182923	-171318	-186872
283	-178955	-189842	-175731	-188060	-181537	-175953	-177680	-182937	-171217	-186902
284	-178913	-190052	-175862	-188301	-181209	-175975	-177626	-183120	-171139	-187059
285	-178933	-190144	-176017	-188451	-181078	-176041	-177858	-183380	-170883	-186846
286	-179013	-190082	-175874	-188801	-181173	-176187	-177871	-183457	-170944	-186934
287	-179154	-189948	-176091	-188901	-181154	-176057	-177981	-183356	-171024	-186757
288	-179388	-190236	-176261	-188806	-181147	-176002	-178149	-183323	-171039	-186575
289	-179520	-190269	-176215	-188924	-180981	-175895	-178319	-183370	-171024	-186515
290	-179753	-190073	-176253	-188961	-180745	-175898	-178380	-183117	-170982	-186333
291	-179908	-190010	-176311	-188784	-180578	-175948	-178409	-182891	-170710	-186131
292	-179949	-189756	-176367	-188850	-180770	-175892	-178488	-182866	-170683	-186111
293	-179789	-189534	-176367	-188701	-180662	-175888	-178491	-182950	-170489	-186135
294	-179790	-189369	-176192	-188644	-180629	-176119	-178695	-182780	-170632	-186157
295	-179946	-189399	-176117	-188480	-180482	-176195	-178598	-183071	-170445	-185954
296	-180001	-189424	-176153	-188418	-180634	-176109	-178390	-183223	-170545	-185986
297	-179985	-189486	-175985	-188518	-180664	-175825	-178358	-183303	-170345	-185990
298	-179940	-189530	-175880	-188586	-180806	-175868	-178328	-183450	-170211	-185933
299	-179956	-189584	-175871	-188429	-180869	-175593	-178214	-183559	-170095	-185980
300	-179753	-189391	-175978	-188576	-180884	-175391	-178255	-183620	-169900	-185924
301	-179800	-189453	-175775	-188771	-180792	-175455	-178135	-183713	-169796	-185802
302	-179934	-189601	-175683	-188739	-180862	-175447	-178148	-183698	-169629	-185852
303	-179712	-189419	-175789	-188344	-180901	-175528	-177838	-183629	-169499	-185654
304	-179816	-189195	-175729	-188213	-181019	-175528	-177806	-183532	-169480	-185382
305	-179810	-189015	-175614	-188138	-181137	-175469	-177908	-183558	-169531	-185332
306	-179736	-189054	-175298	-188166	-181099	-175472	-177758	-183445	-169585	-185531
307	-179754	-189141	-175173	-188173	-181054	-175575	-177593	-183388	-169476	-185548
308	-179758	-189087	-175262	-188118	-180846	-175821	-177392	-183334	-169381	-185842
309	-179728	-188962	-175515	-188052	-181063	-176025	-177212	-183240	-169228	-185826
310	-179546	-189025	-175351	-187863	-181173	-175659	-176834	-183073	-169371	-185568
311	-179609	-188822	-175426	-187681	-181211	-175552	-176478	-183091	-169515	-185607
312	-179688	-188801	-175286	-187830	-181202	-175442	-176500	-183072	-169742	-185608
313	-179656	-188794	-175181	-187677	-181335	-175434	-176530	-183146	-169875	-185765
314	-179714	-188870	-175119	-187643	-181452	-175513	-176381	-183450	-169802	-185915
315	-179847	-188631	-175196	-187692	-181614	-175692	-176418	-183672	-169594	-186195
316	-179832	-188255	-175220	-187714	-181561	-175837	-176693	-183816	-169547	-186314
317	-180015	-188100	-175335	-187348	-181527	-175848	-176689	-183882	-169566	-186287
318	-180120	-187964	-175340	-187477	-181420	-175717	-176844	-183816	-169552	-186248
319	-180277	-187912	-175515	-187561	-181440	-175423	-177114	-184094	-169656	-186096
320	-180245	-187793	-175531	-187686	-181428	-175449	-177027	-184367	-169724	-186150
321	-180021	-187601	-175623	-187782	-181597	-175284	-176934	-184060	-169680	-186090
322	-179784	-187491	-175593	-187783	-181762	-175185	-176819	-183652	-169809	-186110
323	-179647	-187407	-175522	-187681	-181801	-175261	-176891	-183292	-169886	-185981
324	-179502	-187277	-175324	-187843	-181952	-175461	-176791	-183279	-169802	-185934
325	-179434	-187456	-175390	-187777	-182063	-175240	-176845	-183289	-169838	-185931
326	-179557	-187428	-175474	-187742	-182127	-175340	-176825	-183173	-169927	-185853
327	-179398	-187534	-175678	-187675	-182245	-175330	-176972	-182955	-169671	-185896
328	-179365	-187589	-175647	-187513	-182262	-175538	-176963	-183109	-169579	-185717
329	-179291	-187593	-175545	-187572	-182021	-175237	-176885	-183209	-169596	-185610
330	-179256	-187473	-175363	-187565	-181906	-175181	-176580	-183193	-169704	-185468
