#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
27	-128025	-142864	-118413	-137143	-145384	-132425	-125857	-136251	-149199	-138819
28	-128310	-142887	-118464	-137168	-145625	-132474	-125943	-136161	-149182	-138765
29	-128350	-142922	-118476	-137056	-145590	-132311	-126048	-136417	-149458	-138697
30	-128368	-142867	-118861	-137033	-145623	-132494	-125878	-136420	-149671	-138650
31	-128283	-142631	-119050	-136950	-145702	-132556	-125852	-136577	-149866	-138569
32	-128091	-142652	-119099	-136705	-145793	-132595	-125905	-136702	-149949	-138511
33	-127760	-142566	-119197	-136636	-145913	-132724	-126104	-136723	-149689	-138680
34	-127670	-142515	-119277	-136675	-146033	-132870	-126507	-136735	-149631	-138728
35	-127646	-142580	-119434	-136780	-146045	-132732	-126725	-136877	-149589	-138807
36	-127821	-142778	-119295	-136911	-146179	-132641	-126652	-137009	-149621	-138943
37	-127743	-142694	-119375	-137161	-146384	-132667	-126762	-136986	-149595	-139064
38	-127717	-142518	-119144	-137220	-146392	-132558	-126774	-137130	-149669	-139063
39	-127724	-142381	-119096	-137135	-146444	-132545	-126921	-137266	-149780	-138941
40	-127711	-142380	-119043	-136968	-146553	-132505	-126838	-137577	-149746	-138730
41	-127706	-142267	-118983	-136761	-146534	-132536	-126747	-137760	-149889	-138754
42	-127661	-142317	-119038	-136562	-146545	-132699	-126802	-137818	-149978	-138592
43	-127675	-142393	-119065	-136515	-146458	-132839	-126960	-137980	-149949	-138488
44	-127621	-142673	-119092	-136377	-146438	-132977	-126815	-138048	-149992	-138516
45	-127620	-142691	-118919	-136308	-146318	-133016	-126803	-137870	-149949	-138547
46	-127762	-142920	-118858	-136460	-146275	-133068	-126733	-137939	-149672	-138472
47	-127916	-143054	-118930	-136423	-146108	-133153	-126707	-137840	-149608	-138551
48	-127992	-143221	-119145	-136309	-146067	-133226	-126768	-137765	-149566	-138390
49	-127732	-143015	-119027	-136274	-146204	-133260	-126781	-137951	-149584	-138194
50	-127601	-143173	-119327	-136224	-146260	-133172	-126912	-138160	-149622	-138177
51	-127694	-143174	-119475	-136303	-146218	-133315	-126858	-138350	-149459	-138021
52	-127718	-142909	-119598	-136350	-146316	-133618	-126983	-138507	-149706	-137833
53	-128047	-143067	-119614	-136408	-146309	-133743	-127033	-138668	-149598	-137662
54	-128148	-143268	-119451	-136467	-146415	-133709	-127232	-138936	-149582	-137559
55	-128122	-143230	-119243	-136338	-146311	-133804	-127176	-139007	-149488	-137674
56	-127965	-143488	-118922	-136362	-146213	-133692	-127207	-139105	-149339	-137734
57	-127959	-143488	-118782	-136457	-146190	-133600	-127306	-139029	-149024	-137656
58	-128029	-143602	-118760	-136387	-145978	-133383	-127603	-138910	-149015	-137455
59	-127953	-143548	-118730	-136189	-145893	-133198	-127773	-139017	-148855	-137335
60	-128084	-143686	-118694	-136103	-145745	-133157	-127635	-138969	-148647	-137287
61	-128268	-143712	-118731	-136076	-145868	-133158	-127525	-139114	-148783	-137106
62	-128326	-143783	-118812	-135881	-145940	-133252	-127523	-139072	-148864	-136955
63	-128354	-143998	-118921	-135673	-145848	-133425	-127658	-139061	-148990	-137145
64	-128471	-143998	-118849	-135617	-145998	-133553	-127471	-139022	-149115	-137209
65	-128479	-143917	-118672	-135633	-145932	-133555	-127237	-138907	-149055	-137474
66	-128538	-143825	-118422	-135594	-146063	-133479	-126979	-138808	-149066	-137247
67	-128535	-143700	-118104	-135674	-146007	-133483	-126844	-138821	-148935	-137311
68	-128425	-143693	-117934	-135915	-145798	-133455	-126533	-138818	-148896	-137460
69	-128408	-143634	-117777	-136010	-145777	-133547	-126452	-138657	-148697	-137616
70	-128409	-143613	-117699	-136118	-146011	-133449	-126293	-138696	-148628	-137580
71	-128610	-143610	-117857	-136089	-146205	-133368	-126156	-138728	-148310	-137540
72	-128702	-143692	-117894	-136266	-146216	-133280	-126314	-138788	-148247	-137302
73	-128826	-143805	-117767	-136246	-146242	-133146	-126288	-138913	-147982	-137402
74	-129122	-144006	-117795	-136110	-146269	-133067	-126233	-138841	-147773	-137291
75	-129180	-144031	-117590	-136118	-146343	-133172	-126015	-138843	-147915	-137127
76	-129189	-144012	-117234	-136222	-146439	-133147	-126055	-139133	-147939	-137046
77	-129292	-143858	-117082	-136269	-146384	-133169	-125939	-138913	-148076	-137220
78	-129487	-143792	-116796	-136293	-146468	-133234	-125855	-138772	-148105	-137369
79	-129652	-143598	-116576	-136511	-146630	-133351	-125718	-138617	-148028	-137449
80	-129523	-143404	-116332	-136568	-146502	-133333	-125511	-138648	-147994	-137505
81	-129473	-143503	-116319	-136552	-146396	-133432	-125252	-138529	-147891	-137459
82	-129656	-143595	-116273	-136745	-146401	-133309	-125037	-138610	-147908	-137437
83	-129767	-143883	-116198	-136620	-146124	-133448	-124874	-138556	-147739	-137546
84	-129919	-144180	-116397	-136443	-146075	-133400	-124894	-138723	-147611	-137698
85	-130025	-144155	-116481	-136115	-145856	-133670	-125003	-138674	-147541	-137680
86	-130120	-144104	-116497	-136174	-145874	-133586	-125014	-138543	-147448	-137630
87	-130111	-144143	-116562	-135983	-145940	-133589	-124935	-138834	-147309	-137644
88	-130274	-144150	-116513	-136138	-145976	-133590	-125006	-138851	-147358	-137726
89	-130334	-144041	-116421	-136508	-146203	-133314	-125144	-138747	-147252	-137689
90	-130463	-144080	-116247	-136592	-146163	-133296	-125202	-138892	-147412	-137834
91	-130466	-144048	-116146	-136704	-145941	-133470	-125067	-138896	-147536	-137984
92	-130576	-143917	-116015	-136616	-145794	-133258	-124895	-138835	-147298	-137782
93	-130588	-143801	-115968	-136806	-145511	-133236	-125059	-138694	-147116	-137609
94	-130789	-143846	-115803	-136825	-145259	-133119	-124962	-138501	-146928	-137634
95	-130581	-143788	-115866	-136965	-145059	-133158	-124996	-138237	-146859	-137503
96	-130641	-143593	-116003	-137068	-144922	-133133	-124994	-138140	-146636	-137541
97	-130561	-143647	-116213	-137294	-144772	-133086	-124984	-138200	-146681	-137632
98	-130478	-143562	-116110	-137192	-144721	-133131	-124890	-138261	-146636	-137303
99	-130665	-143444	-115959	-137272	-144692	-133203	-124947	-138451	-146718	-137148
100	-130670	-143335	-115907	-136985	-144451	-133312	-124769	-138489	-146636	-137046
101	-130577	-143075	-115955	-136730	-144436	-133437	-124598	-138358	-146730	-137095
102	-130521	-142984	-115874	-136409	-144341	-133499	-124563	-138219	-146850	-137082
103	-130519	-142923	-115712	-136328	-144257	-133453	-124506	-138032	-146881	-137266
104	-130491	-142789	-115499	-136155	-144176	-133578	-124449	-137922	-146746	-137069
105	-130487	-142676	-115464	-136099	-143991	-133200	-124411	-137756	-146554	-137164
106	-130535	-142536	-115384	-136062	-143707	-132912	-124441	-137742	-146563	-137101
107	-130376	-142457	-115337	-135808	-143823	-132738	-124695	-137511	-146498	-137228
108	-130563	-142158	-115254	-135797	-143921	-132771	-124802	-137246	-146519	-137280
109	-130609	-142093	-115276	-135883	-143814	-132784	-124938	-137390	-146562	-137218
110	-130557	-141837	-115378	-135849	-143566	-132864	-124955	-137446	-146429	-137130
111	-130621	-141881	-115326	-135903	-143391	-132790	-125019	-137476	-146185	-137112
112	-130662	-141967	-115191	-135938	-143207	-132722	-124977	-137690	-145786	-137056
113	-130712	-141914	-115208	-136009	-143154	-132789	-125255	-137761	-145573	-137239
114	-130970	-141813	-115291	-136025	-142999	-132896	-125459	-137735	-145306	-137522
115	-130776	-142021	-115289	-136104	-142883	-132810	-125626	-137741	-144980	-137599
116	-130799	-142076	-115424	-136225	-142733	-132871	-125786	-137765	-144951	-137667
117	-130848	-141804	-115553	-136141	-142768	-132793	-126147	-137820	-144911	-137633
118	-130811	-141817	-115636	-135946	-142819	-132852	-126039	-137685	-144810	-137717
119	-130812	-141806	-115682	-135943	-142699	-132885	-126003	-137496	-144936	-137586
120	-130962	-141859	-115686	-135931	-142546	-132907	-126072	-137570	-145035	-137340
121	-130847	-141902	-115720	-135850	-142263	-133009	-126231	-137598	-145049	-137297
122	-130695	-141917	-115902	-135698	-142090	-132802	-126245	-137680	-144930	-137278
123	-130750	-141945	-115736	-135821	-141865	-132648	-126358	-137752	-144900	-137267
124	-130627	-142174	-115720	-136081	-141727	-132506	-126519	-137796	-144869	-137190
125	-130606	-142205	-115598	-136292	-141700	-132665	-126703	-137910	-144892	-137200
126	-130617	-142184	-115669	-136353	-141953	-132819	-126862	-137896	-144949	-137098
127	-130509	-142005	-115603	-136454	-142007	-132893	-127131	-137786	-144719	-136957
128	-130575	-141859	-115551	-136477	-142058	-133015	-127395	-137675	-144470	-136941
129	-130563	-141820	-115648	-136453	-141881	-132845	-127500	-137395	-144459	-137149
130	-130520	-141831	-115744	-136340	-141586	-132725	-127470	-137198	-144447	-137209
131	-130426	-142077	-115765	-136146	-141593	-132462	-127361	-137146	-144476	-137263
132	-130215	-142003	-115823	-136218	-141366	-132439	-127489	-136912	-144488	-137510
133	-130258	-141981	-115843	-136334	-141059	-132404	-127745	-136615	-144496	-137461
134	-130198	-142103	-115713	-136335	-140722	-132393	-127551	-136324	-144514	-137388
135	-130050	-142017	-115639	-136357	-140456	-132203	-127504	-136233	-144476	-137314
136	-129910	-142015	-115695	-136425	-140579	-132090	-127497	-135930	-144510	-137196
137	-129758	-141847	-115570	-136494	-140614	-131976	-127281	-135645	-144829	-137333
138	-129704	-141722	-115376	-136489	-140600	-131775	-127284	-135338	-145035	-137322
139	-129612	-141637	-115285	-136389	-140722	-131515	-127222	-135226	-145016	-137371
140	-129719	-141747	-115439	-136600	-140751	-131088	-127312	-135252	-144876	-137384
141	-129869	-141700	-115213	-136683	-140750	-131101	-127252	-135198	-144688	-137305
142	-130076	-141870	-115026	-136750	-140688	-131161	-127363	-135014	-144793	-137379
143	-130061	-142067	-114835	-136903	-140649	-131394	-127492	-134867	-144730	-137519
144	-130042	-142102	-114861	-136951	-140719	-131262	-127542	-134626	-144574	-137768
145	-130096	-142141	-114746	-137102	-140645	-131378	-127411	-134700	-144458	-137983
146	-130128	-142187	-114881	-136943	-140447	-131331	-127321	-134499	-144503	-138018
147	-129927	-141981	-114758	-137053	-140516	-131244	-127277	-134331	-144609	-138147
148	-129929	-141698	-114811	-137182	-140709	-131149	-127206	-134262	-144519	-138247
149	-129985	-141630	-114719	-137231	-140595	-131038	-127260	-134142	-144292	-138255
150	-130195	-141842	-114484	-137265	-140534	-131095	-127227	-134248	-144361	-138209
151	-130180	-142011	-114393	-137468	-140448	-130956	-127247	-134276	-144490	-138230
152	-130046	-142125	-114469	-137657	-140495	-131011	-127006	-134252	-144678	-138263
153	-129918	-142176	-114602	-137645	-140608	-130900	-126834	-134497	-144651	-138525
154	-129765	-142049	-114513	-137489	-140655	-130897	-126876	-134383	-144804	-138344
155	-129451	-141984	-114353	-137301	-140742	-130643	-126772	-134344	-144933	-138026
156	-129416	-142021	-114305	-137342	-140633	-130456	-126699	-134241	-144850	-138012
157	-129369	-142172	-114327	-137490	-140890	-130244	-126748	-134076	-144878	-137849
158	-129481	-142567	-114334	-137593	-141072	-130026	-126656	-133807	-144853	-137981
159	-129359	-142720	-114598	-137702	-141052	-129983	-126684	-133864	-144854	-138056
160	-129262	-142965	-114435	-137902	-141000	-129811	-126615	-133854	-144810	-138116
161	-129303	-143146	-114401	-137986	-141058	-129643	-126458	-133777	-144730	-138295
162	-129267	-143114	-114340	-137957	-141197	-129613	-126445	-133645	-144998	-138350
163	-129239	-142995	-114253	-137966	-141124	-129397	-126470	-133772	-145032	-138189
164	-129177	-142816	-114346	-137837	-141217	-129345	-126427	-134011	-144934	-138372
165	-128994	-142605	-114456	-137590	-141363	-129202	-126434	-133874	-145035	-138613
166	-128806	-142436	-114411	-137484	-141653	-129176	-126462	-133754	-144982	-138523
167	-128816	-142394	-114250	-137599	-141695	-129235	-126380	-133712	-145135	-138777
168	-128948	-142489	-114414	-137698	-141667	-129289	-126383	-133613	-145217	-138762
169	-128743	-142709	-114340	-137796	-141555	-129308	-126287	-133456	-145341	-138692
170	-128839	-142747	-114454	-137680	-141625	-129409	-126352	-133474	-145380	-138698
171	-128742	-142879	-114513	-137842	-141670	-129282	-126283	-133444	-145410	-138656
172	-128590	-142763	-114804	-137737	-141808	-129378	-126228	-133640	-145466	-138685
173	-128617	-142734	-114968	-137679	-142148	-129521	-126190	-133537	-145629	-138707
174	-128487	-142872	-115082	-137675	-142499	-129784	-126272	-133567	-145848	-138633
175	-128700	-142855	-115395	-137757	-142595	-129829	-126056	-133395	-145972	-138634
176	-128600	-142719	-115735	-137755	-142644	-129809	-125927	-133405	-146071	-138697
177	-128673	-142706	-115819	-137784	-142806	-129916	-125627	-133552	-146140	-138650
178	-128634	-142886	-116000	-137979	-142935	-130079	-125539	-133531	-146165	-138554
179	-128507	-142818	-116090	-137905	-143014	-130081	-125458	-133794	-146402	-138666
180	-128398	-142913	-116218	-137957	-142955	-130204	-125509	-133853	-146479	-138578
181	-128247	-143044	-116447	-137875	-143013	-130224	-125498	-133974	-146524	-138476
182	-128175	-142846	-116494	-137930	-142993	-130122	-125506	-134006	-146709	-138414
183	-128078	-142893	-116854	-138022	-143103	-130251	-125415	-134041	-146706	-138293
184	-128015	-142972	-117208	-138154	-143152	-130169	-125330	-134087	-146842	-138101
185	-127845	-143044	-117550	-138224	-143121	-130174	-125215	-134285	-146863	-138066
186	-127830	-143102	-117773	-138162	-143366	-130342	-125365	-134378	-147187	-138024
187	-127932	-143190	-117903	-138104	-143291	-130441	-125413	-134398	-147382	-137981
188	-128028	-143259	-118090	-137787	-143307	-130319	-125461	-134236	-147652	-137694
189	-128256	-143323	-118444	-137372	-143330	-130488	-125508	-134073	-147685	-137764
190	-128248	-143412	-118403	-137492	-143277	-130657	-125744	-134081	-147904	-137733
191	-128248	-143338	-118373	-137423	-143328	-130906	-125587	-134080	-148045	-137669
192	-128417	-143391	-118376	-137340	-143245	-131290	-125422	-134204	-148005	-137606
193	-128174	-143171	-118400	-137578	-143342	-131495	-125210	-134418	-148145	-137612
194	-127985	-143012	-118281	-137441	-143441	-131536	-125285	-134495	-148048	-137591
195	-127976	-142986	-118462	-137473	-143539	-131805	-125329	-134446	-148033	-137539
196	-127928	-143040	-118607	-137344	-143417	-131840	-125363	-134624	-148245	-137352
197	-127898	-143245	-118772	-137084	-143515	-132019	-125397	-134891	-148423	-137194
198	-127849	-143229	-118921	-136644	-143659	-131993	-125551	-134966	-148665	-137061
199	-127913	-143433	-119184	-136402	-143651	-132003	-125878	-134828	-148736	-136808
200	-127729	-143366	-119183	-136411	-143747	-131945	-126107	-134800	-149025	-136858
201	-127615	-143481	-119150	-136426	-143964	-132151	-126233	-134829	-149067	-136949
202	-127454	-143388	-119032	-136625	-144129	-132143	-126353	-134906	-148830	-137008
203	-127377	-143237	-119037	-136738	-144154	-132249	-126437	-134764	-148847	-136839
204	-127227	-143172	-119017	-137003	-144466	-132310	-126363	-134870	-149033	-136661
205	-127094	-143085	-118972	-137088	-144423	-132475	-126441	-134867	-149218	-136501
206	-127105	-143006	-119053	-137276	-144367	-132526	-126478	-134756	-149193	-136464
207	-127232	-142939	-118938	-137107	-144481	-132500	-126380	-134988	-149455	-136541
208	-127109	-142942	-118897	-137042	-144449	-132502	-126192	-135064	-149465	-136541
209	-127000	-142798	-119123	-136967	-144469	-132507	-126085	-135053	-149408	-136336
210	-127026	-142855	-119180	-136722	-144511	-132477	-126073	-134979	-149479	-136268
211	-127103	-143018	-119295	-136645	-144350	-132521	-126179	-135009	-149685	-136375
212	-126984	-142931	-119427	-136350	-144413	-132534	-126320	-134921	-149830	-136326
213	-126907	-142672	-119532	-136324	-144454	-132498	-126403	-134820	-149902	-136181
214	-127156	-142638	-119515	-136341	-144531	-132465	-126364	-134873	-149704	-136079
215	-126903	-142471	-119428	-136229	-144419	-132417	-126363	-134909	-149623	-135659
216	-126855	-142383	-119344	-135906	-144581	-132532	-126394	-135058	-149604	-135460
217	-126808	-142301	-119218	-136254	-144506	-132707	-126497	-135086	-149744	-135517
218	-126661	-142406	-119267	-136113	-144478	-132880	-126559	-135008	-149865	-135622
219	-126578	-142490	-119142	-136227	-144336	-132801	-126702	-135015	-149902	-135629
220	-126460	-142600	-119141	-136380	-144285	-132820	-126795	-135239	-149753	-135686
221	-126631	-142675	-119106	-136585	-144296	-132669	-126906	-135413	-149384	-135617
222	-126655	-142725	-119252	-136773	-144212	-132597	-126905	-135538	-149232	-135511
223	-126678	-142900	-119210	-136860	-144121	-132451	-127071	-135577	-149162	-135507
224	-126731	-143042	-119283	-136842	-144284	-132476	-127166	-135807	-148987	-135466
225	-126768	-143144	-119181	-136864	-144487	-132539	-127053	-135913	-148751	-135359
226	-126725	-143392	-119032	-136865	-144699	-132488	-126984	-136119	-148632	-135314
227	-126703	-143280	-118804	-136915	-144613	-132407	-127002	-136307	-148484	-135389
228	-126665	-143294	-118712	-136667	-144423	-132434	-126776	-136342	-148392	-135551
229	-126736	-143374	-118630	-136693	-144584	-132197	-126779	-136370	-148347	-135716
230	-126811	-143436	-118506	-136705	-144530	-132265	-126762	-136565	-148261	-135834
231	-126870	-143513	-118628	-136772	-144503	-132327	-126666	-136633	-148217	-135838
232	-126765	-143587	-118613	-136752	-144378	-132343	-126488	-136812	-148117	-135684
233	-126622	-143695	-118524	-136729	-144392	-132191	-126348	-136960	-148057	-135471
234	-126664	-143598	-118615	-136710	-144496	-132140	-126264	-136869	-147854	-135491
235	-126638	-143620	-118378	-136997	-144396	-132029	-126196	-136811	-147788	-135345
236	-126676	-143613	-118186	-137009	-144494	-132171	-126096	-136822	-147738	-135352
237	-126845	-143503	-118222	-137033	-144355	-131931	-126408	-136851	-147678	-135386
238	-126866	-143533	-118206	-136972	-144459	-131652	-126633	-136887	-147768	-135327
239	-126724	-143290	-118203	-136950	-144558	-131696	-126691	-136815	-147611	-135486
240	-126983	-143102	-118220	-136950	-144642	-131429	-126486	-136751	-147336	-135614
241	-126873	-142886	-118176	-137165	-144521	-131413	-126388	-136707	-147341	-135769
242	-126870	-142938	-118261	-137105	-144642	-131412	-126451	-136531	-147406	-135915
243	-127104	-142831	-118389	-136943	-144759	-131535	-126475	-136317	-147419	-136051
244	-126984	-142797	-118393	-136933	-144798	-131276	-126109	-136020	-147076	-136031
245	-127080	-142823	-118420	-136923	-144600	-131063	-126033	-136032	-146752	-135930
246	-127232	-142804	-118544	-136955	-144550	-130892	-125881	-136109	-146742	-136022
247	-127172	-142914	-118500	-137143	-144361	-130753	-126001	-136178	-146709	-136119
248	-127312	-142957	-118240	-137232	-144418	-130750	-126008	-136318	-146662	-136067
249	-127514	-142907	-118043	-137297	-144419	-130815	-126003	-136288	-146673	-136251
250	-127500	-142842	-118033	-137620	-144444	-130840	-125960	-136243	-146835	-136198
251	-127998	-142757	-117701	-137665	-144426	-130968	-126148	-136465	-146941	-135878
252	-127904	-142654	-117524	-137605	-144653	-130972	-126198	-136475	-146711	-135831
253	-127958	-142584	-117442	-137743	-144714	-130824	-126314	-136524	-146639	-135991
254	-128008	-142744	-117557	-137802	-144894	-130913	-126450	-136608	-146513	-135958
255	-127931	-142659	-117608	-138002	-144939	-130900	-126553	-136682	-146258	-136310
256	-127746	-142643	-117686	-138041	-145166	-130772	-126825	-136648	-145937	-136342
257	-127769	-142628	-117671	-138023	-145150	-130829	-126778	-136732	-145826	-136314
258	-127797	-142718	-117673	-138089	-145175	-130894	-127079	-136875	-145720	-136302
259	-127847	-142645	-117528	-138038	-145202	-131002	-127171	-136948	-145734	-136299
260	-128015	-142608	-117696	-138069	-145141	-131044	-127252	-136814	-145822	-136353
261	-128076	-142604	-117662	-138046	-145132	-131171	-127348	-136909	-145579	-136250
262	-128089	-142570	-117754	-137932	-144971	-130993	-127372	-136924	-145623	-136087
263	-128108	-142525	-117630	-137886	-144705	-130935	-127562	-136919	-145736	-135817
264	-127999	-142401	-117682	-137795	-144680	-130828	-127804	-137031	-145846	-135708
265	-127772	-142282	-117659	-137803	-144656	-130765	-127692	-136992	-145709	-135919
266	-127860	-142284	-117625	-137785	-144616	-130684	-127888	-136802	-145573	-136000
267	-127859	-142250	-117611	-137825	-144574	-130588	-127850	-136667	-145420	-135919
268	-127883	-142327	-117564	-137931	-144726	-130274	-127956	-136706	-145445	-135977
269	-127848	-142448	-117488	-137908	-144639	-130030	-127886	-136506	-145097	-136005
270	-128014	-142324	-117544	-137685	-144618	-130086	-127961	-136342	-145056	-136048
271	-128009	-142504	-117527	-137615	-144557	-130119	-128184	-136304	-145040	-135975
272	-128313	-142332	-117567	-137641	-144572	-130077	-127992	-136223	-145197	-135762
273	-128497	-142331	-117532	-137639	-144302	-130033	-127790	-136066	-145339	-135583
274	-128757	-142216	-117503	-137552	-144189	-130139	-127832	-135851	-145196	-135459
275	-128816	-142379	-117528	-137442	-144132	-130203	-127743	-135976	-145207	-135477
276	-128813	-142259	-117536	-137292	-143998	-130026	-127837	-136148	-145220	-135535
277	-128697	-142163	-117401	-137220	-143902	-130091	-127937	-136234	-145295	-135543
278	-128683	-142168	-117122	-137315	-143799	-130039	-128132	-136244	-145322	-135688
279	-128778	-142096	-117152	-137135	-143652	-129915	-128237	-136286	-145110	-135750
280	-128909	-141933	-117125	-137115	-143458	-129877	-128096	-136222	-145113	-135688
281	-128932	-141720	-116943	-137064	-143226	-129841	-128162	-136147	-145073	-135664
282	-128949	-141568	-116999	-137071	-143143	-129868	-128251	-135965	-145106	-135665
283	-128915	-141777	-117075	-137147	-142948	-129960	-128149	-135517	-145397	-135674
284	-128940	-141669	-116991	-137228	-142841	-130084	-128081	-135279	-145431	-135671
285	-128942	-141679	-117063	-136952	-142708	-130258	-128015	-135367	-145464	-135767
286	-128779	-141680	-117048	-136786	-142894	-130238	-128062	-135386	-145213	-135734
287	-128917	-141679	-116847	-136718	-142902	-130303	-128079	-135446	-145027	-135779
288	-128943	-141586	-116795	-136633	-143108	-130232	-128122	-135391	-144643	-135738
289	-128940	-141617	-116672	-136796	-143122	-130055	-128136	-135376	-144526	-135658
290	-129130	-141674	-116752	-136904	-143175	-129805	-128185	-135367	-144298	-135860
291	-129040	-141767	-116555	-137053	-142993	-129664	-128247	-135299	-143987	-135868
292	-129132	-141837	-116481	-136934	-142690	-129482	-128181	-135329	-143716	-135944
293	-129278	-141629	-116642	-136699	-142234	-129192	-128270	-135024	-143719	-136146
294	-129328	-141364	-116679	-136528	-142037	-129100	-128256	-134917	-143717	-136129
295	-129319	-141050	-116641	-136449	-141996	-129107	-128069	-135005	-143830	-136291
296	-128979	-140926	-116731	-136360	-141577	-129219	-128013	-134778	-143852	-136332
297	-129035	-140760	-116709	-136116	-141305	-129201	-128003	-134617	-143971	-136635
298	-129041	-140821	-116837	-136170	-141329	-129213	-127871	-134414	-143828	-136661
299	-129104	-140535	-116829	-136023	-141223	-129360	-127701	-134426	-143655	-136690
300	-129277	-140365	-116595	-136181	-141315	-129501	-127672	-134414	-143482	-136825
301	-129299	-140389	-116662	-136039	-141459	-129518	-127572	-134430	-143457	-136957
302	-129487	-140271	-116487	-136026	-141657	-129490	-127534	-134341	-143621	-137127
303	-129524	-140160	-116362	-135988	-141862	-129650	-127479	-134401	-143607	-137233
304	-129571	-140265	-116105	-135961	-141726	-129804	-127533	-134182	-143534	-137344
305	-129715	-140148	-116137	-136082	-141536	-129964	-127636	-134092	-143300	-137389
306	-129674	-139833	-115993	-136147	-141627	-129932	-127591	-133865	-143172	-137409
307	-129594	-139812	-115855	-136080	-141469	-130044	-127723	-133703	-143049	-137601
308	-129381	-139768	-115696	-135985	-141219	-130160	-127936	-133684	-143222	-137603
309	-129268	-139659	-115625	-135888	-141142	-130110	-127759	-133541	-143208	-137570
310	-129142	-139437	-115427	-135764	-141176	-129908	-127669	-133391	-143318	-137737
311	-128890	-139179	-115446	-135747	-141168	-129735	-127583	-133162	-143156	-137756
312	-128886	-139133	-115331	-135629	-140930	-129453	-127600	-132918	-143159	-137846
313	-128891	-139293	-115289	-135529	-140770	-129526	-127599	-132883	-143030	-138023
314	-128828	-139427	-115263	-135417	-140629	-129377	-127451	-132998	-142943	-138136
315	-128534	-139292	-115133	-135623	-140739	-129405	-127406	-132897	-142709	-138352
316	-128501	-139233	-115062	-135700	-140621	-129326	-127444	-132618	-142703	-138665
317	-128352	-139234	-115136	-135639	-140538	-129265	-127460	-132431	-142595	-138825
318	-128375	-139212	-115045	-135673	-140568	-129359	-127393	-132262	-142451	-138917
319	-128345	-139192	-115036	-135704	-140559	-129423	-127322	-132420	-142553	-139023
320	-128265	-139147	-115028	-135594	-140480	-129276	-127473	-132345	-142798	-139007
321	-128490	-139113	-115206	-135445	-140420	-129335	-127489	-132331	-143414	-138862
322	-128573	-139199	-115148	-135539	-140488	-129295	-127415	-132544	-143813	-138847
323	-128893	-139412	-115201	-135605	-140090	-129127	-127296	-132656	-143984	-138879
324	-128938	-139459	-115273	-135563	-139874	-129091	-127389	-132795	-144013	-138874
325	-128863	-139399	-115282	-135351	-139727	-129164	-127555	-132876	-144185	-138968
326	-129073	-139364	-115301	-135440	-139673	-129244	-127764	-132797	-144123	-138911
327	-128965	-139236	-115337	-135544	-139509	-129309	-127894	-132782	-144165	-138927
328	-128754	-139378	-115215	-135715	-139726	-129351	-128107	-132808	-144082	-138954
329	-128857	-139405	-115276	-135808	-139875	-129292	-128384	-132756	-144071	-138807
330	-128925	-139352	-115311	-135943	-140046	-129330	-128462	-132638	-143890	-138718
