#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
70	-139295	-139097	-124535	-129758	-125748	-133606	-138913	-145892	-136867	-136690
71	-139454	-139109	-124367	-129839	-125861	-133516	-139028	-146090	-137166	-136600
72	-139610	-139104	-124398	-129850	-125899	-133235	-138946	-146273	-137318	-136769
73	-139475	-138926	-124091	-129903	-126018	-133176	-139048	-146461	-137437	-136702
74	-139693	-138900	-124015	-129869	-126205	-132941	-139019	-146470	-137366	-136837
75	-139754	-138803	-123783	-129929	-126319	-132742	-138835	-146416	-137439	-136916
76	-139901	-138623	-123900	-129796	-126289	-132546	-138764	-146408	-137558	-136923
77	-140113	-138612	-123879	-129974	-126377	-132477	-138881	-146557	-137680	-137114
78	-140243	-138470	-123773	-130221	-126387	-132596	-138825	-146572	-137790	-136987
79	-140342	-138278	-123742	-130245	-126133	-132485	-138889	-146483	-137804	-136963
80	-140233	-138194	-123646	-130095	-126119	-132256	-139038	-146454	-138084	-137008
81	-140208	-138002	-123458	-130061	-125989	-132038	-139092	-146526	-138433	-137058
82	-140065	-137719	-123716	-129924	-125958	-132200	-139147	-146912	-138528	-137004
83	-140307	-137551	-123849	-130028	-125772	-132177	-139211	-147148	-138322	-136980
84	-140657	-137412	-123907	-130135	-125764	-132215	-139456	-147574	-138223	-137063
85	-140836	-137457	-124203	-130028	-125891	-132409	-139696	-147985	-138366	-137139
86	-140836	-137428	-124199	-129815	-125881	-132377	-139606	-148038	-138423	-137113
87	-140835	-137453	-124120	-129756	-125982	-132400	-139619	-147925	-138424	-137081
88	-140932	-137412	-124166	-129631	-126106	-132134	-139363	-147817	-138518	-137279
89	-140693	-137464	-124016	-129491	-126068	-132140	-139232	-147950	-138537	-137482
90	-140525	-137480	-124068	-129369	-126113	-131997	-139114	-147986	-138605	-137899
91	-140547	-137197	-123962	-129522	-126039	-131886	-139307	-148043	-138892	-137886
92	-140461	-136913	-124043	-129484	-126052	-131688	-139367	-147990	-138898	-137969
93	-140464	-136978	-124058	-129469	-125899	-131628	-139421	-147926	-138934	-138039
94	-140539	-137100	-124159	-129447	-125912	-131533	-139574	-147958	-138859	-137981
95	-140551	-137169	-124110	-129325	-125859	-131499	-139506	-147915	-138748	-138091
96	-140608	-137057	-124151	-129245	-125757	-131669	-139340	-148174	-138562	-138119
97	-140693	-136980	-124405	-129271	-125737	-131773	-139268	-148441	-138544	-138066
98	-140788	-136976	-124470	-129327	-125764	-131680	-139087	-148509	-138370	-138208
99	-140754	-137208	-124462	-129170	-125955	-131863	-138894	-148709	-138327	-138300
100	-140448	-137396	-124564	-129146	-126229	-131807	-138671	-148800	-138118	-138324
101	-140279	-137417	-124770	-129215	-126160	-131484	-138588	-148801	-138118	-138073
102	-140248	-137287	-124879	-129136	-126225	-131406	-138453	-148817	-138332	-137953
103	-140042	-137122	-124971	-129044	-126248	-131305	-138602	-148804	-138345	-137992
104	-140125	-136925	-125099	-128845	-126406	-131246	-138550	-148644	-138470	-138033
105	-140098	-136936	-125217	-128600	-126391	-131323	-138567	-148643	-138437	-137949
106	-139890	-137001	-125082	-128222	-126257	-131298	-138260	-148607	-138436	-137851
107	-139796	-137015	-125090	-128120	-126136	-131325	-138167	-148809	-138410	-137727
108	-139709	-137188	-125225	-128148	-126088	-131194	-138079	-148768	-138404	-137682
109	-139457	-137404	-125348	-128162	-125997	-130930	-138125	-148819	-138508	-137681
110	-139424	-137544	-125469	-128138	-125846	-130902	-138353	-149158	-138516	-137687
111	-139438	-137544	-125686	-128147	-125947	-131053	-138387	-149353	-138485	-137739
112	-139290	-137399	-125696	-128072	-125806	-131183	-138110	-149443	-138388	-137629
113	-139203	-137333	-125669	-127920	-125799	-131147	-138084	-149441	-138563	-137582
114	-139144	-137624	-125643	-127702	-125802	-131293	-138066	-149232	-138664	-137476
115	-138992	-137691	-125624	-127629	-125760	-131312	-137949	-149329	-138920	-137400
116	-138785	-137567	-125511	-127589	-125872	-131347	-137813	-149509	-138798	-137253
117	-138535	-137701	-125579	-127542	-125744	-131330	-137736	-149655	-138764	-137135
118	-138285	-137570	-125502	-127294	-125545	-131260	-137633	-149672	-138796	-137162
119	-138008	-137522	-125632	-127197	-125431	-131259	-137606	-149864	-138780	-137125
120	-137908	-137496	-125785	-127148	-125369	-131247	-137924	-149864	-138712	-137069
121	-137805	-137354	-125996	-127131	-125318	-130961	-137843	-149918	-138651	-137062
122	-137482	-137313	-126209	-127292	-125370	-130645	-137713	-150085	-138522	-136921
123	-137320	-137266	-126361	-127500	-125372	-130501	-137693	-149861	-138575	-136917
124	-137041	-137305	-126440	-127662	-125470	-130695	-137674	-149843	-138376	-136868
125	-137052	-137293	-126260	-127484	-125509	-130615	-137384	-149801	-138170	-136693
126	-136986	-137359	-126246	-127588	-125430	-130682	-137240	-149712	-138202	-136717
127	-136710	-137385	-126360	-127430	-125322	-130740	-137155	-149725	-138168	-136774
128	-136459	-137308	-126324	-127283	-125294	-130699	-136861	-149914	-138314	-136751
129	-136457	-137026	-126056	-127051	-125256	-130759	-136675	-150151	-138158	-136653
130	-136247	-136787	-125924	-126948	-125378	-130741	-136463	-150270	-137888	-136651
131	-136081	-136676	-126000	-126813	-125256	-130684	-136249	-150332	-137955	-136843
132	-135859	-136709	-126032	-126562	-125048	-130796	-136218	-150504	-137984	-136797
133	-135475	-136724	-126085	-126595	-125013	-130507	-136329	-150333	-138130	-136812
134	-135392	-136929	-126028	-126530	-124851	-130245	-136343	-150123	-138395	-136833
135	-135321	-137215	-126201	-126300	-124708	-130010	-136366	-150140	-138416	-137032
136	-135153	-137360	-126235	-126295	-124806	-129812	-136310	-150153	-138301	-136922
137	-135006	-137431	-126263	-126452	-124894	-129925	-136153	-150109	-138033	-136779
138	-135004	-137698	-126403	-126619	-124951	-129869	-136053	-150409	-137842	-136686
139	-134881	-137836	-126456	-126662	-125019	-129942	-135916	-150510	-137721	-136616
140	-135169	-137981	-126425	-126858	-124978	-129824	-135914	-150626	-137820	-136564
141	-135187	-137864	-126473	-127009	-124897	-129696	-136048	-150767	-137818	-136600
142	-135176	-137587	-126351	-127029	-124739	-129744	-135893	-150879	-138050	-136600
143	-135029	-137548	-126422	-127166	-124805	-129988	-135924	-151039	-138181	-136750
144	-134756	-137676	-126445	-127106	-124579	-130106	-136025	-150837	-138450	-136742
145	-134484	-137688	-126378	-127258	-124551	-130144	-135934	-150746	-138572	-136867
146	-134546	-137822	-126395	-127220	-124432	-130234	-135789	-150705	-138625	-136824
147	-134855	-137688	-126452	-127123	-124490	-130132	-135902	-150762	-138464	-136918
148	-134891	-137626	-126511	-127031	-124438	-130102	-135935	-150631	-138280	-136550
149	-135018	-137557	-126611	-126959	-124481	-130216	-135760	-150805	-138177	-136360
150	-135103	-137489	-126811	-127036	-124490	-130275	-135597	-150940	-138246	-136186
151	-134902	-137473	-126923	-127110	-124568	-130141	-135410	-151134	-138438	-136163
152	-134710	-137734	-126781	-127220	-124636	-130082	-135402	-151237	-138448	-136187
153	-134330	-137881	-126738	-127419	-124606	-130011	-135386	-151330	-138574	-136484
154	-134114	-137972	-126636	-127382	-124552	-129995	-135289	-151414	-138712	-136679
155	-134064	-137829	-126514	-127542	-124723	-130249	-135226	-151500	-138664	-136872
156	-134065	-137935	-126312	-127787	-124761	-130205	-135279	-151488	-138630	-136969
157	-134130	-137968	-126057	-128018	-124522	-130385	-135224	-151301	-138517	-136999
158	-134091	-137994	-126030	-128217	-124426	-130288	-135232	-151283	-138720	-137137
159	-134072	-137930	-125921	-128300	-124363	-130192	-135118	-151274	-138640	-137034
160	-134134	-137947	-125744	-128339	-124257	-130022	-135029	-151241	-138786	-136924
161	-134086	-137818	-125625	-128324	-124071	-129931	-135083	-151130	-139017	-137067
162	-134084	-137740	-125656	-128235	-123885	-129937	-134832	-150984	-139189	-137092
163	-134171	-137632	-125735	-128157	-123804	-129794	-134748	-151017	-138935	-137132
164	-134069	-137375	-125803	-127913	-123918	-129618	-134708	-150869	-138703	-137368
165	-133885	-137396	-125630	-127845	-124111	-129856	-134591	-151074	-138603	-137516
166	-133945	-137391	-125560	-127901	-124198	-129891	-134455	-151188	-138476	-137536
167	-133877	-137392	-125591	-127870	-124322	-130121	-134650	-151257	-138409	-137737
168	-133725	-137374	-125666	-127840	-124492	-130092	-134883	-151197	-138283	-137485
169	-133685	-137222	-125774	-127888	-124526	-130173	-134964	-151285	-138195	-137209
170	-133482	-137279	-125876	-127912	-124649	-130012	-135098	-151425	-138395	-137134
171	-133605	-137340	-125859	-128049	-124580	-130216	-135140	-151434	-138465	-136965
172	-133736	-137248	-125667	-128314	-124464	-130311	-135040	-151329	-138349	-136841
173	-133690	-137216	-125583	-128404	-124274	-130472	-134746	-151316	-138412	-136777
174	-133742	-137304	-125584	-128493	-124229	-130490	-134723	-151319	-138397	-136769
175	-133963	-137393	-125581	-128525	-124326	-130475	-134694	-151297	-138254	-136954
176	-133799	-137331	-125603	-128579	-124230	-130508	-134657	-151247	-138169	-137038
177	-133735	-137054	-125543	-128743	-124204	-130621	-134699	-151054	-137905	-137050
178	-133794	-136911	-125783	-128757	-124209	-130705	-134666	-151099	-137695	-137058
179	-133974	-137071	-125856	-128876	-124164	-131019	-134659	-151124	-137626	-136817
180	-133809	-136978	-125651	-129101	-124194	-131188	-134521	-151070	-137647	-136757
181	-133554	-137037	-125437	-129216	-123911	-131259	-134396	-150951	-137711	-136650
182	-133450	-136889	-125393	-129355	-123803	-131226	-134514	-151106	-137763	-136558
183	-133397	-137012	-125347	-129258	-123753	-131237	-134768	-151043	-137808	-136446
184	-133490	-137027	-125432	-129021	-123894	-131405	-134878	-151040	-137820	-136406
185	-133412	-137025	-125573	-128939	-123994	-131393	-134989	-150875	-137852	-136567
186	-133619	-137127	-125386	-129013	-124120	-131437	-134953	-150985	-137657	-136625
187	-133768	-137028	-125398	-129229	-124009	-131635	-135011	-150958	-137657	-136463
188	-133927	-137105	-125543	-129027	-124121	-131732	-135034	-151022	-137734	-136322
189	-133902	-137369	-125799	-128947	-124224	-131863	-135005	-150972	-137571	-136220
190	-133795	-137547	-125836	-128861	-124314	-132049	-134968	-151010	-137355	-136196
191	-133789	-137552	-125891	-128792	-124355	-132254	-134668	-150779	-137134	-136097
192	-133775	-137585	-126017	-128742	-124206	-132388	-134671	-150540	-136975	-136066
193	-133522	-137490	-126013	-128812	-124057	-132574	-134729	-150541	-136995	-136092
194	-133502	-137528	-126142	-128799	-123951	-132756	-134660	-150533	-137270	-136037
195	-133557	-137344	-126052	-128978	-123871	-132744	-134710	-150515	-137367	-135980
196	-133361	-137324	-126203	-128932	-123744	-132760	-134800	-150548	-137407	-135926
197	-133462	-137583	-126265	-128701	-123723	-132604	-134974	-150685	-137306	-135960
198	-133587	-137736	-126354	-128566	-123838	-132747	-135090	-150746	-137267	-135756
199	-133785	-137846	-126672	-128588	-123857	-132769	-135057	-150613	-137274	-135791
200	-133886	-138057	-126885	-128608	-123936	-132943	-135151	-150664	-137220	-136012
201	-133769	-138135	-126828	-128651	-124014	-132815	-135311	-150406	-137183	-136234
202	-133728	-138057	-126747	-128610	-123984	-132826	-135295	-150088	-137123	-136268
203	-133538	-138356	-126907	-128690	-124073	-132669	-135230	-149823	-137096	-136121
204	-133512	-138550	-126892	-128814	-124322	-132660	-135246	-149488	-136964	-136180
205	-133372	-138611	-126874	-129081	-124336	-132847	-135181	-149349	-137212	-136205
206	-133187	-138564	-126912	-128938	-124200	-133036	-135369	-149336	-137221	-136113
207	-132921	-138577	-127195	-129031	-124100	-133311	-135413	-149245	-137217	-136025
208	-133160	-138500	-127369	-128988	-123998	-133270	-135628	-149263	-137196	-135750
209	-133315	-138323	-127604	-128993	-124089	-133235	-135819	-148972	-137156	-135469
210	-133250	-138514	-127599	-128849	-124071	-133257	-135635	-148925	-137064	-135545
211	-133162	-138671	-127576	-128728	-123982	-133548	-135517	-148830	-137098	-135326
212	-133170	-138653	-127565	-128556	-124097	-133702	-135408	-148888	-137224	-135314
213	-133299	-138616	-127521	-128536	-123924	-133713	-135255	-148927	-137251	-135459
214	-133438	-138495	-127638	-128647	-124086	-133749	-135241	-148783	-137369	-135424
215	-133531	-138650	-127719	-128711	-124143	-133570	-135469	-148506	-137502	-135366
216	-133582	-138713	-127769	-128534	-123983	-133582	-135563	-148171	-137537	-135361
217	-133694	-138724	-127950	-128473	-124103	-133523	-135681	-148050	-137492	-135311
218	-133870	-138802	-127813	-128681	-124074	-133357	-135873	-147658	-137463	-135228
219	-134102	-138808	-127685	-128774	-124022	-133483	-135939	-147450	-137343	-135080
220	-134156	-138814	-127546	-128724	-124145	-133611	-136006	-147347	-137340	-135262
221	-134367	-138756	-127542	-128794	-124110	-133721	-135864	-147512	-137200	-135315
222	-134390	-138932	-127430	-128884	-124118	-133910	-135864	-147578	-137231	-135405
223	-134246	-139155	-127317	-129040	-124053	-133856	-135835	-147947	-137096	-135548
224	-134251	-139328	-127269	-129078	-124094	-133901	-135972	-147910	-137154	-135635
225	-134433	-139340	-127214	-129135	-124191	-133976	-136161	-147918	-137009	-135572
226	-134587	-139415	-127161	-129035	-124273	-134012	-136325	-147903	-137077	-135505
227	-134708	-139397	-126954	-128845	-124335	-133977	-136607	-147795	-137188	-135559
228	-134653	-139244	-126963	-128763	-124405	-133888	-136514	-147714	-137212	-135597
229	-134634	-139176	-126868	-128862	-124380	-133895	-136462	-147339	-137168	-135443
230	-134568	-139157	-126850	-128793	-124363	-133845	-136520	-147193	-137096	-135393
231	-134612	-139136	-126817	-129002	-124471	-133777	-136576	-147176	-137224	-135471
232	-134664	-138984	-126809	-129312	-124451	-133664	-136703	-146945	-137200	-135436
233	-134760	-138896	-126841	-129520	-124303	-133456	-136670	-146948	-137036	-135467
234	-134786	-138679	-126823	-129762	-124315	-133288	-136855	-146881	-136954	-135524
235	-135120	-138825	-126659	-129836	-124298	-133224	-137009	-147009	-137132	-135562
236	-135376	-138891	-126645	-129988	-124635	-133186	-137050	-147009	-137272	-135518
237	-135705	-139163	-126604	-130071	-124851	-133127	-137176	-147126	-137082	-135506
238	-135994	-139389	-126510	-129904	-124973	-133132	-137345	-146886	-137103	-135533
239	-136055	-139444	-126376	-129921	-125084	-132976	-137177	-146794	-137200	-135556
240	-136021	-139392	-126173	-130028	-125038	-132971	-137176	-146769	-137193	-135724
241	-136266	-139456	-125795	-130054	-124909	-133051	-137152	-146741	-137246	-135809
242	-136655	-139426	-125718	-130079	-124868	-133205	-137165	-146912	-137263	-135758
243	-136871	-139308	-125536	-130105	-124911	-133076	-137371	-147122	-137251	-135592
244	-137060	-139171	-125418	-130089	-124777	-132875	-137626	-147130	-137261	-135566
245	-137178	-139220	-125237	-130098	-124746	-132896	-137746	-147223	-137329	-135619
246	-137228	-139237	-125261	-130060	-125056	-132688	-137903	-147210	-137241	-135564
247	-137404	-139330	-125120	-130105	-125184	-132598	-138099	-147182	-137272	-135696
248	-137487	-139350	-125159	-130233	-125180	-132739	-138263	-146936	-137473	-135752
249	-137554	-139247	-125112	-130196	-125109	-132640	-138275	-146988	-137644	-135743
250	-137836	-139179	-125119	-130173	-125367	-132577	-138794	-147121	-137827	-135697
251	-137963	-139154	-125149	-130213	-125528	-132469	-139036	-147245	-137849	-135594
252	-138175	-139246	-124917	-130203	-125637	-132325	-139107	-147261	-137820	-135571
253	-138134	-139042	-125024	-130322	-125797	-132220	-139150	-147280	-137705	-135600
254	-138290	-138770	-125008	-130475	-125986	-132167	-139106	-147474	-137528	-135439
255	-138430	-138699	-125032	-130466	-125983	-132303	-139285	-147581	-137642	-135460
256	-138607	-138606	-125007	-130402	-125868	-132232	-139087	-147707	-137687	-135443
257	-138619	-138456	-125215	-130281	-125818	-132438	-139125	-147586	-137781	-135609
258	-138658	-138219	-125077	-130311	-125846	-132469	-139204	-147674	-137966	-135714
259	-138506	-138064	-125026	-130083	-125754	-132572	-139121	-147607	-137878	-135699
260	-138539	-137970	-124801	-129997	-125837	-132702	-138931	-147712	-137813	-135766
261	-138519	-137908	-124630	-130008	-125914	-132722	-138929	-147661	-137854	-135701
262	-138595	-137833	-124434	-130143	-125970	-132701	-138915	-147646	-137946	-135868
263	-138756	-137584	-124241	-130162	-126159	-132612	-138689	-147729	-137789	-135753
264	-138860	-137456	-124265	-130044	-126195	-132575	-138581	-147777	-137897	-135524
265	-138794	-137537	-124305	-130013	-126304	-132390	-138250	-147658	-138158	-135493
266	-138641	-137537	-124294	-129949	-126208	-132474	-138248	-147464	-138380	-135527
267	-138807	-137609	-124231	-129972	-126093	-132407	-138337	-147609	-138800	-135548
268	-138858	-137588	-124090	-129992	-125968	-132328	-138409	-147707	-139123	-135474
269	-138807	-137601	-124078	-129975	-125989	-132437	-138257	-147929	-139093	-135425
270	-138829	-137565	-123910	-130014	-125793	-132480	-138384	-148201	-138913	-135384
271	-138798	-137345	-123891	-130031	-125842	-132490	-138286	-148290	-138852	-135402
272	-138916	-137009	-123794	-130029	-125684	-132480	-138218	-148249	-138780	-135478
273	-138968	-136664	-123853	-129920	-125576	-132250	-138283	-148353	-138504	-135518
274	-139042	-136694	-123947	-129882	-125441	-132014	-138266	-148282	-138582	-135511
275	-138978	-136532	-124089	-129744	-125238	-131843	-138162	-148307	-138649	-135691
276	-138928	-136430	-124015	-129671	-125115	-131755	-138109	-148513	-138624	-135816
277	-138908	-136253	-123894	-129525	-125181	-131788	-138313	-148610	-138544	-135846
278	-138965	-136298	-123884	-129415	-125220	-131902	-138299	-148527	-138511	-135797
279	-138561	-136220	-123967	-129337	-125246	-132005	-138456	-148676	-138398	-135771
280	-138501	-136058	-124061	-129296	-125362	-132055	-138346	-149015	-138476	-135679
281	-138392	-136106	-124067	-129528	-125427	-132076	-138080	-149065	-138608	-135542
282	-138364	-136152	-124135	-129728	-125548	-132079	-137944	-149210	-138534	-135688
283	-138472	-136136	-124065	-129706	-125660	-132118	-137818	-149533	-138439	-135773
284	-138264	-135927	-124160	-129739	-125535	-131916	-137749	-149342	-138432	-135803
285	-138018	-135889	-124253	-129634	-125516	-131748	-137727	-149345	-138565	-135993
286	-137999	-135824	-124025	-129212	-125375	-131569	-137580	-149332	-138565	-135985
287	-138021	-135696	-123962	-129143	-125357	-131340	-137347	-149524	-138533	-135895
288	-137977	-135726	-123894	-129171	-125251	-131169	-137304	-149747	-138700	-135914
289	-137821	-135875	-123989	-128817	-125126	-131225	-137124	-149840	-138714	-135877
290	-137796	-135933	-123980	-128712	-125137	-131111	-136926	-149972	-138728	-135792
291	-137688	-135826	-124126	-128649	-125093	-130926	-136802	-149947	-138855	-135977
292	-137643	-135744	-124220	-128529	-125021	-130903	-136858	-150010	-138779	-135941
293	-137578	-135831	-124275	-128342	-125039	-131070	-136710	-150048	-138642	-136134
294	-137440	-135760	-124254	-128216	-125251	-131125	-136655	-150153	-138900	-136143
295	-137198	-135951	-124189	-128196	-125238	-131234	-136503	-150262	-139069	-136311
296	-137030	-136005	-124256	-128060	-125220	-131139	-136268	-150469	-139183	-136485
297	-136675	-136094	-124084	-128016	-125322	-131191	-136404	-150530	-139314	-136577
298	-136533	-136116	-124349	-127822	-125391	-130986	-136339	-150545	-139390	-136762
299	-136473	-136155	-124619	-127489	-125409	-130711	-136397	-150497	-139214	-136632
300	-136380	-136267	-124727	-127427	-125411	-130567	-136523	-150563	-139065	-136556
301	-136385	-136448	-124723	-127373	-125423	-130581	-136339	-150497	-139091	-136504
302	-136336	-136490	-124657	-127458	-125349	-130636	-136178	-150461	-138959	-136486
303	-136154	-136618	-124590	-127633	-125240	-130618	-136013	-150477	-139134	-136426
304	-135949	-136701	-124491	-127559	-125099	-130751	-135914	-150633	-139050	-136317
305	-135802	-136357	-124686	-127527	-124915	-130869	-135782	-150706	-139261	-136219
306	-135443	-136428	-124669	-127350	-124923	-130713	-135811	-150796	-139441	-136367
307	-135302	-136567	-124683	-127391	-124741	-130695	-135720	-150755	-139277	-136517
308	-135112	-136542	-124650	-127214	-124750	-130606	-135611	-150769	-139346	-136741
309	-134980	-136747	-124699	-127106	-124781	-130618	-135506	-150812	-139148	-136785
310	-134829	-136904	-124733	-126951	-124918	-130431	-135630	-150548	-139315	-136835
311	-134615	-136966	-124770	-126747	-125097	-130277	-135497	-150640	-139337	-136991
312	-134434	-137023	-124715	-126711	-125166	-130163	-135352	-150717	-139208	-136976
313	-134387	-137115	-124671	-126781	-125273	-130089	-135380	-150677	-139114	-137047
314	-134184	-137380	-124636	-126717	-125293	-129999	-135427	-150680	-138804	-137176
315	-134131	-137682	-124729	-126800	-125293	-129854	-135326	-150785	-138703	-137161
316	-133856	-137626	-124729	-126841	-125360	-129881	-135239	-150838	-138715	-137177
317	-133626	-137665	-124860	-127071	-125433	-129901	-135228	-150999	-138736	-137311
318	-133584	-137705	-124875	-127208	-125340	-129888	-135078	-151134	-138727	-137457
319	-133463	-137786	-124881	-127130	-125351	-129810	-135022	-151059	-138737	-137148
320	-133458	-137851	-125073	-127209	-125233	-129923	-134776	-151060	-138695	-137085
321	-133347	-137865	-125045	-127068	-125228	-129978	-134704	-150933	-138610	-137051
322	-133437	-137858	-124951	-126949	-125178	-130143	-134595	-150609	-138493	-137004
323	-133378	-137892	-125176	-126814	-125001	-130168	-134356	-150558	-138555	-136906
324	-133359	-137956	-125283	-126716	-124851	-130076	-134223	-150501	-138289	-136675
325	-133468	-138155	-125382	-126717	-124876	-129858	-133942	-150717	-138265	-136632
326	-133680	-138220	-125197	-126708	-124660	-129843	-133874	-150840	-138244	-136638
327	-133474	-138292	-125022	-126694	-124590	-129890	-133888	-150838	-138191	-136704
328	-133453	-138550	-124804	-126611	-124617	-129822	-133863	-150766	-138136	-136599
329	-133586	-138721	-124752	-126593	-124694	-129863	-133763	-150655	-138148	-136465
330	-133469	-138791	-124785	-126663	-124762	-129767	-133898	-150538	-138117	-136429
